id_estudante,matricula,nome,id_curso,ano_ingresso,situacao,bairro,cidade
729,2982578085,Alana Mendonça,3,2023,TRANCADO,Tabuleiro do Martins,Maceió
730,3427795417,Dra. Hellena Pires,6,2023,EVADIDO,Mangabeiras,Maceió
731,1060014176,Bianca Ferreira,6,2025,EVADIDO,Bebedouro,Maceió
732,5477512819,Fernando Marques,3,2023,EVADIDO,Serraria,Maceió
733,924073742,Ryan Martins,6,2026,EVADIDO,Guaxuma,Maceió
734,8159884239,Cauã Barros,2,2025,TRANCADO,Clima Bom,Maceió
735,7489442040,Lucas Lima,6,2026,ATIVO,Garça Torta,Maceió
736,8328598340,Vinícius da Costa,5,2025,ATIVO,Santos Dumont,Maceió
737,8851802011,Maya Araújo,3,2022,ATIVO,Santo Amaro,Maceió
738,3805674703,Otto Ribeiro,4,2025,EVADIDO,Ouro Preto,Maceió
739,7448672484,Fernanda Câmara,6,2022,TRANCADO,Chã da Jaqueira,Maceió
740,1514468003,Luiz Gustavo da Rosa,1,2025,ATIVO,Benedito Bentes,Maceió
741,8810958141,Maria Luísa Marques,3,2026,ATIVO,Petrópolis,Maceió
742,9658921492,Hadassa da Rocha,5,2022,EVADIDO,Fernão Velho,Maceió
743,4839350259,Caio Peixoto,3,2023,TRANCADO,Santa Lúcia,Maceió
744,1223945399,Srta. Lavínia Cardoso,1,2025,EVADIDO,Trapiche da Barra,Maceió
745,8998906980,Vicente Freitas,7,2022,EVADIDO,São Francisco,Palmeira dos Índios
746,1367904015,Rael Camargo,2,2023,EVADIDO,Bom Parto,Maceió
747,6813601639,Sr. Dante Cavalcante,3,2025,EVADIDO,Guaxuma,Maceió
748,168375963,Heloísa Vasconcelos,3,2024,ATIVO,Trapiche da Barra,Maceió
749,6889811785,Ágatha Rocha,3,2026,ATIVO,Jaraguá,Maceió
750,1586166383,Gabriela Gonçalves,2,2022,EVADIDO,São Jorge,Maceió
751,298726329,Sra. Gabrielly Fogaça,5,2024,TRANCADO,Prado,Maceió
752,4310544858,Emilly Lopes,5,2025,TRANCADO,Serraria,Maceió
753,9351329306,Cecilia Caldeira,2,2024,ATIVO,Bom Parto,Maceió
754,470296576,Ana Beatriz da Paz,3,2025,TRANCADO,Brasiliana,Arapiraca
755,452665433,Luna Casa Grande,1,2025,EVADIDO,Guaxuma,Maceió
756,5265498338,Dr. Bernardo Fernandes,7,2026,EVADIDO,Guaxuma,Maceió
757,7129129595,Liz Aragão,4,2024,TRANCADO,Tabuleiro do Martins,Maceió
758,7943189744,Sr. Gael Vieira,7,2026,EVADIDO,Levada,Maceió
759,2166992890,Ayla Carvalho,1,2023,EVADIDO,Jardim Petrópolis,Maceió
760,2173790674,Vitor Gabriel Pinto,2,2026,TRANCADO,Santa Amélia,Maceió
761,697993812,Theo Camargo,5,2023,TRANCADO,Pajuçara,Maceió
762,4774411683,Ana Carolina Albuquerque,4,2025,ATIVO,Fernão Velho,Maceió
763,1769635970,Sr. Breno Mendes,4,2024,ATIVO,Tabuleiro do Martins,Maceió
764,6510188532,Sr. Luiz Henrique Moraes,5,2024,ATIVO,Santa Lúcia,Maceió
765,727127597,Luiz Fernando Sousa,6,2023,ATIVO,Ponta Grossa,Maceió
766,665724497,Sra. Fernanda da Rosa,6,2025,ATIVO,Farol,Maceió
767,8007893786,Ana Lívia Correia,2,2025,EVADIDO,Ponta da Terra,Maceió
768,9790013450,Heitor Oliveira,1,2022,TRANCADO,Santa Lúcia,Maceió
769,9096044081,Maria Luísa Pereira,2,2024,TRANCADO,Cruz das Almas,Maceió
770,7192472078,Helena Camargo,7,2025,ATIVO,Petrópolis,Maceió
771,5974350362,Eduarda Ferreira,6,2026,TRANCADO,Bebedouro,Maceió
772,7529713944,Isaque Farias,2,2024,EVADIDO,Pajuçara,Maceió
773,9348930181,Luiz Felipe Pires,3,2025,ATIVO,Gruta de Lourdes,Maceió
774,3591934654,Samuel Novaes,1,2025,TRANCADO,Ponta Verde,Maceió
775,4696517919,Enzo Gabriel Alves,2,2026,ATIVO,Bebedouro,Maceió
776,8447072730,Sr. Cauã Moura,3,2023,EVADIDO,Jacarecica,Maceió
777,895919514,Luísa Melo,2,2025,EVADIDO,Ponta Grossa,Maceió
778,7833144398,Dr. Marcelo Barros,7,2022,ATIVO,Mutange,Maceió
779,1143111035,Henry Gabriel da Mata,4,2022,ATIVO,Pinheiro,Maceió
780,3023317439,Maria Alice Fonseca,3,2025,EVADIDO,Ponta Grossa,Maceió
781,9489115006,Benjamin Pimenta,4,2023,ATIVO,Jardim Petrópolis,Maceió
782,4669161430,Antony Mendes,7,2024,TRANCADO,Barra Mar,Barra de São Miguel
783,3921280184,Luigi Campos,2,2023,EVADIDO,Clima Bom,Maceió
784,2303137872,Maria Cecília da Mota,5,2023,ATIVO,Levada,Maceió
785,8343335927,Srta. Ester da Costa,7,2023,TRANCADO,Bebedouro,Maceió
786,5631074403,Dr. Benjamin Farias,7,2023,TRANCADO,Pescaria,Maceió
787,2787403214,Maria Sophia da Cunha,1,2025,TRANCADO,Chã da Jaqueira,Maceió
788,8486388114,Mirella Freitas,5,2026,ATIVO,Centro,Maceió
789,3164658397,Isabela Lopes,6,2024,ATIVO,Centro,Maceió
790,9211923761,Dante Macedo,4,2025,EVADIDO,Benedito Bentes,Maceió
791,283036931,Davi Luiz Pastor,5,2022,ATIVO,Farol,Maceió
792,6023382900,Calebe Pereira,2,2024,TRANCADO,Fernão Velho,Maceió
793,6830193506,Brayan Montenegro,2,2024,ATIVO,Feitosa,Maceió
794,6142963748,Henry Pastor,6,2026,EVADIDO,Jatiúca,Maceió
795,3797527500,Augusto Teixeira,3,2024,TRANCADO,Pontal da Barra,Maceió
796,3057957648,Ian Barros,2,2024,TRANCADO,Santa Amélia,Maceió
797,6130154345,José Martins,4,2025,TRANCADO,Prado,Maceió
798,9778256873,Ana Laura Rocha,6,2023,ATIVO,Barro Duro,Maceió
799,7763660394,Ana Beatriz Rodrigues,4,2022,EVADIDO,Ponta Grossa,Maceió
800,9905370759,Ana Laura Moura,2,2024,ATIVO,Riacho Doce,Maceió
801,9196471086,Nathan Lima,7,2025,ATIVO,Cidade Universitária,Maceió
802,5680063478,Pedro Lucas Camargo,5,2023,ATIVO,Santo Amaro,Maceió
803,790205173,Ravi da Cunha,7,2025,ATIVO,Mangabeiras,Maceió
804,1237000430,Laís Aparecida,1,2023,TRANCADO,Farol,Maceió
805,1174014172,Isaque Teixeira,5,2024,EVADIDO,Farol,Maceió
806,2097068900,Sra. Maria Julia Cardoso,6,2023,ATIVO,Serraria,Maceió
807,4142389045,Olivia Sá,2,2022,ATIVO,Pinheiro,Maceió
808,8307123942,Rodrigo Oliveira,4,2024,EVADIDO,Jaraguá,Maceió
809,3668027844,Stephany Duarte,3,2022,EVADIDO,Vila Maria,Palmeira dos Índios
810,2115129370,Maya Cunha,5,2026,ATIVO,Serraria,Maceió
811,7721551362,Nicolas Ribeiro,7,2023,ATIVO,Riacho Doce,Maceió
812,7975785024,Sophie Abreu,7,2026,ATIVO,Antares,Maceió
813,5662896516,Gabriel Ramos,4,2024,TRANCADO,Centro,Maceió
814,2248695700,Oliver Fogaça,5,2022,ATIVO,Garça Torta,Maceió
815,159562849,Dr. Oliver Moreira,6,2022,ATIVO,Feitosa,Maceió
816,7350255328,João Miguel Marques,1,2024,TRANCADO,Centro,Maceió
817,1003510299,Isabelly Leão,4,2023,TRANCADO,Antares,Maceió
818,7513195343,João Gabriel Viana,4,2022,ATIVO,Feitosa,Maceió
819,3972867549,Maria Alice Nunes,1,2023,EVADIDO,Centro,Maceió
820,7153109841,Sr. José Moraes,2,2022,ATIVO,Canaã,Maceió
821,3511931430,Clara da Cruz,5,2025,EVADIDO,Praia das Conchas,Barra de São Miguel
822,6823441366,Daniel Peixoto,3,2026,EVADIDO,Santa Lúcia,Maceió
823,3933890546,Maitê Cassiano,3,2026,ATIVO,Trapiche da Barra,Maceió
824,5364751027,Zoe Marques,5,2026,ATIVO,Garça Torta,Maceió
825,1271486123,Beatriz Nascimento,4,2026,ATIVO,Santo Amaro,Maceió
826,8891515933,Liz Montenegro,6,2022,EVADIDO,Jaraguá,Maceió
827,5824806895,Dom Sousa,3,2022,EVADIDO,Feitosa,Maceió
828,9711232905,Jade Souza,1,2024,EVADIDO,Ponta Verde,Maceió
829,8512197354,Larissa Leão,5,2024,EVADIDO,Trapiche da Barra,Maceió
830,5336013335,Felipe Pimenta,5,2022,TRANCADO,Jaraguá,Maceió
831,9134951857,Benjamin Moura,6,2022,TRANCADO,Jacarecica,Maceió
832,7765796134,Stella Cavalcante,1,2024,EVADIDO,Jaraguá,Maceió
833,3957669056,Ravi Vieira,6,2023,EVADIDO,Bom Parto,Maceió
834,6008043908,Benjamin Santos,6,2023,ATIVO,Canaã,Maceió
835,4820397837,Vinicius Ribeiro,4,2025,EVADIDO,Benedito Bentes,Maceió
836,4785168469,Leonardo Correia,4,2023,EVADIDO,Canaã,Maceió
837,6171312589,Marina Jesus,5,2024,ATIVO,Santos Dumont,Maceió
838,7860814677,Liz Pastor,6,2026,TRANCADO,Jaraguá,Maceió
839,2010066554,Maria Gomes,4,2025,TRANCADO,Bom Parto,Maceió
840,3543840404,Ana Liz Peixoto,7,2025,TRANCADO,Mangabeiras,Maceió
841,5992647286,Rebeca Fogaça,3,2026,ATIVO,Cidade Universitária,Maceió
842,8521766443,Danilo Pires,1,2022,TRANCADO,Bom Parto,Maceió
843,6240761323,José Pedro da Mota,2,2022,EVADIDO,Centro,Maceió
844,276670453,Asafe Nunes,4,2026,EVADIDO,Cruz das Almas,Maceió
845,8257674960,Daniela da Mata,2,2026,ATIVO,Centro,Maceió
846,2824184964,Otávio da Conceição,5,2024,TRANCADO,Pinheiro,Maceió
847,4527349141,Catarina Gomes,1,2023,EVADIDO,Pinheiro,Maceió
848,9693429149,Eduarda Teixeira,7,2026,EVADIDO,Gruta de Lourdes,Maceió
849,7043628653,Dr. Apollo Fernandes,7,2022,ATIVO,Santo Antônio,Penedo
850,1822170692,Dra. Laura Silva,3,2023,EVADIDO,Feitosa,Maceió
851,9449709941,Carolina da Rocha,4,2026,EVADIDO,Cruz das Almas,Maceió
852,7505507655,Dom Vasconcelos,5,2026,TRANCADO,Pontal da Barra,Maceió
853,9026711175,João Felipe Moraes,4,2024,EVADIDO,Antares,Maceió
854,3110654573,Samuel Pacheco,6,2025,EVADIDO,Santa Amélia,Maceió
855,2270292563,Ian Mendes,3,2026,TRANCADO,Gruta de Lourdes,Maceió
856,1393960180,Fernando Pastor,3,2025,EVADIDO,Bom Parto,Maceió
857,9185280844,Ana Júlia Peixoto,6,2022,TRANCADO,Trapiche da Barra,Maceió
858,1730814190,Marina Jesus,4,2024,ATIVO,Palmeira de Fora,Palmeira dos Índios
859,8213090513,Carlos Eduardo Gonçalves,2,2026,EVADIDO,Gruta de Lourdes,Maceió
860,3942104610,Rael Ferreira,3,2025,EVADIDO,Ponta Grossa,Maceió
861,5695784098,Bárbara Brito,1,2026,ATIVO,Petrópolis,Maceió
862,8918719697,Maria Vitória Lopes,5,2022,TRANCADO,Centro,Palmeira dos Índios
863,297190351,Bento Vieira,7,2024,EVADIDO,Antares,Maceió
864,5734640846,Theo Almeida,4,2024,EVADIDO,Tabuleiro do Martins,Maceió
865,4769733642,Theo Castro,6,2025,EVADIDO,Clima Bom,Maceió
866,1514621019,Jade Alves,2,2022,TRANCADO,Chã de Bebedouro,Maceió
867,2377777850,Maria Alice Pimenta,3,2024,TRANCADO,Vergel do Lago,Maceió
868,3113978032,Ana Julia Pacheco,3,2023,ATIVO,Fernão Velho,Maceió
869,2011821394,Ana Novais,2,2024,ATIVO,Vergel do Lago,Maceió
870,4336017739,Leonardo Gomes,2,2022,TRANCADO,São Jorge,Maceió
871,2651790035,Ana Lívia Albuquerque,3,2023,TRANCADO,Chã da Jaqueira,Maceió
872,1701960791,Theodoro Porto,5,2026,TRANCADO,Mangabeiras,Maceió
873,7176065622,Aylla Jesus,2,2024,EVADIDO,Pinheiro,Maceió
874,748754836,Marcelo Sampaio,7,2024,ATIVO,Tabuleiro do Martins,Maceió
875,5805112513,Felipe Brito,4,2025,TRANCADO,Riacho Doce,Maceió
876,5066590202,Sarah Freitas,2,2026,EVADIDO,Pajuçara,Maceió
877,8852430268,Luiz Henrique Rios,2,2025,ATIVO,Levada,Maceió
878,1754904150,Gustavo da Mata,7,2022,ATIVO,Mutange,Maceió
879,6334542362,Caroline Aragão,1,2023,TRANCADO,Mangabeiras,Maceió
880,7837169194,Maria Helena Pereira,1,2026,EVADIDO,Ipioca,Maceió
881,4681034536,Luiz Felipe da Paz,1,2024,ATIVO,Ponta Verde,Maceió
882,9804313663,Luiz Fernando Mendes,2,2026,EVADIDO,Garça Torta,Maceió
883,368029163,Srta. Giovanna das Neves,2,2026,TRANCADO,Ponta Verde,Maceió
884,4516263327,Larissa Cirino,5,2025,ATIVO,Levada,Maceió
885,3618843817,Sr. André Marques,7,2026,EVADIDO,Ponta Verde,Maceió
886,7272536935,Marcelo Gonçalves,4,2024,EVADIDO,Benedito Bentes,Maceió
887,9098458876,Sra. Ana Laura Nogueira,7,2023,TRANCADO,Pontal da Barra,Maceió
888,788117301,Maria Luísa Pinto,2,2023,EVADIDO,Barro Duro,Maceió
889,7968176614,Letícia Gomes,1,2025,TRANCADO,Trapiche da Barra,Maceió
890,5007365823,Sofia Dias,4,2024,EVADIDO,Riacho Doce,Maceió
891,6306800502,Camila Sampaio,5,2023,EVADIDO,Alto de São Marcos,Barra de São Miguel
892,4787184098,Ana Lívia Machado,3,2025,ATIVO,Ouro Preto,Maceió
893,129633357,Jade Melo,2,2024,ATIVO,Jacintinho,Maceió
894,993140113,Ravy Gomes,7,2023,ATIVO,Ponta Verde,Maceió
895,9201380526,Lavínia Gomes,3,2025,EVADIDO,Centro,Maceió
896,1850199646,Luísa Albuquerque,6,2022,TRANCADO,Pitanguinha,Maceió
897,810693749,Luana Novais,6,2025,TRANCADO,Clima Bom,Maceió
898,6923078236,Melina Barbosa,6,2025,EVADIDO,Santos Dumont,Maceió
899,414263817,Otávio Borges,7,2026,ATIVO,Bebedouro,Maceió
900,4622857491,Sr. Oliver Ribeiro,3,2026,EVADIDO,Feitosa,Maceió
901,2701053582,Valentina Teixeira,3,2022,TRANCADO,Poço,Maceió
902,97752862,João Gabriel Porto,7,2026,EVADIDO,Jacintinho,Maceió
903,817431109,Jade Cirino,6,2023,TRANCADO,Pinheiro,Maceió
904,2137538288,Maria Cecília Sampaio,4,2023,EVADIDO,Cruz das Almas,Maceió
905,7020755150,Oliver Abreu,7,2023,EVADIDO,Jardim Petrópolis,Maceió
906,8521281846,Breno Cirino,6,2024,TRANCADO,Pitanguinha,Maceió
907,4214647365,Sra. Ana Vitória Brito,4,2026,ATIVO,Chã da Jaqueira,Maceió
908,4449946129,Oliver Correia,3,2025,ATIVO,Fernão Velho,Maceió
909,7152120589,Allana Peixoto,4,2025,ATIVO,Fernão Velho,Maceió
910,9061624550,Oliver Castro,3,2024,ATIVO,Riacho Doce,Maceió
911,7439290338,Alícia Vargas,5,2024,TRANCADO,Petrópolis,Maceió
912,3558637644,Ana Beatriz Jesus,2,2023,ATIVO,Ipioca,Maceió
913,922210095,Ana Beatriz da Rocha,3,2024,ATIVO,Gruta de Lourdes,Maceió
914,2210657814,Pedro Miguel Albuquerque,2,2024,TRANCADO,Gruta de Lourdes,Maceió
915,5452126875,Aurora Jesus,3,2026,EVADIDO,Bom Parto,Maceió
916,8915302858,Sophie Fonseca,5,2023,ATIVO,Pajuçara,Maceió
917,6769326619,João Vitor Novais,6,2023,ATIVO,Pescaria,Maceió
918,5609691286,Maria Cecília Rios,1,2025,ATIVO,Jardim Petrópolis,Maceió
919,5268576136,Alana Almeida,6,2026,EVADIDO,Chã da Jaqueira,Maceió
920,4725338397,Isabella Aragão,7,2025,TRANCADO,Santa Amélia,Maceió
921,6609572644,Mateus Abreu,2,2022,TRANCADO,Canaã,Maceió
922,5445163447,Sr. Juan Sampaio,4,2026,EVADIDO,Fernão Velho,Maceió
923,8239742643,Luan Gomes,3,2024,TRANCADO,Prado,Maceió
924,2661985330,Maria Luísa da Cruz,4,2025,EVADIDO,Jacintinho,Maceió
925,5277765529,Lara Mendes,1,2023,ATIVO,Ponta Verde,Maceió
926,2458747397,André Cardoso,2,2023,TRANCADO,Serraria,Maceió
927,6756322994,Lucas Jesus,5,2023,EVADIDO,Levada,Maceió
928,6813360490,Maria Clara Garcia,1,2022,ATIVO,Canaã,Maceió
929,3200564094,Sra. Aurora Cardoso,5,2023,ATIVO,Guaxuma,Maceió
930,555465918,Sabrina das Neves,5,2022,ATIVO,Bom Parto,Maceió
931,6163077440,João Pedro das Neves,3,2026,EVADIDO,Santo Antônio,Penedo
932,2532743563,Sr. Juan da Costa,7,2022,TRANCADO,Chã da Jaqueira,Maceió
933,6846969773,Maria Laura Pereira,1,2024,TRANCADO,Pedro Sales de Barros,Olho d'Água das Flores
934,7115320899,Lucas Fonseca,5,2024,TRANCADO,Gruta de Lourdes,Maceió
935,5590091628,João Vitor Nunes,6,2025,ATIVO,Ponta da Terra,Maceió
936,4694863893,Sabrina Moreira,5,2025,EVADIDO,Serraria,Maceió
937,8751379073,Mariane Jesus,2,2026,TRANCADO,Mangabeiras,Maceió
938,5279155860,Levi Costela,6,2023,ATIVO,Pajuçara,Maceió
939,2239136882,Danilo Araújo,2,2023,EVADIDO,Santo Amaro,Maceió
940,6227315556,Sra. Sofia Vargas,1,2022,EVADIDO,Cidade Universitária,Maceió
941,3742567549,Gustavo Henrique Cardoso,6,2025,TRANCADO,Pinheiro,Maceió
942,5467294941,Lara Câmara,2,2024,EVADIDO,Canaã,Maceió
943,6213960575,Benício Mendes,5,2026,ATIVO,Fernão Velho,Maceió
944,8402401264,Evelyn Andrade,7,2024,TRANCADO,Bom Parto,Maceió
945,1971987669,Cecília Rios,3,2022,TRANCADO,Farol,Maceió
946,8403415582,Emanuel Moreira,1,2025,ATIVO,Mutange,Maceió
947,3591167186,Maria Julia Rezende,2,2024,EVADIDO,Ouro Preto,Maceió
948,3605004814,Juan Albuquerque,5,2024,TRANCADO,Chã de Bebedouro,Maceió
949,9905493161,Sr. Apollo Almeida,1,2025,TRANCADO,Rio Novo,Maceió
950,6396323324,Fernando Castro,5,2022,EVADIDO,Barro Duro,Maceió
951,5513789991,Yago Peixoto,4,2025,TRANCADO,Guaxuma,Maceió
952,6945953820,Marcelo Costa,7,2025,TRANCADO,Jacintinho,Maceió
953,1543356426,João Guilherme Carvalho,5,2024,TRANCADO,Ipioca,Maceió
954,5572902134,Anthony Gabriel Moreira,5,2024,EVADIDO,Riacho Doce,Maceió
955,8164504203,Sra. Antonella Teixeira,5,2026,TRANCADO,Chã da Jaqueira,Maceió
956,1350009190,Bryan Sá,4,2026,ATIVO,Santa Lúcia,Maceió
957,7484153233,Evelyn Nascimento,4,2024,ATIVO,Pontal da Barra,Maceió
958,5810508402,Dra. Amanda Gonçalves,2,2026,EVADIDO,Jacintinho,Maceió
959,9233526996,Ayla Campos,2,2025,ATIVO,Gruta de Lourdes,Maceió
960,4766926375,Vinicius Dias,3,2024,TRANCADO,Clima Bom,Maceió
961,609290491,Maria Helena Machado,1,2022,EVADIDO,Fernão Velho,Maceió
962,5465635788,Beatriz Cunha,4,2023,ATIVO,São Jorge,Maceió
963,6476724661,Marcelo Araújo,1,2022,TRANCADO,Pescaria,Maceió
964,787828854,Giovanna Câmara,6,2023,ATIVO,Barra Mar,Barra de São Miguel
965,4850614034,Emilly Moura,5,2023,EVADIDO,Farol,Maceió
966,4440596532,Laura da Mota,3,2025,EVADIDO,Poço,Maceió
967,3859205183,João Vitor Silveira,2,2025,ATIVO,Prado,Maceió
968,5491921466,Sr. Rhavi Gomes,2,2026,TRANCADO,Tabuleiro do Martins,Maceió
969,2938383338,Alexandre Marques,3,2025,TRANCADO,Ponta Verde,Maceió
970,5438973197,Srta. Eloah Vargas,4,2025,ATIVO,Ponta Verde,Maceió
971,4514391670,Luiz Gustavo Leão,4,2022,TRANCADO,Ipioca,Maceió
972,7262925828,Benjamim Gomes,4,2026,EVADIDO,Rio Novo,Maceió
973,9664742089,José Cunha,2,2024,TRANCADO,Ouro Preto,Maceió
974,5792765045,Maya Correia,5,2025,TRANCADO,Antares,Maceió
975,2199982784,Davi Luiz da Luz,5,2022,ATIVO,Pitanguinha,Maceió
976,5171148332,Luiza Pinto,4,2022,EVADIDO,Feitosa,Maceió
977,9308513233,Dra. Yasmin Gonçalves,5,2023,ATIVO,Vergel do Lago,Maceió
978,6742330103,Evelyn Oliveira,3,2025,EVADIDO,Gruta de Lourdes,Maceió
979,2772215280,Maria Isis Carvalho,6,2022,EVADIDO,Cidade Universitária,Maceió
980,7475544934,Carolina da Rocha,3,2025,TRANCADO,Rio Novo,Maceió
981,9106383831,Milena Borges,1,2026,EVADIDO,Pontal da Barra,Maceió
982,9282015707,Sra. Clara Montenegro,5,2025,EVADIDO,Ipioca,Maceió
983,6464541618,Bernardo Costela,3,2025,ATIVO,Chã da Jaqueira,Maceió
984,4096189431,Eduardo Porto,5,2022,EVADIDO,Alto do Cruzeiro,Palmeira dos Índios
985,7402705609,Rebeca Fernandes,5,2025,ATIVO,Vergel do Lago,Maceió
986,4448103320,Melissa Siqueira,6,2022,EVADIDO,Guaxuma,Maceió
987,9898150607,Srta. Sabrina da Conceição,3,2026,EVADIDO,Levada,Maceió
988,1806087838,Vitor Hugo Moraes,1,2026,TRANCADO,Gruta de Lourdes,Maceió
989,9271038679,Ester Fonseca,6,2026,TRANCADO,Ipioca,Maceió
990,8533538416,Stella Vargas,2,2024,ATIVO,Vergel do Lago,Maceió
991,6680772260,Oliver Oliveira,1,2026,TRANCADO,Serraria,Maceió
992,531428670,Heloísa Porto,5,2026,ATIVO,Canaã,Maceió
993,5134321477,Cauã Nunes,4,2022,TRANCADO,Serraria,Maceió
994,9483981920,Carlos Eduardo Castro,6,2022,ATIVO,Jacintinho,Maceió
995,5644210142,Isabel das Neves,1,2024,TRANCADO,Pescaria,Maceió
996,7499100418,Srta. Isabela Cavalcanti,2,2025,EVADIDO,Cacimbas,Arapiraca
997,2348186898,Sra. Mariane Silveira,3,2026,TRANCADO,Ponta da Terra,Maceió
998,4567046937,Lorena Costela,7,2024,ATIVO,Santa Amélia,Maceió
999,4565407401,Anthony Gabriel da Conceição,4,2024,TRANCADO,Ponta da Terra,Maceió
1000,5109075784,Maria Alice Farias,7,2022,TRANCADO,Clima Bom,Maceió
1001,9258708337,Fernando Moura,5,2023,ATIVO,Dom Constantino,Penedo
1002,2959804613,Dr. Enzo Casa Grande,5,2026,EVADIDO,Rio Novo,Maceió
1003,7057407828,Bianca Casa Grande,4,2024,TRANCADO,Chã da Jaqueira,Maceió
1004,9733691095,Théo Fogaça,2,2023,TRANCADO,Ipioca,Maceió
1005,906372784,Matheus Castro,3,2026,EVADIDO,Pajuçara,Maceió
1006,4279066343,Kamilly Cassiano,1,2024,ATIVO,Benedito Bentes,Maceió
1007,7701283946,Hellena Freitas,7,2022,ATIVO,Jacintinho,Maceió
1008,1849926129,Ravi Lucca Siqueira,2,2023,TRANCADO,Pitanguinha,Maceió
1009,9642129879,Olívia Siqueira,6,2025,TRANCADO,Prado,Maceió
1010,9901776352,Sr. João Guilherme Souza,6,2022,ATIVO,Gruta de Lourdes,Maceió
1011,7584450300,Srta. Eloah Nunes,1,2026,TRANCADO,Tabuleiro do Martins,Maceió
1012,4543791353,Maria Júlia Moura,4,2025,EVADIDO,Bebedouro,Maceió
1013,4079224192,Vitor Pereira,3,2022,ATIVO,Rio Novo,Maceió
1014,6057971189,Henrique Moraes,7,2023,ATIVO,Centro Histórico,Penedo
1015,9097061894,Bryan Sampaio,7,2023,EVADIDO,Jacintinho,Maceió
1016,174034652,Levi Camargo,6,2024,ATIVO,Garça Torta,Maceió
1017,3842311087,Pedro Lucas Fogaça,7,2024,ATIVO,Santo Amaro,Maceió
1018,3169071583,Maria Alice Leão,5,2026,ATIVO,Pajuçara,Maceió
1019,5685037132,Daniela Nogueira,6,2025,TRANCADO,Santa Amélia,Maceió
1020,883507509,Ana Carolina Pacheco,5,2026,EVADIDO,Levada,Maceió
1021,7522576785,Sophie Pimenta,5,2024,TRANCADO,Santa Amélia,Maceió
1022,9500654274,Leandro Dias,1,2022,TRANCADO,Bom Parto,Maceió
1023,49590873,Maria Cecília Pimenta,1,2025,TRANCADO,Santa Amélia,Maceió
1024,4234111470,Ísis Costela,2,2024,EVADIDO,Mutange,Maceió
1025,4214186320,Isabella da Luz,5,2025,TRANCADO,Farol,Maceió
1026,2864708901,Miguel Alves,6,2026,EVADIDO,Jatiúca,Maceió
1027,388618560,Mirella Oliveira,3,2022,TRANCADO,Pedro Sales de Barros,Olho d'Água das Flores
1028,1401673573,Erick Borges,7,2022,EVADIDO,Pescaria,Maceió
1029,4450297499,Srta. Beatriz Mendonça,3,2026,EVADIDO,Tabuleiro do Martins,Maceió
1030,3277612341,Elisa Costa,5,2023,EVADIDO,Jacintinho,Maceió
1031,4234213022,Antônio da Cunha,3,2024,ATIVO,Pajuçara,Maceió
1032,8064799844,Apollo Rodrigues,2,2024,TRANCADO,Pajuçara,Maceió
1033,5389968045,Levi da Mata,7,2023,TRANCADO,Tabuleiro do Martins,Maceió
1034,905275149,Felipe Nascimento,4,2025,EVADIDO,Levada,Maceió
1035,3673841717,Maria Cecília Novaes,4,2022,EVADIDO,Chã de Bebedouro,Maceió
1036,1134469430,Dr. Luiz Fernando Correia,2,2024,EVADIDO,Pescaria,Maceió
1037,5934226384,Nicolas Sá,4,2022,TRANCADO,Poço,Maceió
1038,7283890888,Aurora Dias,3,2023,EVADIDO,Barro Duro,Maceió
1039,5827548597,Elisa Mendes,4,2022,ATIVO,Santa Lúcia,Maceió
1040,883998045,Isabel Jesus,1,2024,TRANCADO,Petrópolis,Maceió
1041,5095140133,Murilo Rios,2,2022,EVADIDO,Xucurus,Palmeira dos Índios
1042,4919682185,Maria Laura Gomes,3,2023,TRANCADO,Pitanguinha,Maceió
1043,3334989875,Fernanda da Rosa,2,2025,EVADIDO,Farol,Maceió
1044,6050423692,Raquel Rios,6,2024,EVADIDO,Pitanguinha,Maceió
1045,3231682425,Maria Sophia Correia,6,2023,ATIVO,Mutange,Maceió
1046,8480633974,Rael Cavalcanti,5,2024,EVADIDO,Riacho Doce,Maceió
1047,2605610691,Benicio Santos,5,2023,TRANCADO,Cidade Universitária,Maceió
1048,3484083589,Joana Marques,1,2026,TRANCADO,Serraria,Maceió
1049,4460226861,Letícia Silva,1,2023,ATIVO,Mutange,Maceió
1050,3995514764,Lucca Nunes,5,2024,EVADIDO,Riacho Doce,Maceió
1051,5814362959,Maria Flor Rezende,3,2024,TRANCADO,Mutange,Maceió
1052,5791085871,Dra. Letícia Nascimento,7,2022,ATIVO,Tabuleiro do Martins,Maceió
1053,2326373890,Alexia Rodrigues,5,2026,ATIVO,Pitanguinha,Maceió
1054,4092460842,Bruna Aragão,4,2026,EVADIDO,Porto de Vacas,Barra de São Miguel
1055,2201240167,Carolina Fogaça,3,2024,TRANCADO,Pontal da Barra,Maceió
1056,1476369070,Henry Gabriel Moreira,3,2024,TRANCADO,Jacarecica,Maceió
1057,1744158782,Luiz Gustavo Rios,2,2023,EVADIDO,Canaã,Maceió
1058,4655117741,Dr. Luiz Henrique Souza,3,2026,EVADIDO,Chã da Jaqueira,Maceió
1059,7383094576,Bella Sampaio,5,2026,TRANCADO,Serraria,Maceió
1060,5817351182,Clara Borges,7,2026,EVADIDO,Benedito Bentes,Maceió
1061,5949121915,Lunna Castro,2,2023,ATIVO,Centro,Barra de São Miguel
