id_estudante,matricula,nome,id_curso,ano_ingresso,bairro,cidade,freq_media,total_reprovacoes,total_disciplinas,risco_evasao
1172,6982725037,Ana Novais,5,2025,Santo Amaro,Maceió,0.76,2,5,MEDIO
1173,8371391276,Dom Fernandes,6,2022,São Luiz,Arapiraca,0.82,0,5,MEDIO
1174,8148305949,Cecilia Borges,4,2025,Jacintinho,Maceió,0.74,2,5,MEDIO
1175,7429819540,Heloísa Leão,5,2025,Santo Amaro,Maceió,0.55,5,5,ALTO
1176,9622276408,Paulo das Neves,7,2022,Poço,Maceió,0.86,0,5,BAIXO
1177,5709234482,Caroline Costela,1,2024,Fernão Velho,Maceió,0.72,5,5,MEDIO
1178,2802348672,Ágatha Rodrigues,4,2024,Ponta da Terra,Maceió,0.68,5,5,MEDIO
1179,3436425084,Leonardo Sales,5,2022,Eldorado,Arapiraca,0.79,0,5,MEDIO
1180,4875872347,Emanuel Dias,4,2022,Santa Izabel,Penedo,0.92,0,5,BAIXO
1181,8881193677,Bárbara Cirino,2,2024,Farol,Maceió,0.7,4,5,MEDIO
1182,3778016973,Luiza Jesus,6,2022,Rio Novo,Maceió,0.91,0,5,BAIXO
1183,8423273485,Pedro Miguel Souza,7,2022,Ouro Preto,Maceió,0.55,5,5,ALTO
1184,1175945569,Cauê Cardoso,3,2024,Rio Novo,Maceió,0.72,3,5,MEDIO
1185,793480168,Juliana Pereira,2,2024,Petrópolis,Maceió,0.89,0,5,BAIXO
1186,9581691265,Igor Rodrigues,5,2023,Jaraguá,Maceió,0.91,0,5,BAIXO
1187,4406999328,Rhavi Carvalho,5,2026,Vergel do Lago,Maceió,0.95,0,5,BAIXO
1188,6892184524,Maria Fernanda Cirino,6,2025,Centro,Maceió,0.5,5,5,ALTO
1189,7954835349,Olívia Carvalho,1,2022,Canaã,Maceió,0.96,0,5,BAIXO
1190,703457120,Arthur Gabriel Jesus,1,2023,Santos Dumont,Maceió,0.75,1,5,MEDIO
1191,1774010584,Gabriela Sá,1,2024,Pajuçara,Maceió,0.6,5,5,ALTO
1192,878587567,Pedro Lucas Pimenta,1,2022,Ouro Preto,Maceió,0.54,5,5,ALTO
1193,5354895816,Ana Cecília Pereira,1,2024,Ponta Grossa,Maceió,0.96,0,5,BAIXO
1194,5638851791,Zoe Moura,1,2026,Mangabeiras,Maceió,0.59,5,5,ALTO
1195,8755342261,Rael Marques,7,2026,Fernão Velho,Maceió,0.96,0,5,BAIXO
1196,4277084664,Zoe Gonçalves,1,2025,Riacho Doce,Maceió,0.91,0,5,BAIXO
1197,8758519013,Stella Teixeira,5,2026,Ouro Preto,Maceió,0.94,0,5,BAIXO
1198,211722336,Pedro Lucas Gonçalves,6,2022,Santa Amélia,Maceió,0.88,0,5,BAIXO
1199,8093425963,Ravi Cavalcante,5,2023,Jaraguá,Maceió,0.93,0,5,BAIXO
1200,6109428566,Ana Júlia Sales,5,2022,Antares,Maceió,0.49,5,5,ALTO
1201,4905881794,Milena Borges,5,2023,Farol,Maceió,0.76,2,5,MEDIO
1202,486068287,Ísis Carvalho,3,2025,Gruta de Lourdes,Maceió,0.88,0,5,BAIXO
1203,5983175999,Apollo Cavalcanti,4,2023,Riacho Doce,Maceió,0.95,0,5,BAIXO
1204,3847409832,Ayla da Cunha,1,2023,Bebedouro,Maceió,0.56,5,5,ALTO
1205,9981825153,Elisa Silva,5,2024,Ouro Preto,Maceió,0.91,0,5,BAIXO
1206,3149337748,Danilo Santos,7,2023,Ponta da Terra,Maceió,0.92,0,5,BAIXO
1207,1558830012,Maria Isis Siqueira,5,2024,Jacarecica,Maceió,0.82,0,5,MEDIO
1208,4079161918,Maria Helena Aparecida,5,2026,Antares,Maceió,0.78,0,5,MEDIO
1209,3299652989,Enrico Casa Grande,1,2023,Cidade Universitária,Maceió,0.43,5,5,ALTO
1210,3058220682,Lorena das Neves,7,2022,Ponta Grossa,Maceió,0.92,0,5,BAIXO
1211,8422285317,Fernando Campos,2,2023,Farol,Maceió,0.6,5,5,ALTO
1212,3859208130,Alexandre Pinto,2,2025,Jaraguá,Maceió,0.89,0,5,BAIXO
1213,7582317251,Raul Monteiro,5,2024,Pescaria,Maceió,0.57,5,5,ALTO
1214,7968929797,Alana Pereira,3,2026,Pontal da Barra,Maceió,0.95,0,5,BAIXO
1215,8086147474,Henrique Pastor,2,2022,Jaraguá,Maceió,0.93,0,5,BAIXO
1216,7127372046,Maria Luísa Macedo,4,2023,Bebedouro,Maceió,0.57,5,5,ALTO
1217,8930976126,Alana da Cruz,2,2023,Rio Novo,Maceió,0.97,0,5,BAIXO
1218,9784420553,Giovanna Aragão,2,2025,Feitosa,Maceió,0.92,0,5,BAIXO
1219,793881710,Luiz Fernando Andrade,7,2025,Jaraguá,Maceió,0.94,0,5,BAIXO
1220,8729229346,Letícia Farias,7,2022,Cruz das Almas,Maceió,0.82,0,5,MEDIO
1221,3953022176,Cauê Leão,3,2022,Bom Parto,Maceió,0.75,2,5,MEDIO
1222,4268060108,João Miguel Pimenta,3,2025,Cidade Universitária,Maceió,0.97,0,5,BAIXO
1223,2414532686,Maria Cecília Andrade,7,2024,Ponta Verde,Maceió,0.76,2,5,MEDIO
1224,5580427322,Bernardo Teixeira,2,2023,Barro Duro,Maceió,0.69,5,5,MEDIO
1225,2364255319,Ravy Carvalho,3,2023,Fernão Velho,Maceió,0.94,0,5,BAIXO
1226,9114020381,Lucas Moura,2,2023,Ponta Grossa,Maceió,0.77,1,5,MEDIO
1227,9491213578,Benjamin Caldeira,7,2024,Cruz das Almas,Maceió,0.5,5,5,ALTO
1228,4671505977,Laura Lima,7,2023,Barro Duro,Maceió,0.55,5,5,ALTO
1229,5654275321,Maria Cardoso,3,2023,Chã de Bebedouro,Maceió,0.93,0,5,BAIXO
1230,6432749100,Igor Santos,3,2024,Garça Torta,Maceió,0.75,2,5,MEDIO
1231,831314297,Apollo Martins,7,2026,Poço,Maceió,0.8,0,5,MEDIO
1232,9096421711,Oliver Jesus,1,2022,São Jorge,Maceió,0.76,2,5,MEDIO
1233,4490354768,Anthony Porto,7,2023,Chã da Jaqueira,Maceió,0.64,5,5,ALTO
1234,9454026783,José Miguel Vieira,6,2024,Levada,Maceió,0.92,0,5,BAIXO
1235,4586320975,Thiago Novaes,6,2023,Ouro Preto,Maceió,0.74,2,5,MEDIO
1236,26333597,Lívia Fernandes,5,2026,Trapiche da Barra,Maceió,0.9,0,5,BAIXO
1237,4123653209,Gael Farias,3,2023,Ponta da Terra,Maceió,0.72,4,5,MEDIO
1238,7876219703,Pietra Melo,6,2024,Benedito Bentes,Maceió,0.94,0,5,BAIXO
1239,3424181518,Catarina Mendes,5,2025,Pitanguinha,Maceió,0.48,5,5,ALTO
1240,9257313626,Zoe Farias,7,2025,Canaã,Maceió,0.92,0,5,BAIXO
1241,7791786307,Stephany da Rosa,1,2023,Riacho Doce,Maceió,0.7,5,5,MEDIO
1242,7207803934,Zoe Almeida,6,2026,Trapiche da Barra,Maceió,0.75,2,5,MEDIO
1243,9484415102,Luísa Vieira,4,2023,Poço,Maceió,0.96,0,5,BAIXO
1244,1518681304,João Lucas Alves,5,2025,Jatiúca,Maceió,0.7,5,5,MEDIO
1245,9302768105,Maria Julia Cirino,4,2024,Pinheiro,Maceió,0.74,2,5,MEDIO
1246,2556329609,Levi Santos,7,2026,Rio Novo,Maceió,0.81,0,5,MEDIO
1247,4430809445,Aurora Monteiro,2,2023,Feitosa,Maceió,0.77,2,5,MEDIO
1248,3766895640,Kevin Cunha,4,2023,Garça Torta,Maceió,0.74,3,5,MEDIO
1249,6550256427,Daniel Freitas,5,2023,Levada,Maceió,0.9,0,5,BAIXO
1250,3371308737,Caleb Macedo,3,2026,Jatiúca,Maceió,0.89,0,5,BAIXO
1251,2173230664,Sarah Cassiano,1,2024,Trapiche da Barra,Maceió,0.95,0,5,BAIXO
1252,5111920251,Valentina das Neves,2,2026,Jardim Petrópolis,Maceió,0.75,1,5,MEDIO
1253,7625857078,Carlos Eduardo Moreira,5,2024,Pitanguinha,Maceió,0.96,0,5,BAIXO
1254,570015858,Natália Gomes,4,2025,Pescaria,Maceió,0.93,0,5,BAIXO
1255,2243454164,Leonardo Aparecida,3,2024,Pinheiro,Maceió,0.76,3,5,MEDIO
1256,4668955416,Ana Clara Caldeira,4,2023,Cruz das Almas,Maceió,0.92,0,5,BAIXO
1257,1342094845,Luana Porto,3,2022,Bom Parto,Maceió,0.93,0,5,BAIXO
1258,3831693156,Gael da Paz,5,2026,Pitanguinha,Maceió,0.7,5,5,MEDIO
1259,9778135305,Dante da Mata,2,2022,Guaxuma,Maceió,0.91,0,5,BAIXO
1260,641327636,Danilo Albuquerque,1,2026,Jatiúca,Maceió,0.86,0,5,BAIXO
1261,439698549,Marcela Novaes,6,2024,Farol,Maceió,0.71,4,5,MEDIO
1262,5662849574,João Miguel Oliveira,7,2024,Tabuleiro do Martins,Maceió,0.73,3,5,MEDIO
1263,1051515688,Leonardo Pimenta,2,2026,Prado,Maceió,0.92,0,5,BAIXO
1264,8127122242,Melina Aragão,7,2024,Antares,Maceió,0.55,5,5,ALTO
1265,558663601,Ana Julia Caldeira,7,2025,Jardim Petrópolis,Maceió,0.69,4,5,MEDIO
1266,1647547914,Paulo Gonçalves,7,2022,Ponta Verde,Maceió,0.92,0,5,BAIXO
1267,9358660699,Melissa Pimenta,7,2023,Pitanguinha,Maceió,0.74,4,5,MEDIO
1268,5822362090,Vitor Barros,2,2023,Fernão Velho,Maceió,0.93,0,5,BAIXO
1269,566056427,Aylla Marques,5,2026,Poço,Maceió,0.96,0,5,BAIXO
1270,9923056730,Nina Melo,7,2025,Serraria,Maceió,0.94,0,5,BAIXO
1271,961189885,Joana Fonseca,3,2023,Canaã,Maceió,0.96,0,5,BAIXO
1272,1683957564,Luísa Viana,4,2023,Santos Dumont,Maceió,0.88,0,5,BAIXO
1273,5689805567,Ana Azevedo,1,2024,Ponta Grossa,Maceió,0.95,0,5,BAIXO
1274,2041545544,Ravi Cavalcante,3,2022,Chã da Jaqueira,Maceió,0.74,2,5,MEDIO
1275,2468224333,Bella Guerra,7,2024,Santa Lúcia,Maceió,0.74,1,5,MEDIO
1276,3422048585,Kevin Nascimento,4,2025,Mutange,Maceió,0.5,5,5,ALTO
1277,6274839226,Maria Sophia da Costa,5,2024,Santos Dumont,Maceió,0.73,3,5,MEDIO
1278,2666637135,Eduarda Mendes,5,2022,Barro Duro,Maceió,0.5,5,5,ALTO
1279,1648479139,Pedro Viana,3,2026,Cidade Universitária,Maceió,0.46,5,5,ALTO
1280,8504916685,Manuela Nogueira,5,2026,Prado,Maceió,0.93,0,5,BAIXO
1281,2981279224,Breno Sousa,2,2025,Levada,Maceió,0.93,0,5,BAIXO
1282,2090061251,Nicole Duarte,2,2025,Levada,Maceió,0.76,2,5,MEDIO
1283,2384083537,Emanuelly das Neves,4,2024,Pontal da Barra,Maceió,0.56,5,5,ALTO
1284,8400455428,Cauê Rodrigues,6,2026,Centro,Maceió,0.7,5,5,MEDIO
1285,5922377726,Ana Liz Borges,5,2025,Santos Dumont,Maceió,0.74,3,5,MEDIO
1286,3478233603,Dom Machado,1,2025,Farol,Maceió,0.86,0,5,BAIXO
1287,6576693686,Melissa Costa,3,2026,Fernão Velho,Maceió,0.66,5,5,MEDIO
1288,9473244790,Kevin Lopes,3,2026,Benedito Bentes,Maceió,0.92,0,5,BAIXO
1289,8225368829,Anthony Pimenta,4,2025,Olho D'Água dos Cazuzinhas,Arapiraca,0.59,5,5,ALTO
1290,1263513519,Alexandre Santos,2,2026,Chã de Bebedouro,Maceió,0.8,0,5,MEDIO
1291,8498435585,João Miguel Alves,1,2025,Tabuleiro do Martins,Maceió,0.96,0,5,BAIXO
1292,5305320432,Maria Júlia Pires,2,2023,Feitosa,Maceió,0.69,4,5,MEDIO
1293,9956280970,Maria Luiza Garcia,6,2025,São Jorge,Maceió,0.74,3,5,MEDIO
1294,9497100734,Renan Carvalho,3,2026,Pontal da Barra,Maceió,0.91,0,5,BAIXO
1295,9398362695,Maria Cecília Leão,6,2025,São Jorge,Maceió,0.54,5,5,ALTO
1296,4957540284,Carolina Carvalho,2,2025,Antares,Maceió,0.88,0,5,BAIXO
1297,49833464,Allana Casa Grande,5,2023,Mangabeiras,Maceió,0.78,0,5,MEDIO
1298,4252952412,Davi Miguel Ramos,4,2025,Pontal da Barra,Maceió,0.56,5,5,ALTO
1299,7756460189,Mariana Pinto,6,2022,Bebedouro,Maceió,0.6,5,5,ALTO
1300,5067191149,Mariana Novaes,3,2024,Pescaria,Maceió,0.93,0,5,BAIXO
1301,7817147252,Maria Câmara,4,2023,Cruz das Almas,Maceió,0.74,3,5,MEDIO
1302,5092933720,Alana Oliveira,6,2025,Riacho Doce,Maceió,0.71,5,5,MEDIO
1303,3139249064,Juliana Jesus,2,2026,Santa Lúcia,Maceió,0.92,0,5,BAIXO
1304,6770381816,Arthur Miguel Nunes,1,2023,Santos Dumont,Maceió,0.74,2,5,MEDIO
1305,1583033048,Rafaela Sales,3,2026,Clima Bom,Maceió,0.95,0,5,BAIXO
1306,343868435,Valentina Sá,6,2023,Bom Parto,Maceió,0.77,1,5,MEDIO
1307,7640187694,Stella Barros,7,2026,Mutange,Maceió,0.93,0,5,BAIXO
1308,2620233330,Ravy Pires,1,2022,Jatiúca,Maceió,0.58,5,5,ALTO
1309,8925293862,Ágatha Pacheco,3,2025,Vergel do Lago,Maceió,0.53,5,5,ALTO
1310,9932110681,Luigi Nascimento,2,2026,Gruta de Lourdes,Maceió,0.78,1,5,MEDIO
1311,3343748592,Mirella Moraes,1,2025,Barro Duro,Maceió,0.54,5,5,ALTO
1312,8186444252,Luísa Leão,4,2023,Tabuleiro do Martins,Maceió,0.96,0,5,BAIXO
1313,5560341732,Arthur Miguel Sales,3,2022,Antares,Maceió,0.88,0,5,BAIXO
1314,7513724361,Joana Araújo,3,2025,Chã da Jaqueira,Maceió,0.89,0,5,BAIXO
1315,6997790446,Eloá Oliveira,1,2026,Bom Parto,Maceió,0.92,0,5,BAIXO
1316,8811640292,Apollo da Paz,4,2023,São Jorge,Maceió,0.94,0,5,BAIXO
1317,2082029167,Thiago Barbosa,7,2023,Guaxuma,Maceió,0.75,1,5,MEDIO
1318,5488318795,João Lucas da Mota,5,2022,Barro Duro,Maceió,0.7,5,5,MEDIO
1319,7979441020,Daniel Pereira,5,2025,Chã de Bebedouro,Maceió,0.74,3,5,MEDIO
1320,9239057097,Maria Eduarda Cavalcanti,7,2022,Santa Lúcia,Maceió,0.9,0,5,BAIXO
1321,3009805180,Emilly Moura,4,2024,Cidade Universitária,Maceió,0.76,1,5,MEDIO
1322,3702323796,Diogo Peixoto,1,2026,São Jorge,Maceió,0.94,0,5,BAIXO
1323,8562384841,Isabela Ribeiro,1,2026,Santos Dumont,Maceió,0.43,5,5,ALTO
1324,2738362362,Luiz Felipe Aragão,6,2022,São Jorge,Maceió,0.78,0,5,MEDIO
1325,7053457714,Benjamim Cavalcante,4,2022,Jacarecica,Maceió,0.77,1,5,MEDIO
1326,6287896242,Liz Melo,7,2025,Benedito Bentes,Maceió,0.49,5,5,ALTO
1327,2287159563,Maria Julia Melo,3,2023,Garça Torta,Maceió,0.76,1,5,MEDIO
1328,1127966460,Maya Albuquerque,4,2022,Barro Duro,Maceió,0.52,5,5,ALTO
1329,7719383556,Luara Moura,6,2022,Santo Antônio,Penedo,0.95,0,5,BAIXO
1330,176169319,Maria Lopes,7,2023,Centro,Maceió,0.91,0,5,BAIXO
1331,5465734977,João Felipe Brito,4,2026,Bebedouro,Maceió,0.61,5,5,ALTO
1332,9686628357,Maria Júlia Martins,3,2026,Jacintinho,Maceió,0.91,0,5,BAIXO
1333,3217320974,Evelyn Moreira,2,2026,Riacho Doce,Maceió,0.76,1,5,MEDIO
1334,5067703428,Alexia Rocha,1,2023,Ouro Preto,Maceió,0.59,5,5,ALTO
1335,291851443,Beatriz Moura,3,2023,Jardim Petrópolis,Maceió,0.92,0,5,BAIXO
1336,9036212960,Marcela Câmara,2,2025,Porto de Vacas,Barra de São Miguel,0.53,5,5,ALTO
1337,7409895157,Gael Andrade,7,2024,Santa Lúcia,Maceió,0.51,5,5,ALTO
1338,8691727358,Benjamin Peixoto,1,2022,Jatiúca,Maceió,0.94,0,5,BAIXO
1339,3588269668,Camila Santos,3,2026,Mutange,Maceió,0.93,0,5,BAIXO
1340,4113699666,Davi Lucca Garcia,6,2026,Centro,Maceió,0.72,3,5,MEDIO
1341,4153944226,Francisco da Cunha,2,2024,Pontal da Barra,Maceió,0.94,0,5,BAIXO
1342,5560129869,Ana Vitória Porto,3,2025,Prado,Maceió,0.73,4,5,MEDIO
1343,8569522233,Luna da Cunha,6,2023,Vergel do Lago,Maceió,0.95,0,5,BAIXO
1344,4612782269,Mateus Gomes,7,2024,Rio Novo,Maceió,0.92,0,5,BAIXO
1345,4552917235,Felipe Macedo,1,2026,Xucurus,Palmeira dos Índios,0.71,5,5,MEDIO
1346,4593031498,Matteo Cavalcanti,4,2026,Pajuçara,Maceió,0.74,4,5,MEDIO
1347,7067296442,Diego Nogueira,5,2026,Fernão Velho,Maceió,0.55,5,5,ALTO
1348,7596540119,Cauê Macedo,2,2022,Antares,Maceió,0.95,0,5,BAIXO
1349,7367588279,Arthur Gabriel Barbosa,3,2023,Chã de Bebedouro,Maceió,0.89,0,5,BAIXO
1350,8892353238,Melissa Almeida,2,2026,Trapiche da Barra,Maceió,0.58,5,5,ALTO
1351,8145458689,Alexandre Andrade,3,2025,Chã da Jaqueira,Maceió,0.68,5,5,MEDIO
1352,7149427618,Dom Sampaio,4,2023,Cidade Universitária,Maceió,0.67,5,5,MEDIO
1353,8605842084,Pietra Lopes,6,2026,Garça Torta,Maceió,0.7,5,5,MEDIO
1354,8891010459,Alexandre Gomes,3,2023,Raimundo Marinho,Penedo,0.8,0,5,MEDIO
1355,2070459171,Zoe Fogaça,7,2022,Santa Amélia,Maceió,0.89,0,5,BAIXO
1356,5595603986,Caleb Fonseca,6,2024,Mutange,Maceió,0.92,0,5,BAIXO
1357,8422110981,Raul Teixeira,7,2024,Fernão Velho,Maceió,0.94,0,5,BAIXO
1358,7587094479,Gabriela Cavalcanti,5,2022,Feitosa,Maceió,0.72,4,5,MEDIO
1359,2381454037,Esther da Rosa,2,2023,Santa Lúcia,Maceió,0.72,4,5,MEDIO
1360,7283758926,Luiz Henrique Mendonça,5,2024,Levada,Maceió,0.6,5,5,ALTO
1361,7012785094,Cecilia Andrade,1,2022,Rio Novo,Maceió,0.9,0,5,BAIXO
1362,829326917,Isabella Mendonça,2,2022,Bom Parto,Maceió,0.76,1,5,MEDIO
1363,1669743840,Lorena Monteiro,2,2023,Cidade Universitária,Maceió,0.52,5,5,ALTO
1364,4277072865,Lucca Araújo,5,2023,Ponta Verde,Maceió,0.73,3,5,MEDIO
1365,3096722936,Bárbara Cunha,4,2025,Canaã,Maceió,0.92,0,5,BAIXO
1366,9229685549,Isabel Barbosa,2,2023,Serraria,Maceió,0.79,0,5,MEDIO
1367,8748322973,Samuel Rezende,2,2024,Prado,Maceió,0.92,0,5,BAIXO
1368,4376842282,Ana Clara da Cruz,6,2023,Pajuçara,Maceió,0.95,0,5,BAIXO
1369,560655311,Benicio das Neves,1,2024,Petrópolis,Maceió,0.96,0,5,BAIXO
1370,4712834281,Eloá Pastor,4,2025,Clima Bom,Maceió,0.72,2,5,MEDIO
1371,3511008639,Theo Peixoto,6,2025,Riacho Doce,Maceió,0.92,0,5,BAIXO
1372,947351792,Paulo Fernandes,1,2025,Petrópolis,Maceió,0.9,0,5,BAIXO
1373,7208663809,Yago Carvalho,7,2024,Canaã,Maceió,0.54,5,5,ALTO
1374,8785727315,Lucas Gabriel Azevedo,5,2023,Cidade Universitária,Maceió,0.93,0,5,BAIXO
1375,4813565243,Oliver Cavalcante,3,2025,Pescaria,Maceió,0.48,5,5,ALTO
1376,7285534922,Eloah Macedo,5,2025,Ponta Grossa,Maceió,0.91,0,5,BAIXO
1377,2499610004,Carlos Eduardo Vieira,6,2025,Chã da Jaqueira,Maceió,0.77,1,5,MEDIO
1378,6925383538,Antony Mendonça,1,2022,Farol,Maceió,0.94,0,5,BAIXO
1379,346700963,Felipe Borges,6,2024,Serraria,Maceió,0.54,5,5,ALTO
1380,5513585010,Carolina Costela,4,2024,Mutange,Maceió,0.94,0,5,BAIXO
1381,9204492285,Vicente Machado,6,2026,Jacarecica,Maceió,0.92,0,5,BAIXO
1382,1769661076,Arthur Miguel Peixoto,1,2025,Bebedouro,Maceió,0.54,5,5,ALTO
1383,9363030718,Aurora Pires,2,2025,Clima Bom,Maceió,0.92,0,5,BAIXO
1384,5588610432,Alana Novais,7,2024,Vergel do Lago,Maceió,0.97,0,5,BAIXO
1385,1012061834,Vinícius Brito,6,2024,Pinheiro,Maceió,0.95,0,5,BAIXO
1386,6953212502,Sofia Câmara,4,2025,Santa Amélia,Maceió,0.93,0,5,BAIXO
1387,5188787377,Gael Camargo,4,2022,Garça Torta,Maceió,0.92,0,5,BAIXO
1388,3421426659,Olívia Monteiro,6,2022,Jatiúca,Maceió,0.95,0,5,BAIXO
1389,757305041,Ana Clara Aragão,2,2024,Santa Amélia,Maceió,0.6,5,5,ALTO
1390,7064623490,Gustavo Henrique Lopes,2,2024,Santo Amaro,Maceió,0.76,2,5,MEDIO
1391,5374643838,Mirella Aparecida,6,2023,Ponta Verde,Maceió,0.9,0,5,BAIXO
1392,9038419790,Vitor Gabriel Cavalcanti,4,2025,Brasiliana,Arapiraca,0.57,5,5,ALTO
1393,4419801487,Bruna Barbosa,5,2023,Canaã,Maceió,0.8,0,5,MEDIO
1394,3844335785,Lunna Leão,7,2025,Clima Bom,Maceió,0.98,0,5,BAIXO
1395,9443565335,Lunna da Conceição,5,2026,Jacarecica,Maceió,0.92,0,5,BAIXO
1396,3345673352,Carlos Eduardo da Costa,5,2024,Levada,Maceió,0.86,0,5,BAIXO
1397,7463570248,Marcos Vinicius Câmara,6,2022,Trapiche da Barra,Maceió,0.9,0,5,BAIXO
1398,4610775014,Raquel Aragão,7,2024,Pontal da Barra,Maceió,0.55,5,5,ALTO
1399,8119587751,Henrique Pimenta,6,2023,Guaxuma,Maceió,0.97,0,5,BAIXO
1400,1954170921,Maria Fernanda Carvalho,6,2024,Mangabeiras,Maceió,0.55,5,5,ALTO
1401,9423823624,Guilherme Farias,1,2022,Cavaco,Arapiraca,0.95,0,5,BAIXO
1402,546370398,Ana Liz da Mota,4,2026,Santos Dumont,Maceió,0.88,0,5,BAIXO
1403,586269483,Natália Leão,6,2025,Ipioca,Maceió,0.56,5,5,ALTO
1404,1475647712,Emanuel Vieira,2,2023,Jatiúca,Maceió,0.92,0,5,BAIXO
1405,3889428336,Heloísa Borges,5,2022,Cruz das Almas,Maceió,0.76,1,5,MEDIO
1406,6535947151,Renan Martins,2,2023,Feitosa,Maceió,0.79,0,5,MEDIO
1407,1199029793,Isadora da Cruz,7,2023,Cruz das Almas,Maceió,0.76,1,5,MEDIO
1408,5700692683,Hellena Pastor,4,2026,Mutange,Maceió,0.92,0,5,BAIXO
1409,4064122912,Alana Leão,2,2022,Rio Novo,Maceió,0.52,5,5,ALTO
1410,4209858423,Ravy Siqueira,1,2024,Levada,Maceió,0.97,0,5,BAIXO
1411,4439366473,Maria Júlia Mendes,5,2023,Barro Duro,Maceió,0.9,0,5,BAIXO
1412,4715870675,Isabella Barros,7,2022,Santo Amaro,Maceió,0.8,0,5,MEDIO
1413,8643290928,Helena Cardoso,1,2026,Manoel Teles,Arapiraca,0.52,5,5,ALTO
1414,5834307976,Caleb Almeida,1,2023,Bebedouro,Maceió,0.96,0,5,BAIXO
1415,1309263254,Amanda Marques,4,2026,Antares,Maceió,0.73,3,5,MEDIO
1416,7314908641,Léo Pires,3,2025,Trapiche da Barra,Maceió,0.92,0,5,BAIXO
1417,2720442203,Ana Sophia Gomes,5,2025,Jaraguá,Maceió,0.92,0,5,BAIXO
1418,4435473617,Júlia Sampaio,3,2024,Santo Amaro,Maceió,0.93,0,5,BAIXO
1419,3412260278,Anna Liz Pinto,6,2025,Jatiúca,Maceió,0.54,5,5,ALTO
1420,8078177421,Sophie Rocha,3,2024,Benedito Bentes,Maceió,0.72,5,5,MEDIO
1421,221459606,Maria Clara Martins,4,2025,Antares,Maceió,0.74,3,5,MEDIO
1422,2659157927,Erick Ramos,1,2026,Chã da Jaqueira,Maceió,0.92,0,5,BAIXO
1423,8877722802,Cecilia Farias,3,2023,Poço,Maceió,0.64,5,5,MEDIO
1424,9614854265,Rhavi Sousa,6,2025,Riacho Doce,Maceió,0.57,5,5,ALTO
1425,5263212814,Theodoro Rodrigues,2,2022,Santa Lúcia,Maceió,0.9,0,5,BAIXO
1426,6111434048,Benício Freitas,3,2022,São Francisco,Palmeira dos Índios,0.72,3,5,MEDIO
1427,5777704180,Sarah Moura,2,2026,Pedro Sales de Barros,Olho d'Água das Flores,0.89,0,5,BAIXO
1428,3562932351,Yasmin Rocha,5,2022,Tabuleiro do Martins,Maceió,0.75,3,5,MEDIO
1429,8158080779,Maria Eduarda Rocha,6,2022,Petrópolis,Maceió,0.52,5,5,ALTO
1430,281868383,Aurora Barros,5,2023,Ipioca,Maceió,0.75,3,5,MEDIO
1431,5062958224,Cauê Cavalcante,5,2026,Poço,Maceió,0.52,5,5,ALTO
1432,1185165025,Sara Cassiano,7,2022,Pinheiro,Maceió,0.86,0,5,BAIXO
1433,3758066922,Alícia da Rocha,5,2025,Santo Amaro,Maceió,0.91,0,5,BAIXO
1434,4001713266,Manuella Leão,1,2025,Pajuçara,Maceió,0.94,0,5,BAIXO
1435,2768898601,Gabriel Azevedo,2,2023,Garça Torta,Maceió,0.6,5,5,ALTO
1436,3444516981,Lívia Jesus,6,2022,Santa Lúcia,Maceió,0.91,0,5,BAIXO
1437,6780484666,Lunna Mendonça,1,2023,São Jorge,Maceió,0.46,5,5,ALTO
1438,6207328566,Davi Lucca Vieira,4,2024,Jacintinho,Maceió,0.78,1,5,MEDIO
1439,1316386025,Ian Mendes,6,2025,Gruta de Lourdes,Maceió,0.62,5,5,ALTO
1440,3631453750,Luiz Gustavo da Paz,1,2023,Santa Lúcia,Maceió,0.92,0,5,BAIXO
1441,9304458534,Vitor Gabriel da Paz,6,2025,Rio Novo,Maceió,0.87,0,5,BAIXO
1442,3412168053,Isaac Camargo,3,2023,Santos Dumont,Maceió,0.55,5,5,ALTO
1443,9949832223,Pedro Lucas da Luz,5,2022,Vergel do Lago,Maceió,0.94,0,5,BAIXO
1444,1587729771,Arthur Gabriel Rios,6,2025,Levada,Maceió,0.78,1,5,MEDIO
1445,1476811694,Vitor Hugo Castro,7,2025,Ponta Grossa,Maceió,0.92,0,5,BAIXO
1446,6586946365,Apollo Guerra,3,2022,Fernão Velho,Maceió,0.94,0,5,BAIXO
1447,8293877846,Raul Dias,1,2024,Chã de Bebedouro,Maceió,0.68,5,5,MEDIO
1448,670243704,Sofia Farias,6,2022,Farol,Maceió,0.96,0,5,BAIXO
1449,5564374392,Diogo Nunes,7,2024,Chã da Jaqueira,Maceió,0.88,0,5,BAIXO
1450,8256181725,Rhavi Aparecida,6,2022,Pontal da Barra,Maceió,0.95,0,5,BAIXO
1451,9188753085,Bruna das Neves,5,2023,Ponta Verde,Maceió,0.56,5,5,ALTO
1452,4401463562,Hellena Machado,3,2024,Ouro Preto,Maceió,0.75,3,5,MEDIO
1453,1534993610,Gael Pacheco,5,2026,Chã da Jaqueira,Maceió,0.9,0,5,BAIXO
1454,2261016130,Gael Henrique Almeida,4,2022,Centro,Maceió,0.58,5,5,ALTO
1455,8948948971,Aurora Moraes,3,2023,Pescaria,Maceió,0.72,4,5,MEDIO
