id_estudante,matricula,nome,id_curso,ano_ingresso,situacao,bairro,cidade
1069,8625656293,Pietra da Rosa,3,2025,ATIVO,Vergel do Lago,Maceió
1070,9848027624,André Novaes,7,2024,ATIVO,Centro Histórico,Penedo
1071,1604788242,Maya Gonçalves,3,2022,ATIVO,Pitanguinha,Maceió
1072,1073295668,Maria Julia Garcia,1,2025,ATIVO,Santa Amélia,Maceió
1073,5242404559,Otávio Pires,1,2025,ATIVO,Tabuleiro do Martins,Maceió
1074,9618844739,Júlia da Paz,7,2026,ATIVO,Garça Torta,Maceió
1075,5449549092,Bernardo Cirino,6,2026,ATIVO,Rio Novo,Maceió
1076,4881763070,Rafael Pinto,3,2024,ATIVO,Fernão Velho,Maceió
1077,6239587766,Rebeca Correia,5,2023,ATIVO,São Jorge,Maceió
1078,1377154307,Benicio Nascimento,6,2023,ATIVO,Poço,Maceió
1079,95051435,João Miguel da Mata,5,2023,ATIVO,Poço,Maceió
1080,9126973883,Alexia da Conceição,4,2022,ATIVO,Jatiúca,Maceió
1081,387393108,Thales Cunha,7,2025,ATIVO,Ouro Preto,Maceió
1082,5763471833,Theo Freitas,4,2023,ATIVO,Benedito Bentes,Maceió
1083,3399143287,Diogo Araújo,1,2024,ATIVO,Pajuçara,Maceió
1084,1685438702,Olivia Cirino,5,2026,ATIVO,Mangabeiras,Maceió
1085,7909351013,Alice Campos,7,2024,ATIVO,Mangabeiras,Maceió
1086,3069538076,Melina da Cruz,4,2025,ATIVO,Rio Novo,Maceió
1087,143925622,Aylla Moreira,6,2025,ATIVO,Pinheiro,Maceió
1088,5190240924,Luana Duarte,5,2023,ATIVO,Cidade Universitária,Maceió
1089,9271165521,Stephany Campos,2,2026,ATIVO,Pescaria,Maceió
1090,5382937230,Letícia Costa,6,2023,ATIVO,Chã de Bebedouro,Maceió
1091,2863432302,Isaac Porto,6,2023,ATIVO,Bebedouro,Maceió
1092,6159677390,Enzo Vieira,1,2026,ATIVO,Jatiúca,Maceió
1093,9775775238,Miguel Vieira,1,2024,ATIVO,Chã de Bebedouro,Maceió
1094,1044060736,Renan Sales,5,2023,ATIVO,Bebedouro,Maceió
1095,2560712271,Josué Castro,3,2024,ATIVO,Jacarecica,Maceió
1096,2147136659,Maitê Teixeira,7,2023,ATIVO,Barro Duro,Maceió
1097,2684922912,Luiz Henrique Ramos,4,2022,ATIVO,Ponta Verde,Maceió
1098,9251009235,Bianca Cardoso,3,2023,ATIVO,Jacarecica,Maceió
1099,2095269219,Pedro Lucas Siqueira,4,2022,ATIVO,Tabuleiro do Martins,Maceió
1100,828779668,Maria Alice Silveira,1,2022,ATIVO,Jardim Petrópolis,Maceió
1101,4873637580,Ryan Santos,3,2026,ATIVO,Pontal da Barra,Maceió
1102,9855724156,Esther Nunes,7,2025,ATIVO,Jaraguá,Maceió
1103,9391490278,Ravi Lucca da Mota,7,2026,ATIVO,Serraria,Maceió
1104,688669716,Daniela Machado,5,2025,ATIVO,Chã da Jaqueira,Maceió
1105,9721011101,Alexandre Vasconcelos,4,2023,ATIVO,Santa Lúcia,Maceió
1106,8670335754,Lorenzo Silveira,1,2026,ATIVO,Jacintinho,Maceió
1107,8861985372,Maria Julia Correia,4,2023,ATIVO,Mutange,Maceió
1108,2368536195,Larissa Duarte,5,2022,ATIVO,Jaraguá,Maceió
1109,1383082793,Vicente Ribeiro,6,2024,ATIVO,Pajuçara,Maceió
1110,286387753,Felipe Andrade,6,2022,ATIVO,Clima Bom,Maceió
1111,867922818,Evelyn Brito,6,2024,ATIVO,Vergel do Lago,Maceió
1112,8726588217,Maria Julia Ribeiro,6,2026,ATIVO,Chã de Bebedouro,Maceió
1113,6830290429,Luiz Otávio Câmara,5,2026,ATIVO,Riacho Doce,Maceió
1114,304401362,Samuel Barros,5,2023,ATIVO,Pontal da Barra,Maceió
1115,2744126400,Léo Vieira,1,2022,ATIVO,Pitanguinha,Maceió
1116,3042699946,Juliana Moura,2,2022,ATIVO,Ponta da Terra,Maceió
1117,8764538552,Kevin Barbosa,2,2026,ATIVO,Feitosa,Maceió
1118,4057041081,Aylla Brito,5,2024,ATIVO,Ponta da Terra,Maceió
1119,3114589739,Maria Isis Correia,4,2022,ATIVO,Bebedouro,Maceió
1120,9419376313,Isadora Nunes,4,2022,ATIVO,Cruz das Almas,Maceió
1121,9358295189,Maria Vitória Souza,4,2024,ATIVO,Jacintinho,Maceió
1122,7152161448,Enzo Vieira,5,2023,ATIVO,Centro,Maceió
1123,9364731812,Sofia Fernandes,3,2022,ATIVO,Cruz das Almas,Maceió
1124,2824077950,Melina Fogaça,6,2023,ATIVO,Mutange,Maceió
1125,8171110739,Lunna Freitas,2,2022,ATIVO,Jacintinho,Maceió
1126,7014715913,Isabella Nunes,4,2022,ATIVO,Jacarecica,Maceió
1127,2343446878,Jade Fonseca,3,2024,ATIVO,Mutange,Maceió
1128,8425230216,Maria Laura Abreu,1,2023,ATIVO,Chã de Bebedouro,Maceió
1129,3119491798,Antony Moreira,5,2023,ATIVO,Prado,Maceió
1130,8118882154,Kaique Câmara,5,2025,ATIVO,Trapiche da Barra,Maceió
1131,1352505293,Sophia Novais,1,2024,ATIVO,Guaxuma,Maceió
1132,2455054143,Arthur Miguel Marques,1,2025,ATIVO,Mutange,Maceió
1133,1527529840,João Fonseca,2,2022,ATIVO,Rio Novo,Maceió
1134,1073127233,Kaique Borges,6,2022,ATIVO,Ponta Verde,Maceió
1135,6745191003,Helena Siqueira,6,2023,ATIVO,Ponta Grossa,Maceió
1136,8921512797,Erick Mendonça,4,2022,ATIVO,Mutange,Maceió
1137,3898351305,Letícia Andrade,2,2023,ATIVO,Pitanguinha,Maceió
1138,6770086931,Benjamin Vargas,7,2023,ATIVO,Clima Bom,Maceió
1139,5731159892,Maria Vitória Campos,5,2025,ATIVO,Ouro Preto,Maceió
1140,9563679577,Alexia Porto,7,2026,ATIVO,Pescaria,Maceió
1141,1642768997,Vinicius Aparecida,1,2022,ATIVO,Clima Bom,Maceió
1142,9961388686,Clarice Duarte,3,2026,ATIVO,Petrópolis,Maceió
1143,948316671,Matteo Machado,4,2024,ATIVO,Santo Amaro,Maceió
1144,386903346,Lavínia Viana,5,2026,ATIVO,Feitosa,Maceió
1145,1693601838,Lucca Barros,6,2026,ATIVO,Clima Bom,Maceió
1146,3201103712,Maria Liz da Luz,1,2025,ATIVO,Jacarecica,Maceió
1147,4660378755,Maya Vasconcelos,6,2026,ATIVO,Chã da Jaqueira,Maceió
1148,2997331061,Rodrigo Novais,5,2024,ATIVO,Senhor do Bonfim,Penedo
1149,5145836928,Fernanda Novais,6,2024,ATIVO,Jaraguá,Maceió
1150,1057617830,João Felipe Vasconcelos,6,2024,ATIVO,Vila Maria,Palmeira dos Índios
1151,6142085555,Aurora Camargo,5,2024,ATIVO,Pescaria,Maceió
1152,7180101072,Maria Clara Ferreira,1,2026,ATIVO,Brejo,Barra de São Miguel
1153,5113114506,Leandro Cavalcante,6,2023,ATIVO,Antares,Maceió
1154,8536899982,Melina Pinto,6,2025,ATIVO,Santos Dumont,Maceió
1155,4921252890,Igor Costa,1,2022,ATIVO,Ponta da Terra,Maceió
1156,7238562767,Bryan Camargo,4,2022,ATIVO,Santa Lúcia,Maceió
1157,3176478919,Diogo da Paz,7,2026,ATIVO,Levada,Maceió
1158,4353951329,Lorena Machado,7,2022,ATIVO,Cruz das Almas,Maceió
1159,2023746966,Vitor Gabriel Cunha,2,2025,ATIVO,Jatiúca,Maceió
1160,9465254728,Joana Novaes,6,2024,ATIVO,Baixa Grande,Arapiraca
1161,9197017129,Allana Garcia,6,2024,ATIVO,Riacho Doce,Maceió
1162,4481721096,Bento da Paz,2,2025,ATIVO,Fernão Velho,Maceió
1163,1165144965,Alexia Azevedo,6,2026,ATIVO,Pedro Sales de Barros,Olho d'Água das Flores
1164,9755203786,Maria Cecília Caldeira,7,2025,ATIVO,Farol,Maceió
1165,4376908082,Maria Isis da Conceição,5,2026,ATIVO,Guaxuma,Maceió
1166,8503145548,Beatriz Dias,2,2026,ATIVO,Ponta Grossa,Maceió
1167,378045890,Theodoro Marques,5,2023,ATIVO,Prado,Maceió
1168,3060031897,Josué Moura,6,2022,ATIVO,Chã da Jaqueira,Maceió
1169,5604621025,Maria Júlia Souza,7,2023,ATIVO,Pontal da Barra,Maceió
1170,674332429,Luiz Gustavo Pires,7,2024,ATIVO,Serraria,Maceió
1171,1298481206,Kamilly Araújo,1,2026,ATIVO,Santo Amaro,Maceió
1172,6982725037,Ana Novais,5,2025,ATIVO,Santo Amaro,Maceió
1173,8371391276,Dom Fernandes,6,2022,ATIVO,São Luiz,Arapiraca
1174,8148305949,Cecilia Borges,4,2025,ATIVO,Jacintinho,Maceió
1175,7429819540,Heloísa Leão,5,2025,ATIVO,Santo Amaro,Maceió
1176,9622276408,Paulo das Neves,7,2022,ATIVO,Poço,Maceió
1177,5709234482,Caroline Costela,1,2024,ATIVO,Fernão Velho,Maceió
1178,2802348672,Ágatha Rodrigues,4,2024,ATIVO,Ponta da Terra,Maceió
1179,3436425084,Leonardo Sales,5,2022,ATIVO,Eldorado,Arapiraca
1180,4875872347,Emanuel Dias,4,2022,ATIVO,Santa Izabel,Penedo
1181,8881193677,Bárbara Cirino,2,2024,ATIVO,Farol,Maceió
1182,3778016973,Luiza Jesus,6,2022,ATIVO,Rio Novo,Maceió
1183,8423273485,Pedro Miguel Souza,7,2022,ATIVO,Ouro Preto,Maceió
1184,1175945569,Cauê Cardoso,3,2024,ATIVO,Rio Novo,Maceió
1185,793480168,Juliana Pereira,2,2024,ATIVO,Petrópolis,Maceió
1186,9581691265,Igor Rodrigues,5,2023,ATIVO,Jaraguá,Maceió
1187,4406999328,Rhavi Carvalho,5,2026,ATIVO,Vergel do Lago,Maceió
1188,6892184524,Maria Fernanda Cirino,6,2025,ATIVO,Centro,Maceió
1189,7954835349,Olívia Carvalho,1,2022,ATIVO,Canaã,Maceió
1190,703457120,Arthur Gabriel Jesus,1,2023,ATIVO,Santos Dumont,Maceió
1191,1774010584,Gabriela Sá,1,2024,ATIVO,Pajuçara,Maceió
1192,878587567,Pedro Lucas Pimenta,1,2022,ATIVO,Ouro Preto,Maceió
1193,5354895816,Ana Cecília Pereira,1,2024,ATIVO,Ponta Grossa,Maceió
1194,5638851791,Zoe Moura,1,2026,ATIVO,Mangabeiras,Maceió
1195,8755342261,Rael Marques,7,2026,ATIVO,Fernão Velho,Maceió
1196,4277084664,Zoe Gonçalves,1,2025,ATIVO,Riacho Doce,Maceió
1197,8758519013,Stella Teixeira,5,2026,ATIVO,Ouro Preto,Maceió
1198,211722336,Pedro Lucas Gonçalves,6,2022,ATIVO,Santa Amélia,Maceió
1199,8093425963,Ravi Cavalcante,5,2023,ATIVO,Jaraguá,Maceió
1200,6109428566,Ana Júlia Sales,5,2022,ATIVO,Antares,Maceió
1201,4905881794,Milena Borges,5,2023,ATIVO,Farol,Maceió
1202,486068287,Ísis Carvalho,3,2025,ATIVO,Gruta de Lourdes,Maceió
1203,5983175999,Apollo Cavalcanti,4,2023,ATIVO,Riacho Doce,Maceió
1204,3847409832,Ayla da Cunha,1,2023,ATIVO,Bebedouro,Maceió
1205,9981825153,Elisa Silva,5,2024,ATIVO,Ouro Preto,Maceió
1206,3149337748,Danilo Santos,7,2023,ATIVO,Ponta da Terra,Maceió
1207,1558830012,Maria Isis Siqueira,5,2024,ATIVO,Jacarecica,Maceió
1208,4079161918,Maria Helena Aparecida,5,2026,ATIVO,Antares,Maceió
1209,3299652989,Enrico Casa Grande,1,2023,ATIVO,Cidade Universitária,Maceió
1210,3058220682,Lorena das Neves,7,2022,ATIVO,Ponta Grossa,Maceió
1211,8422285317,Fernando Campos,2,2023,ATIVO,Farol,Maceió
1212,3859208130,Alexandre Pinto,2,2025,ATIVO,Jaraguá,Maceió
1213,7582317251,Raul Monteiro,5,2024,ATIVO,Pescaria,Maceió
1214,7968929797,Alana Pereira,3,2026,ATIVO,Pontal da Barra,Maceió
1215,8086147474,Henrique Pastor,2,2022,ATIVO,Jaraguá,Maceió
1216,7127372046,Maria Luísa Macedo,4,2023,ATIVO,Bebedouro,Maceió
1217,8930976126,Alana da Cruz,2,2023,ATIVO,Rio Novo,Maceió
1218,9784420553,Giovanna Aragão,2,2025,ATIVO,Feitosa,Maceió
1219,793881710,Luiz Fernando Andrade,7,2025,ATIVO,Jaraguá,Maceió
1220,8729229346,Letícia Farias,7,2022,ATIVO,Cruz das Almas,Maceió
1221,3953022176,Cauê Leão,3,2022,ATIVO,Bom Parto,Maceió
1222,4268060108,João Miguel Pimenta,3,2025,ATIVO,Cidade Universitária,Maceió
1223,2414532686,Maria Cecília Andrade,7,2024,ATIVO,Ponta Verde,Maceió
1224,5580427322,Bernardo Teixeira,2,2023,ATIVO,Barro Duro,Maceió
1225,2364255319,Ravy Carvalho,3,2023,ATIVO,Fernão Velho,Maceió
1226,9114020381,Lucas Moura,2,2023,ATIVO,Ponta Grossa,Maceió
1227,9491213578,Benjamin Caldeira,7,2024,ATIVO,Cruz das Almas,Maceió
1228,4671505977,Laura Lima,7,2023,ATIVO,Barro Duro,Maceió
1229,5654275321,Maria Cardoso,3,2023,ATIVO,Chã de Bebedouro,Maceió
1230,6432749100,Igor Santos,3,2024,ATIVO,Garça Torta,Maceió
1231,831314297,Apollo Martins,7,2026,ATIVO,Poço,Maceió
1232,9096421711,Oliver Jesus,1,2022,ATIVO,São Jorge,Maceió
1233,4490354768,Anthony Porto,7,2023,ATIVO,Chã da Jaqueira,Maceió
1234,9454026783,José Miguel Vieira,6,2024,ATIVO,Levada,Maceió
1235,4586320975,Thiago Novaes,6,2023,ATIVO,Ouro Preto,Maceió
1236,26333597,Lívia Fernandes,5,2026,ATIVO,Trapiche da Barra,Maceió
1237,4123653209,Gael Farias,3,2023,ATIVO,Ponta da Terra,Maceió
1238,7876219703,Pietra Melo,6,2024,ATIVO,Benedito Bentes,Maceió
1239,3424181518,Catarina Mendes,5,2025,ATIVO,Pitanguinha,Maceió
1240,9257313626,Zoe Farias,7,2025,ATIVO,Canaã,Maceió
1241,7791786307,Stephany da Rosa,1,2023,ATIVO,Riacho Doce,Maceió
1242,7207803934,Zoe Almeida,6,2026,ATIVO,Trapiche da Barra,Maceió
1243,9484415102,Luísa Vieira,4,2023,ATIVO,Poço,Maceió
1244,1518681304,João Lucas Alves,5,2025,ATIVO,Jatiúca,Maceió
1245,9302768105,Maria Julia Cirino,4,2024,ATIVO,Pinheiro,Maceió
1246,2556329609,Levi Santos,7,2026,ATIVO,Rio Novo,Maceió
1247,4430809445,Aurora Monteiro,2,2023,ATIVO,Feitosa,Maceió
1248,3766895640,Kevin Cunha,4,2023,ATIVO,Garça Torta,Maceió
1249,6550256427,Daniel Freitas,5,2023,ATIVO,Levada,Maceió
1250,3371308737,Caleb Macedo,3,2026,ATIVO,Jatiúca,Maceió
1251,2173230664,Sarah Cassiano,1,2024,ATIVO,Trapiche da Barra,Maceió
1252,5111920251,Valentina das Neves,2,2026,ATIVO,Jardim Petrópolis,Maceió
1253,7625857078,Carlos Eduardo Moreira,5,2024,ATIVO,Pitanguinha,Maceió
1254,570015858,Natália Gomes,4,2025,ATIVO,Pescaria,Maceió
1255,2243454164,Leonardo Aparecida,3,2024,ATIVO,Pinheiro,Maceió
1256,4668955416,Ana Clara Caldeira,4,2023,ATIVO,Cruz das Almas,Maceió
1257,1342094845,Luana Porto,3,2022,ATIVO,Bom Parto,Maceió
1258,3831693156,Gael da Paz,5,2026,ATIVO,Pitanguinha,Maceió
1259,9778135305,Dante da Mata,2,2022,ATIVO,Guaxuma,Maceió
1260,641327636,Danilo Albuquerque,1,2026,ATIVO,Jatiúca,Maceió
1261,439698549,Marcela Novaes,6,2024,ATIVO,Farol,Maceió
1262,5662849574,João Miguel Oliveira,7,2024,ATIVO,Tabuleiro do Martins,Maceió
1263,1051515688,Leonardo Pimenta,2,2026,ATIVO,Prado,Maceió
1264,8127122242,Melina Aragão,7,2024,ATIVO,Antares,Maceió
1265,558663601,Ana Julia Caldeira,7,2025,ATIVO,Jardim Petrópolis,Maceió
1266,1647547914,Paulo Gonçalves,7,2022,ATIVO,Ponta Verde,Maceió
1267,9358660699,Melissa Pimenta,7,2023,ATIVO,Pitanguinha,Maceió
1268,5822362090,Vitor Barros,2,2023,ATIVO,Fernão Velho,Maceió
1269,566056427,Aylla Marques,5,2026,ATIVO,Poço,Maceió
1270,9923056730,Nina Melo,7,2025,ATIVO,Serraria,Maceió
1271,961189885,Joana Fonseca,3,2023,ATIVO,Canaã,Maceió
1272,1683957564,Luísa Viana,4,2023,ATIVO,Santos Dumont,Maceió
1273,5689805567,Ana Azevedo,1,2024,ATIVO,Ponta Grossa,Maceió
1274,2041545544,Ravi Cavalcante,3,2022,ATIVO,Chã da Jaqueira,Maceió
1275,2468224333,Bella Guerra,7,2024,ATIVO,Santa Lúcia,Maceió
1276,3422048585,Kevin Nascimento,4,2025,ATIVO,Mutange,Maceió
1277,6274839226,Maria Sophia da Costa,5,2024,ATIVO,Santos Dumont,Maceió
1278,2666637135,Eduarda Mendes,5,2022,ATIVO,Barro Duro,Maceió
1279,1648479139,Pedro Viana,3,2026,ATIVO,Cidade Universitária,Maceió
1280,8504916685,Manuela Nogueira,5,2026,ATIVO,Prado,Maceió
1281,2981279224,Breno Sousa,2,2025,ATIVO,Levada,Maceió
1282,2090061251,Nicole Duarte,2,2025,ATIVO,Levada,Maceió
1283,2384083537,Emanuelly das Neves,4,2024,ATIVO,Pontal da Barra,Maceió
1284,8400455428,Cauê Rodrigues,6,2026,ATIVO,Centro,Maceió
1285,5922377726,Ana Liz Borges,5,2025,ATIVO,Santos Dumont,Maceió
1286,3478233603,Dom Machado,1,2025,ATIVO,Farol,Maceió
1287,6576693686,Melissa Costa,3,2026,ATIVO,Fernão Velho,Maceió
1288,9473244790,Kevin Lopes,3,2026,ATIVO,Benedito Bentes,Maceió
1289,8225368829,Anthony Pimenta,4,2025,ATIVO,Olho D'Água dos Cazuzinhas,Arapiraca
1290,1263513519,Alexandre Santos,2,2026,ATIVO,Chã de Bebedouro,Maceió
1291,8498435585,João Miguel Alves,1,2025,ATIVO,Tabuleiro do Martins,Maceió
1292,5305320432,Maria Júlia Pires,2,2023,ATIVO,Feitosa,Maceió
1293,9956280970,Maria Luiza Garcia,6,2025,ATIVO,São Jorge,Maceió
1294,9497100734,Renan Carvalho,3,2026,ATIVO,Pontal da Barra,Maceió
1295,9398362695,Maria Cecília Leão,6,2025,ATIVO,São Jorge,Maceió
1296,4957540284,Carolina Carvalho,2,2025,ATIVO,Antares,Maceió
1297,49833464,Allana Casa Grande,5,2023,ATIVO,Mangabeiras,Maceió
1298,4252952412,Davi Miguel Ramos,4,2025,ATIVO,Pontal da Barra,Maceió
1299,7756460189,Mariana Pinto,6,2022,ATIVO,Bebedouro,Maceió
1300,5067191149,Mariana Novaes,3,2024,ATIVO,Pescaria,Maceió
1301,7817147252,Maria Câmara,4,2023,ATIVO,Cruz das Almas,Maceió
1302,5092933720,Alana Oliveira,6,2025,ATIVO,Riacho Doce,Maceió
1303,3139249064,Juliana Jesus,2,2026,ATIVO,Santa Lúcia,Maceió
1304,6770381816,Arthur Miguel Nunes,1,2023,ATIVO,Santos Dumont,Maceió
1305,1583033048,Rafaela Sales,3,2026,ATIVO,Clima Bom,Maceió
1306,343868435,Valentina Sá,6,2023,ATIVO,Bom Parto,Maceió
1307,7640187694,Stella Barros,7,2026,ATIVO,Mutange,Maceió
1308,2620233330,Ravy Pires,1,2022,ATIVO,Jatiúca,Maceió
1309,8925293862,Ágatha Pacheco,3,2025,ATIVO,Vergel do Lago,Maceió
1310,9932110681,Luigi Nascimento,2,2026,ATIVO,Gruta de Lourdes,Maceió
1311,3343748592,Mirella Moraes,1,2025,ATIVO,Barro Duro,Maceió
1312,8186444252,Luísa Leão,4,2023,ATIVO,Tabuleiro do Martins,Maceió
1313,5560341732,Arthur Miguel Sales,3,2022,ATIVO,Antares,Maceió
1314,7513724361,Joana Araújo,3,2025,ATIVO,Chã da Jaqueira,Maceió
1315,6997790446,Eloá Oliveira,1,2026,ATIVO,Bom Parto,Maceió
1316,8811640292,Apollo da Paz,4,2023,ATIVO,São Jorge,Maceió
1317,2082029167,Thiago Barbosa,7,2023,ATIVO,Guaxuma,Maceió
1318,5488318795,João Lucas da Mota,5,2022,ATIVO,Barro Duro,Maceió
1319,7979441020,Daniel Pereira,5,2025,ATIVO,Chã de Bebedouro,Maceió
1320,9239057097,Maria Eduarda Cavalcanti,7,2022,ATIVO,Santa Lúcia,Maceió
1321,3009805180,Emilly Moura,4,2024,ATIVO,Cidade Universitária,Maceió
1322,3702323796,Diogo Peixoto,1,2026,ATIVO,São Jorge,Maceió
1323,8562384841,Isabela Ribeiro,1,2026,ATIVO,Santos Dumont,Maceió
1324,2738362362,Luiz Felipe Aragão,6,2022,ATIVO,São Jorge,Maceió
1325,7053457714,Benjamim Cavalcante,4,2022,ATIVO,Jacarecica,Maceió
1326,6287896242,Liz Melo,7,2025,ATIVO,Benedito Bentes,Maceió
1327,2287159563,Maria Julia Melo,3,2023,ATIVO,Garça Torta,Maceió
1328,1127966460,Maya Albuquerque,4,2022,ATIVO,Barro Duro,Maceió
1329,7719383556,Luara Moura,6,2022,ATIVO,Santo Antônio,Penedo
1330,176169319,Maria Lopes,7,2023,ATIVO,Centro,Maceió
1331,5465734977,João Felipe Brito,4,2026,ATIVO,Bebedouro,Maceió
1332,9686628357,Maria Júlia Martins,3,2026,ATIVO,Jacintinho,Maceió
1333,3217320974,Evelyn Moreira,2,2026,ATIVO,Riacho Doce,Maceió
1334,5067703428,Alexia Rocha,1,2023,ATIVO,Ouro Preto,Maceió
1335,291851443,Beatriz Moura,3,2023,ATIVO,Jardim Petrópolis,Maceió
1336,9036212960,Marcela Câmara,2,2025,ATIVO,Porto de Vacas,Barra de São Miguel
1337,7409895157,Gael Andrade,7,2024,ATIVO,Santa Lúcia,Maceió
1338,8691727358,Benjamin Peixoto,1,2022,ATIVO,Jatiúca,Maceió
1339,3588269668,Camila Santos,3,2026,ATIVO,Mutange,Maceió
1340,4113699666,Davi Lucca Garcia,6,2026,ATIVO,Centro,Maceió
1341,4153944226,Francisco da Cunha,2,2024,ATIVO,Pontal da Barra,Maceió
1342,5560129869,Ana Vitória Porto,3,2025,ATIVO,Prado,Maceió
1343,8569522233,Luna da Cunha,6,2023,ATIVO,Vergel do Lago,Maceió
1344,4612782269,Mateus Gomes,7,2024,ATIVO,Rio Novo,Maceió
1345,4552917235,Felipe Macedo,1,2026,ATIVO,Xucurus,Palmeira dos Índios
1346,4593031498,Matteo Cavalcanti,4,2026,ATIVO,Pajuçara,Maceió
1347,7067296442,Diego Nogueira,5,2026,ATIVO,Fernão Velho,Maceió
1348,7596540119,Cauê Macedo,2,2022,ATIVO,Antares,Maceió
1349,7367588279,Arthur Gabriel Barbosa,3,2023,ATIVO,Chã de Bebedouro,Maceió
1350,8892353238,Melissa Almeida,2,2026,ATIVO,Trapiche da Barra,Maceió
1351,8145458689,Alexandre Andrade,3,2025,ATIVO,Chã da Jaqueira,Maceió
1352,7149427618,Dom Sampaio,4,2023,ATIVO,Cidade Universitária,Maceió
1353,8605842084,Pietra Lopes,6,2026,ATIVO,Garça Torta,Maceió
1354,8891010459,Alexandre Gomes,3,2023,ATIVO,Raimundo Marinho,Penedo
1355,2070459171,Zoe Fogaça,7,2022,ATIVO,Santa Amélia,Maceió
1356,5595603986,Caleb Fonseca,6,2024,ATIVO,Mutange,Maceió
1357,8422110981,Raul Teixeira,7,2024,ATIVO,Fernão Velho,Maceió
1358,7587094479,Gabriela Cavalcanti,5,2022,ATIVO,Feitosa,Maceió
1359,2381454037,Esther da Rosa,2,2023,ATIVO,Santa Lúcia,Maceió
1360,7283758926,Luiz Henrique Mendonça,5,2024,ATIVO,Levada,Maceió
1361,7012785094,Cecilia Andrade,1,2022,ATIVO,Rio Novo,Maceió
1362,829326917,Isabella Mendonça,2,2022,ATIVO,Bom Parto,Maceió
1363,1669743840,Lorena Monteiro,2,2023,ATIVO,Cidade Universitária,Maceió
1364,4277072865,Lucca Araújo,5,2023,ATIVO,Ponta Verde,Maceió
1365,3096722936,Bárbara Cunha,4,2025,ATIVO,Canaã,Maceió
1366,9229685549,Isabel Barbosa,2,2023,ATIVO,Serraria,Maceió
1367,8748322973,Samuel Rezende,2,2024,ATIVO,Prado,Maceió
1368,4376842282,Ana Clara da Cruz,6,2023,ATIVO,Pajuçara,Maceió
1369,560655311,Benicio das Neves,1,2024,ATIVO,Petrópolis,Maceió
1370,4712834281,Eloá Pastor,4,2025,ATIVO,Clima Bom,Maceió
1371,3511008639,Theo Peixoto,6,2025,ATIVO,Riacho Doce,Maceió
1372,947351792,Paulo Fernandes,1,2025,ATIVO,Petrópolis,Maceió
1373,7208663809,Yago Carvalho,7,2024,ATIVO,Canaã,Maceió
1374,8785727315,Lucas Gabriel Azevedo,5,2023,ATIVO,Cidade Universitária,Maceió
1375,4813565243,Oliver Cavalcante,3,2025,ATIVO,Pescaria,Maceió
1376,7285534922,Eloah Macedo,5,2025,ATIVO,Ponta Grossa,Maceió
1377,2499610004,Carlos Eduardo Vieira,6,2025,ATIVO,Chã da Jaqueira,Maceió
1378,6925383538,Antony Mendonça,1,2022,ATIVO,Farol,Maceió
1379,346700963,Felipe Borges,6,2024,ATIVO,Serraria,Maceió
1380,5513585010,Carolina Costela,4,2024,ATIVO,Mutange,Maceió
1381,9204492285,Vicente Machado,6,2026,ATIVO,Jacarecica,Maceió
1382,1769661076,Arthur Miguel Peixoto,1,2025,ATIVO,Bebedouro,Maceió
1383,9363030718,Aurora Pires,2,2025,ATIVO,Clima Bom,Maceió
1384,5588610432,Alana Novais,7,2024,ATIVO,Vergel do Lago,Maceió
1385,1012061834,Vinícius Brito,6,2024,ATIVO,Pinheiro,Maceió
1386,6953212502,Sofia Câmara,4,2025,ATIVO,Santa Amélia,Maceió
1387,5188787377,Gael Camargo,4,2022,ATIVO,Garça Torta,Maceió
1388,3421426659,Olívia Monteiro,6,2022,ATIVO,Jatiúca,Maceió
1389,757305041,Ana Clara Aragão,2,2024,ATIVO,Santa Amélia,Maceió
1390,7064623490,Gustavo Henrique Lopes,2,2024,ATIVO,Santo Amaro,Maceió
1391,5374643838,Mirella Aparecida,6,2023,ATIVO,Ponta Verde,Maceió
1392,9038419790,Vitor Gabriel Cavalcanti,4,2025,ATIVO,Brasiliana,Arapiraca
1393,4419801487,Bruna Barbosa,5,2023,ATIVO,Canaã,Maceió
1394,3844335785,Lunna Leão,7,2025,ATIVO,Clima Bom,Maceió
1395,9443565335,Lunna da Conceição,5,2026,ATIVO,Jacarecica,Maceió
1396,3345673352,Carlos Eduardo da Costa,5,2024,ATIVO,Levada,Maceió
1397,7463570248,Marcos Vinicius Câmara,6,2022,ATIVO,Trapiche da Barra,Maceió
1398,4610775014,Raquel Aragão,7,2024,ATIVO,Pontal da Barra,Maceió
1399,8119587751,Henrique Pimenta,6,2023,ATIVO,Guaxuma,Maceió
1400,1954170921,Maria Fernanda Carvalho,6,2024,ATIVO,Mangabeiras,Maceió
1401,9423823624,Guilherme Farias,1,2022,ATIVO,Cavaco,Arapiraca
1402,546370398,Ana Liz da Mota,4,2026,ATIVO,Santos Dumont,Maceió
1403,586269483,Natália Leão,6,2025,ATIVO,Ipioca,Maceió
1404,1475647712,Emanuel Vieira,2,2023,ATIVO,Jatiúca,Maceió
1405,3889428336,Heloísa Borges,5,2022,ATIVO,Cruz das Almas,Maceió
1406,6535947151,Renan Martins,2,2023,ATIVO,Feitosa,Maceió
1407,1199029793,Isadora da Cruz,7,2023,ATIVO,Cruz das Almas,Maceió
