id_estudante,matricula,nome,id_curso,ano_ingresso,situacao,bairro,cidade
728,370090694,Bella Duarte,4,2024,ATIVO,São Jorge,Maceió
729,6549357993,Davi Luiz Almeida,2,2026,ATIVO,Petrópolis,Maceió
730,6699219333,Diogo Cardoso,4,2024,ATIVO,Pontal da Barra,Maceió
731,1519944770,Cecilia Santos,7,2024,ATIVO,Antares,Maceió
732,513414188,Maria Luísa Costela,7,2026,ATIVO,Mangabeiras,Maceió
733,4800875947,Emilly Moura,3,2025,ATIVO,Jacintinho,Maceió
734,5923108329,Juliana da Conceição,1,2022,ATIVO,Levada,Maceió
735,524399973,Bento Cunha,3,2026,TRANCADO,Jardim Petrópolis,Maceió
736,8083153465,Bento Leão,6,2026,ATIVO,Riacho Doce,Maceió
737,5481333968,Pietro Araújo,5,2023,ATIVO,Ipioca,Maceió
738,8709878796,Milena da Mota,1,2025,EVADIDO,Poço,Maceió
739,5939757515,Lunna Fonseca,1,2022,ATIVO,Jacarecica,Maceió
740,9328853419,Noah Vasconcelos,5,2026,ATIVO,Riacho Doce,Maceió
741,3784562754,Mariah Cunha,5,2026,ATIVO,Mutange,Maceió
742,1149327446,Marcos Vinicius Sampaio,5,2023,ATIVO,Ponta da Terra,Maceió
743,47999981,Amanda Ribeiro,2,2023,ATIVO,Centro,Maceió
744,9513867791,Gustavo Almeida,4,2025,TRANCADO,Trapiche da Barra,Maceió
745,2814038406,Sofia Melo,3,2025,TRANCADO,Mutange,Maceió
746,6218494683,Laís da Cruz,2,2026,ATIVO,Planalto,Arapiraca
747,2109335425,Lara Barbosa,6,2023,EVADIDO,Ponta Grossa,Maceió
748,733899372,Otto Rodrigues,3,2026,ATIVO,Centro,Maceió
749,6502361788,Manuela Fernandes,2,2022,ATIVO,Jaraguá,Maceió
750,1118656030,Catarina Pastor,2,2023,ATIVO,Ponta Grossa,Maceió
751,5680516840,Carolina Mendes,4,2023,ATIVO,Jardim Petrópolis,Maceió
752,7582290116,Alice Peixoto,2,2022,ATIVO,Farol,Maceió
753,6173084789,Léo Gomes,4,2026,ATIVO,Cruz das Almas,Maceió
754,5387053048,Liz da Cunha,7,2026,ATIVO,Fernão Velho,Maceió
755,5784821924,Agatha Vasconcelos,1,2026,ATIVO,Chã de Bebedouro,Maceió
756,1308950767,Fernanda Ferreira,3,2022,TRANCADO,Feitosa,Maceió
757,1049504603,Anna Liz Macedo,3,2022,ATIVO,Pontal da Barra,Maceió
758,4711779245,Felipe Vasconcelos,6,2026,TRANCADO,Prado,Maceió
759,9866818093,Alexandre Casa Grande,3,2024,ATIVO,Pontal da Barra,Maceió
760,5596660449,Cauã Oliveira,3,2024,ATIVO,Senhor do Bonfim,Penedo
761,7550377694,Ana Sophia Sampaio,4,2022,ATIVO,Cruz das Almas,Maceió
762,2823714460,Rhavi Camargo,3,2022,ATIVO,Tabuleiro do Martins,Maceió
763,5830758063,Erick da Mota,1,2022,ATIVO,Santos Dumont,Maceió
764,979638781,Rebeca Brito,2,2023,ATIVO,Levada,Maceió
765,9643633119,Letícia Cavalcanti,5,2026,ATIVO,Barro Duro,Maceió
766,1148254615,Luiz Felipe Moreira,2,2025,ATIVO,Mutange,Maceió
767,4495642442,Luiz Otávio Jesus,2,2022,ATIVO,Petrópolis,Maceió
768,8401088638,Ravi Araújo,7,2026,ATIVO,Mutange,Maceió
769,6496552296,Natália Pimenta,3,2024,ATIVO,Serraria,Maceió
770,5561576894,Heloisa Dias,7,2026,ATIVO,Pontal da Barra,Maceió
771,827232012,Maria Helena Cardoso,4,2025,ATIVO,Santo Amaro,Maceió
772,1356461262,Helena Rezende,4,2022,ATIVO,Centro,Penedo
773,9109704264,Léo da Mota,3,2026,ATIVO,Jatiúca,Maceió
774,8093728197,Heitor Casa Grande,4,2025,ATIVO,Tabuleiro do Martins,Maceió
775,369001806,Luan Mendonça,1,2023,ATIVO,São Luiz,Arapiraca
776,1750631577,Lara Gomes,2,2025,ATIVO,Tabuleiro do Martins,Maceió
777,7716823207,Marcela da Paz,5,2022,EVADIDO,Santos Dumont,Maceió
778,8466477887,Isabela Melo,7,2024,ATIVO,Pescaria,Maceió
779,9137759000,Luan Lopes,3,2024,ATIVO,Prado,Maceió
780,9771707100,João Miguel Barbosa,4,2026,ATIVO,Bebedouro,Maceió
781,7684104953,Brenda Correia,6,2023,ATIVO,Rio Novo,Maceió
782,164303515,Augusto Campos,4,2022,ATIVO,Jacarecica,Maceió
783,1792394179,Joana Duarte,2,2024,ATIVO,Centro,Maceió
784,5988696361,Thiago Albuquerque,5,2025,ATIVO,Fernão Velho,Maceió
785,124198848,João Miguel Lima,6,2022,TRANCADO,Poço,Maceió
786,5955027062,Alice Fonseca,3,2023,TRANCADO,Tabuleiro do Martins,Maceió
787,7231167331,Ayla Ramos,7,2024,EVADIDO,Feitosa,Maceió
788,5518883500,Benício Gonçalves,1,2024,ATIVO,Poço,Maceió
789,730761477,Ravy da Mata,2,2025,EVADIDO,Pitanguinha,Maceió
790,5226181045,Rhavi Vieira,7,2025,ATIVO,Gruta de Lourdes,Maceió
791,6964565128,José Miguel Martins,2,2024,ATIVO,Ipioca,Maceió
792,1760407627,Jade Sousa,4,2023,ATIVO,Farol,Maceió
793,4599857644,Lavínia da Cunha,1,2024,ATIVO,Rio Novo,Maceió
794,5402055861,Ana Vitória Aparecida,3,2025,ATIVO,Centro,Maceió
795,6580113069,Melina Castro,1,2022,ATIVO,Cidade Universitária,Maceió
796,7017915746,João Nogueira,2,2026,ATIVO,Jacintinho,Maceió
797,9733332750,Giovanna Aparecida,7,2025,TRANCADO,Guaxuma,Maceió
798,9044924847,Igor Machado,6,2024,EVADIDO,Riacho Doce,Maceió
799,2958374729,Asafe Sampaio,4,2026,ATIVO,Levada,Maceió
800,958058614,Maria Cecília Ramos,3,2025,ATIVO,Chã da Jaqueira,Maceió
801,4092151726,Eduardo Moura,7,2024,EVADIDO,Benedito Bentes,Maceió
802,1245815959,Josué da Rocha,5,2022,ATIVO,Ouro Preto,Maceió
803,6266696344,Murilo Nascimento,3,2022,ATIVO,Bebedouro,Maceió
804,9912631980,Isaque Rocha,2,2023,ATIVO,Jaraguá,Maceió
805,2432440450,Laís Ferreira,3,2023,ATIVO,Gruta de Lourdes,Maceió
806,2695848914,Ravi Monteiro,3,2024,ATIVO,Barro Duro,Maceió
807,386185479,Enrico Cavalcanti,7,2022,TRANCADO,Jatiúca,Maceió
808,3998023962,Ravy Macedo,6,2022,ATIVO,Santo Amaro,Maceió
809,4409835246,Josué Câmara,3,2024,EVADIDO,Pescaria,Maceió
810,8512606516,Helena Cirino,5,2023,ATIVO,Bom Parto,Maceió
811,997967847,Liam Andrade,7,2023,ATIVO,Petrópolis,Maceió
812,2358085524,Marcela Montenegro,7,2026,ATIVO,Pontal da Barra,Maceió
813,1441252644,Marcelo Rodrigues,6,2025,ATIVO,São Jorge,Maceió
814,1038634326,Melina Pires,1,2024,ATIVO,Gruta de Lourdes,Maceió
815,1861689381,Ravi Abreu,3,2025,TRANCADO,Ipioca,Maceió
816,7026375166,Carolina Leão,5,2025,ATIVO,Bebedouro,Maceió
817,4929428790,Maitê Barros,5,2026,ATIVO,Rio Novo,Maceió
818,6753265460,Henry Gabriel Alves,6,2026,TRANCADO,Pajuçara,Maceió
819,6049262718,Eloá Pereira,6,2025,TRANCADO,Guaxuma,Maceió
820,9194583574,Maria Sales,7,2025,ATIVO,Guaxuma,Maceió
821,4066934217,Theodoro Fogaça,1,2026,ATIVO,Bebedouro,Maceió
822,5386316214,Mariana da Luz,3,2026,ATIVO,Benedito Bentes,Maceió
823,266452677,Alexandre Fonseca,7,2025,ATIVO,Santos Dumont,Maceió
824,9724782909,Anthony Monteiro,5,2024,ATIVO,Santos Dumont,Maceió
825,2079068724,Aylla Almeida,2,2026,EVADIDO,Feitosa,Maceió
826,8764041987,Bryan Mendonça,6,2026,TRANCADO,Farol,Maceió
827,1491004477,Hadassa Casa Grande,4,2025,ATIVO,Ipioca,Maceió
828,32673225,Brenda Lima,3,2026,TRANCADO,Ponta da Terra,Maceió
829,1251515677,Heloisa Souza,6,2024,ATIVO,Santo Amaro,Maceió
830,8436345940,Theo Dias,7,2026,ATIVO,Pitanguinha,Maceió
831,2320644881,Cauã Albuquerque,4,2023,EVADIDO,Ipioca,Maceió
832,4545233255,Nathan Lima,2,2023,ATIVO,Antares,Maceió
833,4016143190,Augusto Novaes,4,2025,ATIVO,Cruz das Almas,Maceió
834,7060181032,Mariah Barbosa,2,2025,ATIVO,Pajuçara,Maceió
835,2091938335,Erick Cassiano,1,2023,ATIVO,Feitosa,Maceió
836,7718329914,Erick Marques,5,2024,ATIVO,Bebedouro,Maceió
837,451646987,Henry Gabriel Casa Grande,3,2023,ATIVO,Cruz das Almas,Maceió
838,7783131926,Emilly Silva,6,2025,ATIVO,Santos Dumont,Maceió
839,2069922512,Breno da Paz,3,2023,ATIVO,Quebra Cachimbo,Barra de São Miguel
840,2175629338,Henrique Moreira,2,2025,ATIVO,Ponta da Terra,Maceió
841,2044066432,Luiz Henrique Aragão,3,2022,ATIVO,Canaã,Maceió
842,7657445141,Diogo Araújo,7,2025,ATIVO,Fernão Velho,Maceió
843,410758572,Vinicius da Cruz,5,2023,ATIVO,Santo Amaro,Maceió
844,4019500177,José Pedro Carvalho,1,2023,ATIVO,Jardim Petrópolis,Maceió
845,1676980615,Emanuelly Mendes,7,2025,ATIVO,Gruta de Lourdes,Maceió
846,3798276387,Davi Miguel Novais,3,2024,ATIVO,Farol,Maceió
847,6419281521,Yasmin Oliveira,4,2025,ATIVO,Jardim Petrópolis,Maceió
848,9646164979,Luiz Fernando Ramos,6,2022,ATIVO,Centro,Maceió
849,2448677415,Kevin Novaes,6,2026,ATIVO,Canaã,Maceió
850,1287925458,João Guilherme Fernandes,2,2023,TRANCADO,Serraria,Maceió
851,3068379676,João Pedro Aragão,7,2025,ATIVO,São Luiz,Arapiraca
852,3150860188,Lara Aragão,6,2023,ATIVO,Ipioca,Maceió
853,4389330485,Antony Sousa,4,2022,ATIVO,Serraria,Maceió
854,2947561361,Rebeca Nascimento,1,2022,ATIVO,Ponta da Terra,Maceió
855,1734289416,Maria Luísa Ramos,1,2022,ATIVO,Guaxuma,Maceió
856,9645418955,Ana Sophia Albuquerque,4,2022,ATIVO,Santa Amélia,Maceió
857,1479538945,Murilo Ribeiro,2,2026,ATIVO,Ipioca,Maceió
858,938276277,Emanuella Barros,7,2024,ATIVO,Santo Amaro,Maceió
859,452766505,Ana Vitória Caldeira,3,2022,ATIVO,Pescaria,Maceió
860,3252690573,Davi Miguel Pinto,2,2025,ATIVO,Gruta de Lourdes,Maceió
861,5805334284,Rodrigo Duarte,1,2024,EVADIDO,Clima Bom,Maceió
862,1524078641,Luísa Costa,1,2023,ATIVO,Ipioca,Maceió
863,3999682495,Maria Julia Nogueira,2,2024,ATIVO,Pitanguinha,Maceió
864,4041109947,Ana Júlia Pereira,1,2022,ATIVO,Jacarecica,Maceió
865,4558458438,João Gabriel Fogaça,6,2023,ATIVO,Centro,Maceió
866,1871775128,José Aparecida,4,2023,ATIVO,Santa Amélia,Maceió
867,2296019960,João Lucas Siqueira,7,2023,ATIVO,Levada,Maceió
868,9949693070,Sara Dias,7,2026,EVADIDO,Santos Dumont,Maceió
869,6026977119,Pietro Mendes,5,2025,ATIVO,Jardim Petrópolis,Maceió
870,690074971,Maria Cecília Souza,6,2026,EVADIDO,Pitanguinha,Maceió
871,6199607622,Carlos Eduardo Porto,2,2024,ATIVO,Tabuleiro do Martins,Maceió
872,807226872,Rael Aparecida,3,2026,ATIVO,Bom Parto,Maceió
873,9988742007,Sara Pires,2,2023,ATIVO,Jatiúca,Maceió
874,7359973783,Melissa da Mata,6,2022,ATIVO,Jaraguá,Maceió
875,1942789211,Lunna Novais,6,2023,ATIVO,Benedito Bentes,Maceió
876,1239070211,Júlia Machado,3,2024,ATIVO,Guaxuma,Maceió
877,7955447741,Nicole Nogueira,4,2025,EVADIDO,Barra Mar,Barra de São Miguel
878,3942458267,Thiago Sousa,6,2023,ATIVO,Garça Torta,Maceió
879,713954857,Gabrielly Fonseca,7,2025,ATIVO,Bom Parto,Maceió
880,2413112598,Ana Nunes,1,2024,EVADIDO,Centro,Penedo
881,6143761077,Davi Miguel Moreira,4,2023,ATIVO,Santa Lúcia,Maceió
882,5555171919,Laís Rezende,1,2022,ATIVO,Farol,Maceió
883,8165812834,Carolina Santos,3,2025,ATIVO,Guaxuma,Maceió
884,5356969867,Bernardo Mendonça,3,2023,ATIVO,Jacintinho,Maceió
885,5549617970,Valentim Nogueira,5,2022,ATIVO,Jaraguá,Maceió
886,1091488466,Miguel Silveira,5,2025,EVADIDO,Ponta Grossa,Maceió
887,5128712857,Juan da Paz,7,2025,EVADIDO,Serraria,Maceió
888,5090907793,Lunna Novais,3,2024,ATIVO,Benedito Bentes,Maceió
889,6767277550,João Vitor Farias,3,2022,ATIVO,Ouro Preto,Maceió
890,5209711093,Marcela Farias,6,2024,EVADIDO,Barro Duro,Maceió
891,5568202960,Mathias Martins,6,2025,EVADIDO,Pinheiro,Maceió
892,5732412573,Juliana Barros,3,2022,TRANCADO,Bom Parto,Maceió
893,5760091113,Brenda Camargo,5,2024,ATIVO,Petrópolis,Maceió
894,1574587807,Rafael da Paz,1,2026,ATIVO,Pescaria,Maceió
895,1414977991,Marcos Vinicius Mendonça,1,2023,ATIVO,Jaraguá,Maceió
896,5544650313,Heitor Dias,6,2026,ATIVO,Ponta Verde,Maceió
897,7522095601,Ravi Montenegro,7,2025,ATIVO,Tabuleiro do Martins,Maceió
898,234398334,Clarice Rodrigues,3,2026,ATIVO,Antares,Maceió
899,7197224312,Olívia Pimenta,4,2024,ATIVO,Ipioca,Maceió
900,209619644,Isabella Vasconcelos,7,2025,TRANCADO,Guaxuma,Maceió
901,4291886132,Marcela Oliveira,7,2026,ATIVO,Pinheiro,Maceió
902,2454837689,Ana Pastor,5,2023,ATIVO,Jaraguá,Maceió
903,424164083,Bernardo Fonseca,6,2026,ATIVO,Feitosa,Maceió
904,5989111417,Ravy da Paz,3,2025,ATIVO,Barro Duro,Maceió
905,6911555359,Pedro Lucas Câmara,2,2026,ATIVO,Jatiúca,Maceió
906,4322173106,Luigi Sales,6,2024,ATIVO,Pinheiro,Maceió
907,9394274985,Alexia Vieira,2,2025,EVADIDO,São Jorge,Maceió
908,645469700,Emanuella Freitas,3,2023,ATIVO,Bom Parto,Maceió
909,803461098,Léo da Cunha,2,2024,ATIVO,Poço,Maceió
910,5131888791,Gael Henrique Machado,6,2026,TRANCADO,Fernão Velho,Maceió
911,8575966289,Apollo Rezende,2,2024,ATIVO,Farol,Maceió
912,3847116247,Henry Campos,2,2025,ATIVO,Rio Novo,Maceió
913,8391112366,Hadassa Fonseca,5,2026,ATIVO,Jacintinho,Maceió
914,3276766343,Sophia Viana,5,2025,ATIVO,Pontal da Barra,Maceió
915,7669992084,Nathan Siqueira,6,2024,ATIVO,Jatiúca,Maceió
916,234803531,Pedro Barbosa,3,2024,ATIVO,Gruta de Lourdes,Maceió
917,6960531904,Bento da Cruz,3,2025,ATIVO,Chã de Bebedouro,Maceió
918,5954909233,Bryan Guerra,3,2022,ATIVO,Serraria,Maceió
919,5141478958,Mathias Gonçalves,1,2024,ATIVO,São Jorge,Maceió
920,3851326442,Stephany Novaes,7,2024,ATIVO,Pescaria,Maceió
921,727219147,Felipe Cirino,3,2024,ATIVO,Levada,Maceió
922,2944365154,Augusto da Luz,7,2024,ATIVO,Jacintinho,Maceió
923,9119394399,Lucas Gabriel Teixeira,1,2023,ATIVO,Ponta Verde,Maceió
924,6764929054,Juliana Aragão,5,2024,ATIVO,Cidade Universitária,Maceió
925,5614416040,Luiz Felipe Oliveira,1,2023,TRANCADO,Riacho Doce,Maceió
926,9059793948,Luana Costa,1,2025,ATIVO,Paraíso,Palmeira dos Índios
927,8624639002,Stella Mendonça,1,2026,ATIVO,Pontal da Barra,Maceió
928,9332737968,Camila Carvalho,1,2024,ATIVO,Centro,Maceió
929,3912081021,Stephany Cassiano,5,2026,ATIVO,Antares,Maceió
930,5135227826,Sophie Moreira,1,2024,ATIVO,Chã da Jaqueira,Maceió
931,8847757882,Luiza Rezende,4,2022,ATIVO,Santos Dumont,Maceió
932,2116221895,Isabela da Mata,7,2023,ATIVO,Benedito Bentes,Maceió
933,850905548,Arthur Miguel Teixeira,2,2022,ATIVO,Santa Lúcia,Maceió
934,5246457568,Fernando Azevedo,1,2023,ATIVO,Gruta de Lourdes,Maceió
935,199779991,Maria Clara Costela,3,2024,TRANCADO,Vila Maria,Palmeira dos Índios
936,8602081353,Renan Marques,7,2022,ATIVO,Praia das Conchas,Barra de São Miguel
937,5820925484,Natália Nascimento,7,2024,ATIVO,Fernão Velho,Maceió
938,5868125100,Kamilly Cirino,1,2025,ATIVO,Feitosa,Maceió
939,172465939,Luna Rezende,7,2024,ATIVO,Pitanguinha,Maceió
940,4824120347,Guilherme Martins,6,2022,EVADIDO,Prado,Maceió
941,9688929185,Anthony Gabriel Siqueira,5,2024,ATIVO,Ouro Preto,Maceió
942,5947772801,Sophie Camargo,4,2025,ATIVO,Garça Torta,Maceió
943,9303647333,Joaquim Barbosa,3,2023,ATIVO,Santa Edwiges,Arapiraca
944,3926779769,Allana Martins,7,2026,ATIVO,Levada,Maceió
945,1251510248,Ana Sophia Campos,5,2026,ATIVO,Tabuleiro do Martins,Maceió
946,8235525533,Sophie Ramos,6,2023,ATIVO,Clima Bom,Maceió
947,9032228059,Maria Eduarda Farias,1,2024,ATIVO,Santo Amaro,Maceió
948,6765118998,Cecilia Teixeira,7,2026,ATIVO,Bom Parto,Maceió
949,7540799889,Maria Vitória Cirino,3,2024,ATIVO,Guaxuma,Maceió
950,9019201118,Benjamim Silva,7,2025,ATIVO,Pontal da Barra,Maceió
951,4281416474,Emanuelly Rocha,6,2024,ATIVO,Antares,Maceió
952,7301232370,Beatriz da Conceição,1,2023,ATIVO,Cruz das Almas,Maceió
953,8502515103,Ana Laura da Rosa,1,2025,ATIVO,Ribeira,Palmeira dos Índios
954,2031181724,Ayla Rodrigues,6,2026,ATIVO,Farol,Maceió
955,1101021226,Maria Alice Freitas,3,2025,ATIVO,Riacho Doce,Maceió
956,8440416848,Theodoro Novais,1,2023,ATIVO,Garça Torta,Maceió
957,2956687777,Melissa das Neves,7,2026,ATIVO,Fernão Velho,Maceió
958,3615579081,Thales Mendes,6,2023,ATIVO,Jatiúca,Maceió
959,4380498158,Thomas Jesus,2,2022,ATIVO,Benedito Bentes,Maceió
960,5251496763,Cauã Oliveira,2,2024,ATIVO,Fernão Velho,Maceió
961,6336601382,Mirella Moura,3,2025,ATIVO,Pescaria,Maceió
962,8807354054,Isaque Teixeira,2,2026,ATIVO,Guaxuma,Maceió
963,6059521477,Ana Beatriz Cunha,3,2023,ATIVO,Santa Amélia,Maceió
964,297786256,Henry Teixeira,1,2025,ATIVO,Gruta de Lourdes,Maceió
965,8666822174,Maria Flor Pires,7,2026,ATIVO,Pitanguinha,Maceió
966,3025871475,Emanuella Jesus,2,2022,ATIVO,Tabuleiro do Martins,Maceió
967,4947663027,Maria Helena Martins,3,2022,ATIVO,Poço,Maceió
968,8308291051,Zoe Lima,5,2024,EVADIDO,Chã de Bebedouro,Maceió
969,3075592202,Maya Câmara,7,2024,ATIVO,Santa Amélia,Maceió
970,9113731576,Rael da Paz,6,2025,ATIVO,Pontal da Barra,Maceió
971,146455397,Caleb Siqueira,4,2025,ATIVO,Trapiche da Barra,Maceió
972,7575921737,Ísis Novais,3,2022,ATIVO,Cruz das Almas,Maceió
973,9934132707,Diego Pastor,7,2023,ATIVO,Bom Parto,Maceió
974,9400878375,Yuri Almeida,2,2024,ATIVO,Mutange,Maceió
975,1261622899,Theodoro Gomes,3,2026,TRANCADO,Santa Amélia,Maceió
976,4631890146,Sophia Gomes,4,2022,ATIVO,Petrópolis,Maceió
977,3274944355,Alexandre Novaes,7,2024,ATIVO,Jaraguá,Maceió
978,2763728208,Maria Flor Correia,3,2025,EVADIDO,Pitanguinha,Maceió
979,2424403997,Luan Santos,2,2026,ATIVO,Pitanguinha,Maceió
980,7388771620,Ravy Oliveira,4,2025,ATIVO,Fernão Velho,Maceió
981,5069383346,Evelyn Casa Grande,2,2025,ATIVO,Centro,Barra de São Miguel
982,9156306439,Lívia Dias,5,2025,ATIVO,Pontal da Barra,Maceió
983,9832899129,Ravi Lucca Mendes,3,2023,ATIVO,Ponta Grossa,Maceió
984,8798849804,Cauê Alves,6,2022,ATIVO,Jatiúca,Maceió
985,4467262513,Maria Vitória Moreira,2,2023,ATIVO,Feitosa,Maceió
986,4001613218,Melissa Nogueira,1,2026,TRANCADO,Ponta Verde,Maceió
987,2741059856,Kaique Farias,6,2023,ATIVO,Rio Novo,Maceió
988,4105037070,Maria Vitória Cirino,2,2025,EVADIDO,São Jorge,Maceió
989,4166939254,Diogo Ferreira,2,2024,ATIVO,Pescaria,Maceió
990,685756370,Laura Aragão,4,2025,TRANCADO,Sonho Verde,Palmeira dos Índios
991,4009759121,Erick Moreira,2,2025,ATIVO,Ponta da Terra,Maceió
992,6737968183,Emilly Barbosa,7,2025,EVADIDO,Santa Lúcia,Maceió
993,4307566360,João Gabriel Teixeira,2,2024,TRANCADO,Chã de Bebedouro,Maceió
994,6666501874,Alice da Cunha,7,2025,ATIVO,Serraria,Maceió
995,6770408139,João Lucas Moura,5,2023,ATIVO,Ponta da Terra,Maceió
996,2216389056,Mirella da Paz,3,2026,ATIVO,Ponta Verde,Maceió
997,5599086452,Bruno Campos,4,2022,ATIVO,Alto de São Marcos,Barra de São Miguel
998,9656012482,Maria Sophia Fonseca,7,2023,ATIVO,Santo Amaro,Maceió
999,4155652035,Maria Cecília da Rosa,6,2023,ATIVO,Antares,Maceió
1000,3009844155,Yago Nogueira,2,2024,ATIVO,Ponta Grossa,Maceió
1001,7959129357,José Pedro Silva,2,2024,ATIVO,Pontal da Barra,Maceió
1002,4451792626,Hellena Monteiro,7,2025,ATIVO,São Jorge,Maceió
1003,6260746793,Bruna Câmara,2,2025,ATIVO,Benedito Bentes,Maceió
1004,3365641814,Luiza Pacheco,2,2026,ATIVO,Centro,Maceió
1005,5162047545,Cauã Nunes,6,2022,ATIVO,Jaraguá,Maceió
1006,1049524841,Lívia Abreu,5,2024,ATIVO,Pescaria,Maceió
1007,7902611995,Murilo Andrade,6,2025,ATIVO,Barro Duro,Maceió
1008,9074912659,Breno Lima,5,2022,ATIVO,Farol,Maceió
1009,6795321390,Arthur Gabriel Pires,1,2023,ATIVO,Jacarecica,Maceió
1010,483105368,Sara Andrade,1,2024,ATIVO,Cruz das Almas,Maceió
1011,8420079857,João Gabriel Câmara,7,2023,EVADIDO,Jardim Petrópolis,Maceió
1012,8528220324,Kevin Castro,1,2023,ATIVO,Rio Novo,Maceió
1013,3079144198,Mariane Novais,5,2026,EVADIDO,Santa Lúcia,Maceió
1014,8216088419,Caroline Castro,7,2022,ATIVO,Cruz das Almas,Maceió
1015,3695464650,Vinicius Cunha,7,2026,ATIVO,Santos Dumont,Maceió
1016,8870350121,Thales Rios,4,2026,TRANCADO,Santa Luzia,Penedo
1017,6505953281,Arthur Miguel Martins,3,2022,ATIVO,Antares,Maceió
1018,7644917775,Jade Guerra,5,2023,EVADIDO,Guaxuma,Maceió
1019,4682068970,Lucca Alves,3,2025,ATIVO,Cruz das Almas,Maceió
1020,6549956895,Luiz Henrique Melo,6,2026,ATIVO,Canaã,Maceió
1021,2278479140,Isabela Ferreira,2,2023,EVADIDO,Mutange,Maceió
1022,6173267974,Heloisa Cunha,1,2023,ATIVO,Jatiúca,Maceió
1023,215463793,Anna Liz Cavalcante,3,2022,ATIVO,Ponta da Terra,Maceió
1024,8418937427,Dante Macedo,5,2023,ATIVO,Bebedouro,Maceió
1025,3155608136,Lunna da Costa,5,2022,ATIVO,Pescaria,Maceió
1026,6978123009,Cecilia da Mata,3,2026,ATIVO,Chã de Bebedouro,Maceió
1027,1856719671,Giovanna da Luz,1,2026,ATIVO,Farol,Maceió
1028,4037014563,Mathias das Neves,1,2025,ATIVO,Santos Dumont,Maceió
1029,1039508334,Lorena da Cunha,5,2022,ATIVO,Riacho Doce,Maceió
1030,5551071623,Bárbara Silveira,5,2026,ATIVO,Bom Parto,Maceió
1031,4116119021,Maria Helena Machado,3,2022,ATIVO,Trapiche da Barra,Maceió
1032,5455183947,Enzo Gabriel Pereira,4,2022,ATIVO,Cidade Universitária,Maceió
1033,4948187291,Vicente Andrade,2,2024,ATIVO,Pedro Sales de Barros,Olho d'Água das Flores
1034,5409638018,Oliver Pacheco,6,2022,ATIVO,Jacarecica,Maceió
1035,5342837776,Yago da Mota,4,2023,ATIVO,Ouro Preto,Maceió
1036,7779401751,Luiz Gustavo Vasconcelos,5,2023,ATIVO,Clima Bom,Maceió
1037,8854371869,Ayla Nogueira,4,2022,ATIVO,Bom Parto,Maceió
1038,6874877252,Thomas Ferreira,1,2022,ATIVO,Pitanguinha,Maceió
1039,8015918381,Ana Luiza da Cunha,6,2026,EVADIDO,Pajuçara,Maceió
1040,2222916767,Laís Carvalho,3,2022,ATIVO,Canaã,Maceió
1041,9673263125,Manuela Leão,4,2023,EVADIDO,Bebedouro,Maceió
1042,4775061691,Maria Eduarda Cunha,3,2022,ATIVO,Clima Bom,Maceió
1043,9021961532,Heloísa Cavalcante,2,2023,ATIVO,Jacarecica,Maceió
1044,7691066556,Olivia Nogueira,1,2023,ATIVO,Benedito Bentes,Maceió
1045,7262367498,Sara Fonseca,4,2023,TRANCADO,Centro,Maceió
1046,1217932942,Joana Silva,1,2026,ATIVO,Pontal da Barra,Maceió
1047,3104689102,Brayan Nascimento,6,2022,ATIVO,Garça Torta,Maceió
1048,9277313759,Vicente Cardoso,4,2023,ATIVO,Guaxuma,Maceió
1049,9507253782,Bruno Cardoso,2,2022,EVADIDO,Tabuleiro do Martins,Maceió
1050,7033704587,Bárbara Pires,4,2026,ATIVO,Jacarecica,Maceió
1051,3617001112,Mariane Carvalho,7,2024,ATIVO,Rio Novo,Maceió
1052,363425664,Benício Leão,2,2022,ATIVO,Ipioca,Maceió
1053,1891439472,Luan Sales,4,2025,ATIVO,Barro Duro,Maceió
1054,4684905660,Juliana Machado,5,2026,ATIVO,Garça Torta,Maceió
1055,2164443476,Helena Oliveira,6,2026,ATIVO,Cidade Universitária,Maceió
1056,4550600151,Eduardo Fogaça,3,2024,EVADIDO,Santa Lúcia,Maceió
1057,5238176912,Isadora Peixoto,3,2022,EVADIDO,Farol,Maceió
1058,6679299440,Maria Julia Borges,7,2022,ATIVO,Jardim Petrópolis,Maceió
1059,2155561433,Gabriel Porto,5,2023,TRANCADO,Canaã,Maceió
1060,5561827643,José Lopes,6,2026,ATIVO,Jatiúca,Maceió
1061,2327354544,Hellena Marques,3,2026,ATIVO,Jacarecica,Maceió
1062,833791543,Jade Macedo,6,2024,ATIVO,Ipioca,Maceió
1063,7034217299,Ayla Castro,4,2022,ATIVO,Pitanguinha,Maceió
1064,7239477438,Gael Henrique da Luz,2,2022,ATIVO,Levada,Maceió
1065,4340432670,Mathias Sousa,4,2026,ATIVO,Fernão Velho,Maceió
1066,2958231579,Eduardo Câmara,4,2025,EVADIDO,Petrópolis,Maceió
1067,3545659249,Bento Nogueira,4,2026,TRANCADO,Pinheiro,Maceió
1068,7076324213,Pietro Pinto,3,2024,ATIVO,Serraria,Maceió
1069,5107205323,Danilo Rezende,5,2023,ATIVO,Pedro Sales de Barros,Olho d'Água das Flores
1070,3234750866,Gabriela Leão,2,2025,EVADIDO,Poço,Maceió
1071,6285627378,Luiz Otávio Almeida,2,2022,ATIVO,Serraria,Maceió
