id_estudante,matricula,nome,id_curso,ano_ingresso,situacao,bairro,cidade
1001,8523139706,Stephany da Paz,7,2023,ATIVO,Chã da Jaqueira,Maceió
1002,2566125120,Thales Macedo,5,2025,ATIVO,Canaã,Maceió
1003,46000830,Stella da Paz,7,2022,ATIVO,Antares,Maceió
1004,836429847,Sophia Moreira,4,2023,ATIVO,Chã de Bebedouro,Maceió
1005,2999818762,Eloá Rocha,1,2023,ATIVO,Jacintinho,Maceió
1006,4449848690,Alexandre Castro,7,2026,ATIVO,Ponta Verde,Maceió
1007,6010521940,Maria Laura Guerra,6,2025,ATIVO,Jatiúca,Maceió
1008,2517195150,Alice Sousa,5,2025,ATIVO,Mutange,Maceió
1009,3022033155,Yan da Paz,3,2024,ATIVO,Ponta Grossa,Maceió
1010,6798642975,Henry Gabriel Pereira,6,2023,ATIVO,Vergel do Lago,Maceió
1011,4136298935,Maria Luiza Oliveira,2,2025,ATIVO,Santa Lúcia,Maceió
1012,4314945131,Nicolas Montenegro,5,2025,ATIVO,Clima Bom,Maceió
1013,9047198105,Theodoro da Rocha,6,2022,ATIVO,Ponta Grossa,Maceió
1014,9664284110,Maria Flor Nunes,1,2023,ATIVO,Rio Novo,Maceió
1015,7626138802,Natália Pastor,1,2024,ATIVO,Prado,Maceió
1016,3702361794,Bruna da Luz,6,2025,ATIVO,Canaã,Maceió
1017,4585110649,Hellena Rocha,5,2024,ATIVO,Mangabeiras,Maceió
1018,3011528431,Luiz Gustavo Moreira,7,2023,ATIVO,Prado,Maceió
1019,2300607428,Isadora da Paz,7,2026,ATIVO,Pajuçara,Maceió
1020,4694439775,Manuela Barbosa,5,2026,ATIVO,Bebedouro,Maceió
1021,5061557739,Henrique Oliveira,1,2024,ATIVO,Riacho Doce,Maceió
1022,1155671697,Esther Monteiro,1,2024,EVADIDO,Antares,Maceió
1023,3165873005,Isaque da Luz,4,2026,ATIVO,Jardim Petrópolis,Maceió
1024,888107487,Josué Pinto,1,2022,ATIVO,Antares,Maceió
1025,1529125930,Dante Barros,5,2024,TRANCADO,Serraria,Maceió
1026,7144352013,Alana Teixeira,2,2025,ATIVO,Guaxuma,Maceió
1027,4114549022,Maria Fernanda Pinto,2,2025,ATIVO,Pontal da Barra,Maceió
1028,5649672597,Kamilly Mendonça,3,2024,ATIVO,Ponta Grossa,Maceió
1029,6490269556,Hellena Sá,5,2026,EVADIDO,Pitanguinha,Maceió
1030,2476758136,Vinicius Lima,5,2025,EVADIDO,Pajuçara,Maceió
1031,2322580659,Manuella Gonçalves,7,2025,ATIVO,Trapiche da Barra,Maceió
1032,3332482152,Bárbara Sampaio,4,2022,TRANCADO,Ponta Verde,Maceió
1033,6520641417,Anthony Gabriel Rocha,2,2023,ATIVO,Levada,Maceió
1034,5200141898,Beatriz Duarte,5,2026,EVADIDO,Mutange,Maceió
1035,7996550604,Yan da Luz,1,2025,ATIVO,Jardim Tropical,Arapiraca
1036,5313472215,Manuela Fonseca,2,2025,ATIVO,Jaraguá,Maceió
1037,5084870519,Giovanna Leão,3,2023,TRANCADO,Feitosa,Maceió
1038,5894024976,Lara Machado,2,2025,EVADIDO,Santo Amaro,Maceió
1039,9362552928,Ian Brito,7,2024,ATIVO,Garça Torta,Maceió
1040,7390846127,Pedro Garcia,7,2026,TRANCADO,Farol,Maceió
1041,842085114,Olívia Albuquerque,1,2025,ATIVO,Vergel do Lago,Maceió
1042,5053489772,Catarina Pires,1,2025,TRANCADO,Trapiche da Barra,Maceió
1043,7389750357,Letícia da Cunha,5,2024,ATIVO,Jacintinho,Maceió
1044,2438830691,Beatriz Sales,3,2025,EVADIDO,Trapiche da Barra,Maceió
1045,701548051,José Miguel Melo,5,2025,ATIVO,Pontal da Barra,Maceió
1046,4708580756,Joana Fonseca,3,2025,ATIVO,Ponta da Terra,Maceió
1047,7773959039,Noah Campos,1,2026,ATIVO,Vergel do Lago,Maceió
1048,2600929253,Zoe Cavalcanti,6,2023,ATIVO,Santos Dumont,Maceió
1049,5517352486,Pietro Barros,5,2024,ATIVO,Centro,Maceió
1050,5525576685,Clara Cavalcante,4,2026,ATIVO,Gruta de Lourdes,Maceió
1051,8283130753,Maria Luiza Barbosa,2,2025,ATIVO,Cruz das Almas,Maceió
1052,339783148,Levi Dias,4,2024,ATIVO,Jatiúca,Maceió
1053,7099637213,Maria Laura da Mata,5,2023,ATIVO,Pontal da Barra,Maceió
1054,8107574572,Noah Cavalcante,2,2026,ATIVO,Serraria,Maceió
1055,99218439,Isis Souza,7,2023,ATIVO,Levada,Maceió
1056,343875431,Miguel Caldeira,4,2023,ATIVO,Antares,Maceió
1057,410400118,Ana Júlia Alves,3,2024,ATIVO,Santo Antônio,Penedo
1058,7606102365,Antonella Caldeira,1,2023,ATIVO,Pontal da Barra,Maceió
1059,9717158492,Bryan Rezende,6,2022,ATIVO,Gruta de Lourdes,Maceió
1060,5969344004,Josué Sousa,3,2026,ATIVO,Jaraguá,Maceió
1061,5515490818,Carolina Cardoso,4,2022,ATIVO,Gruta de Lourdes,Maceió
1062,732755730,Luiz Henrique Duarte,2,2026,EVADIDO,Santo Amaro,Maceió
1063,8006854740,Ágatha da Mata,7,2024,ATIVO,Santa Amélia,Maceió
1064,6650951310,Vitor Hugo Cavalcanti,7,2025,ATIVO,Santo Amaro,Maceió
1065,6587552692,Vitor Hugo da Conceição,4,2023,ATIVO,Levada,Maceió
1066,3456193555,Lorena Fonseca,3,2025,TRANCADO,Rio Novo,Maceió
1067,6065369178,Kevin Albuquerque,1,2022,ATIVO,Pontal da Barra,Maceió
1068,8590331226,Luiz Felipe da Paz,6,2024,ATIVO,Fernão Velho,Maceió
1069,8625656293,Pietra da Rosa,3,2025,ATIVO,Prado,Maceió
1070,9848027624,André Novaes,5,2025,ATIVO,Jatiúca,Maceió
1071,1604788242,Maya Gonçalves,2,2023,TRANCADO,Cruz das Almas,Maceió
1072,1073295668,Maria Julia Garcia,1,2023,ATIVO,Tabuleiro do Martins,Maceió
1073,5242404559,Otávio Pires,4,2026,ATIVO,Centro,Maceió
1074,9618844739,Júlia da Paz,7,2022,ATIVO,Vergel do Lago,Maceió
1075,5449549092,Bernardo Cirino,6,2025,ATIVO,Riacho Doce,Maceió
1076,4881763070,Rafael Pinto,4,2023,ATIVO,Garça Torta,Maceió
1077,6239587766,Rebeca Correia,6,2024,ATIVO,Clima Bom,Maceió
1078,1377154307,Benicio Nascimento,4,2026,TRANCADO,Jacintinho,Maceió
1079,95051435,João Miguel da Mata,6,2026,ATIVO,Ponta Grossa,Maceió
1080,9126973883,Alexia da Conceição,6,2026,ATIVO,Prado,Maceió
1081,387393108,Thales Cunha,3,2024,ATIVO,Rio Novo,Maceió
1082,5763471833,Theo Freitas,4,2024,TRANCADO,Fernão Velho,Maceió
1083,3399143287,Diogo Araújo,1,2022,ATIVO,Gruta de Lourdes,Maceió
1084,1685438702,Olivia Cirino,3,2024,TRANCADO,Trapiche da Barra,Maceió
1085,7909351013,Alice Campos,4,2025,ATIVO,Antares,Maceió
1086,3069538076,Melina da Cruz,3,2026,ATIVO,Vergel do Lago,Maceió
1087,143925622,Aylla Moreira,2,2025,ATIVO,Antares,Maceió
1088,5190240924,Luana Duarte,2,2025,ATIVO,Ouro Preto,Maceió
1089,9271165521,Stephany Campos,4,2023,ATIVO,Fernão Velho,Maceió
1090,5382937230,Letícia Costa,6,2024,TRANCADO,Riacho Doce,Maceió
1091,2863432302,Isaac Porto,3,2025,ATIVO,Tabuleiro do Martins,Maceió
1092,6159677390,Enzo Vieira,3,2022,ATIVO,Bom Parto,Maceió
1093,9775775238,Miguel Vieira,6,2026,ATIVO,Riacho Doce,Maceió
1094,1044060736,Renan Sales,1,2026,ATIVO,Jacintinho,Maceió
1095,2560712271,Josué Castro,2,2025,ATIVO,Barra Mar,Barra de São Miguel
1096,2147136659,Maitê Teixeira,1,2025,ATIVO,Fernão Velho,Maceió
1097,2684922912,Luiz Henrique Ramos,7,2025,ATIVO,Mutange,Maceió
1098,9251009235,Bianca Cardoso,1,2024,ATIVO,Raimundo Marinho,Penedo
1099,2095269219,Pedro Lucas Siqueira,1,2024,EVADIDO,Trapiche da Barra,Maceió
1100,828779668,Maria Alice Silveira,2,2023,ATIVO,Bom Parto,Maceió
1101,4873637580,Ryan Santos,7,2022,TRANCADO,Gruta de Lourdes,Maceió
1102,9855724156,Esther Nunes,4,2025,ATIVO,Vergel do Lago,Maceió
1103,9391490278,Ravi Lucca da Mota,6,2022,ATIVO,Bebedouro,Maceió
1104,688669716,Daniela Machado,6,2024,ATIVO,Feitosa,Maceió
1105,9721011101,Alexandre Vasconcelos,1,2026,ATIVO,Clima Bom,Maceió
1106,8670335754,Lorenzo Silveira,3,2023,ATIVO,Gruta de Lourdes,Maceió
1107,8861985372,Maria Julia Correia,2,2022,TRANCADO,Benedito Bentes,Maceió
1108,2368536195,Larissa Duarte,2,2024,ATIVO,Ouro Preto,Maceió
1109,1383082793,Vicente Ribeiro,1,2022,ATIVO,Mangabeiras,Maceió
1110,286387753,Felipe Andrade,5,2023,ATIVO,Santos Dumont,Maceió
1111,867922818,Evelyn Brito,4,2022,ATIVO,Canaã,Maceió
1112,8726588217,Maria Julia Ribeiro,7,2022,EVADIDO,Jaraguá,Maceió
1113,6830290429,Luiz Otávio Câmara,5,2022,ATIVO,Santa Amélia,Maceió
1114,304401362,Samuel Barros,5,2024,ATIVO,Fernão Velho,Maceió
1115,2744126400,Léo Vieira,1,2025,ATIVO,Pajuçara,Maceió
1116,3042699946,Juliana Moura,1,2025,ATIVO,Chã da Jaqueira,Maceió
1117,8764538552,Kevin Barbosa,6,2025,ATIVO,Ponta Grossa,Maceió
1118,4057041081,Aylla Brito,3,2025,ATIVO,Cruz das Almas,Maceió
1119,3114589739,Maria Isis Correia,5,2023,EVADIDO,Prado,Maceió
1120,9419376313,Isadora Nunes,7,2024,ATIVO,Cidade Universitária,Maceió
1121,9358295189,Maria Vitória Souza,6,2026,ATIVO,Pescaria,Maceió
1122,7152161448,Enzo Vieira,5,2024,TRANCADO,Cruz das Almas,Maceió
1123,9364731812,Sofia Fernandes,1,2026,ATIVO,Garça Torta,Maceió
1124,2824077950,Melina Fogaça,4,2026,ATIVO,Farol,Maceió
1125,8171110739,Lunna Freitas,6,2024,ATIVO,Ipioca,Maceió
1126,7014715913,Isabella Nunes,1,2023,ATIVO,Poço,Maceió
1127,2343446878,Jade Fonseca,4,2023,ATIVO,Bebedouro,Maceió
1128,8425230216,Maria Laura Abreu,4,2025,ATIVO,Pontal da Barra,Maceió
1129,3119491798,Antony Moreira,1,2024,ATIVO,Santos Dumont,Maceió
1130,8118882154,Kaique Câmara,2,2025,ATIVO,São Jorge,Maceió
1131,1352505293,Sophia Novais,6,2022,ATIVO,Canaã,Maceió
1132,2455054143,Arthur Miguel Marques,4,2024,EVADIDO,Tabuleiro do Martins,Maceió
1133,1527529840,João Fonseca,3,2026,TRANCADO,Benedito Bentes,Maceió
1134,1073127233,Kaique Borges,1,2023,TRANCADO,Bom Parto,Maceió
1135,6745191003,Helena Siqueira,2,2026,ATIVO,Pedro Sales de Barros,Olho d'Água das Flores
1136,8921512797,Erick Mendonça,2,2026,ATIVO,Farol,Maceió
1137,3898351305,Letícia Andrade,5,2025,ATIVO,Cruz das Almas,Maceió
1138,6770086931,Benjamin Vargas,3,2025,ATIVO,Vergel do Lago,Maceió
1139,5731159892,Maria Vitória Campos,2,2023,TRANCADO,Ouro Preto,Maceió
1140,9563679577,Alexia Porto,2,2026,ATIVO,Pitanguinha,Maceió
1141,1642768997,Vinicius Aparecida,3,2026,EVADIDO,Raimundo Marinho,Penedo
1142,9961388686,Clarice Duarte,4,2025,TRANCADO,Santo Antônio,Penedo
1143,948316671,Matteo Machado,5,2026,ATIVO,Jacintinho,Maceió
1144,386903346,Lavínia Viana,6,2024,ATIVO,Vergel do Lago,Maceió
1145,1693601838,Lucca Barros,4,2022,ATIVO,Pajuçara,Maceió
1146,3201103712,Maria Liz da Luz,5,2023,ATIVO,Ipioca,Maceió
1147,4660378755,Maya Vasconcelos,2,2023,ATIVO,Santa Luzia,Penedo
1148,2997331061,Rodrigo Novais,6,2024,ATIVO,Barro Duro,Maceió
1149,5145836928,Fernanda Novais,5,2023,ATIVO,Pitanguinha,Maceió
1150,1057617830,João Felipe Vasconcelos,2,2024,ATIVO,Pescaria,Maceió
1151,6142085555,Aurora Camargo,3,2024,ATIVO,Ponta Verde,Maceió
1152,7180101072,Maria Clara Ferreira,2,2022,ATIVO,Mangabeiras,Maceió
1153,5113114506,Leandro Cavalcante,7,2026,ATIVO,Petrópolis,Maceió
1154,8536899982,Melina Pinto,3,2022,ATIVO,Centro,Maceió
1155,4921252890,Igor Costa,7,2022,ATIVO,Pontal da Barra,Maceió
1156,7238562767,Bryan Camargo,7,2025,ATIVO,Jaraguá,Maceió
1157,3176478919,Diogo da Paz,2,2026,TRANCADO,Chã de Bebedouro,Maceió
1158,4353951329,Lorena Machado,4,2022,ATIVO,Rio Novo,Maceió
1159,2023746966,Vitor Gabriel Cunha,5,2023,ATIVO,Bebedouro,Maceió
1160,9465254728,Joana Novaes,1,2025,ATIVO,Santos Dumont,Maceió
1161,9197017129,Allana Garcia,3,2025,ATIVO,Pedro Sales de Barros,Olho d'Água das Flores
1162,4481721096,Bento da Paz,5,2022,ATIVO,Jaraguá,Maceió
1163,1165144965,Alexia Azevedo,5,2025,ATIVO,Gruta de Lourdes,Maceió
1164,9755203786,Maria Cecília Caldeira,4,2026,ATIVO,Chã da Jaqueira,Maceió
1165,4376908082,Maria Isis da Conceição,2,2026,ATIVO,Mangabeiras,Maceió
1166,8503145548,Beatriz Dias,2,2022,ATIVO,Tabuleiro do Martins,Maceió
1167,378045890,Theodoro Marques,5,2022,ATIVO,Ouro Preto,Maceió
1168,3060031897,Josué Moura,3,2023,ATIVO,Mutange,Maceió
1169,5604621025,Maria Júlia Souza,7,2024,ATIVO,Prado,Maceió
1170,674332429,Luiz Gustavo Pires,7,2025,ATIVO,Jardim Petrópolis,Maceió
1171,1298481206,Kamilly Araújo,7,2023,ATIVO,Pajuçara,Maceió
1172,6982725037,Ana Novais,6,2022,ATIVO,Jatiúca,Maceió
1173,8371391276,Dom Fernandes,5,2023,ATIVO,Benedito Bentes,Maceió
1174,8148305949,Cecilia Borges,6,2022,ATIVO,Ipioca,Maceió
1175,7429819540,Heloísa Leão,2,2026,ATIVO,Petrópolis,Maceió
1176,9622276408,Paulo das Neves,3,2026,ATIVO,Ponta da Terra,Maceió
1177,5709234482,Caroline Costela,6,2022,EVADIDO,Serraria,Maceió
1178,2802348672,Ágatha Rodrigues,3,2023,ATIVO,Santa Lúcia,Maceió
1179,3436425084,Leonardo Sales,5,2024,ATIVO,Farol,Maceió
1180,4875872347,Emanuel Dias,1,2025,EVADIDO,Santa Amélia,Maceió
1181,8881193677,Bárbara Cirino,6,2024,TRANCADO,Santa Lúcia,Maceió
1182,3778016973,Luiza Jesus,6,2025,ATIVO,Barro Duro,Maceió
1183,8423273485,Pedro Miguel Souza,6,2022,ATIVO,Levada,Maceió
1184,1175945569,Cauê Cardoso,5,2022,TRANCADO,Pinheiro,Maceió
1185,793480168,Juliana Pereira,5,2022,EVADIDO,Pitanguinha,Maceió
1186,9581691265,Igor Rodrigues,4,2025,ATIVO,Poço,Maceió
1187,4406999328,Rhavi Carvalho,3,2024,ATIVO,Barro Duro,Maceió
1188,6892184524,Maria Fernanda Cirino,5,2024,EVADIDO,Garça Torta,Maceió
1189,7954835349,Olívia Carvalho,4,2022,ATIVO,Rio Novo,Maceió
1190,703457120,Arthur Gabriel Jesus,3,2025,ATIVO,Guaxuma,Maceió
1191,1774010584,Gabriela Sá,5,2026,ATIVO,Canaã,Maceió
1192,878587567,Pedro Lucas Pimenta,2,2026,ATIVO,Santo Amaro,Maceió
1193,5354895816,Ana Cecília Pereira,3,2025,EVADIDO,Jacarecica,Maceió
1194,5638851791,Zoe Moura,5,2026,ATIVO,Feitosa,Maceió
1195,8755342261,Rael Marques,3,2026,TRANCADO,Farol,Maceió
1196,4277084664,Zoe Gonçalves,7,2023,EVADIDO,Ouro Preto,Maceió
1197,8758519013,Stella Teixeira,3,2022,EVADIDO,Pontal da Barra,Maceió
1198,211722336,Pedro Lucas Gonçalves,3,2023,ATIVO,Serraria,Maceió
1199,8093425963,Ravi Cavalcante,4,2025,ATIVO,Trapiche da Barra,Maceió
1200,6109428566,Ana Júlia Sales,6,2024,EVADIDO,Tabuleiro do Martins,Maceió
1201,4905881794,Milena Borges,2,2022,ATIVO,Farol,Maceió
1202,486068287,Ísis Carvalho,5,2026,ATIVO,Riacho Doce,Maceió
1203,5983175999,Apollo Cavalcanti,6,2022,ATIVO,Prado,Maceió
1204,3847409832,Ayla da Cunha,2,2026,ATIVO,Santos Dumont,Maceió
1205,9981825153,Elisa Silva,3,2023,ATIVO,Petrópolis,Maceió
1206,3149337748,Danilo Santos,2,2023,ATIVO,Pinheiro,Maceió
1207,1558830012,Maria Isis Siqueira,1,2024,ATIVO,Mutange,Maceió
1208,4079161918,Maria Helena Aparecida,2,2023,ATIVO,Fernão Velho,Maceió
1209,3299652989,Enrico Casa Grande,4,2024,TRANCADO,Pajuçara,Maceió
1210,3058220682,Lorena das Neves,7,2022,ATIVO,Garça Torta,Maceió
1211,8422285317,Fernando Campos,4,2026,ATIVO,Levada,Maceió
1212,3859208130,Alexandre Pinto,5,2022,ATIVO,Pontal da Barra,Maceió
1213,7582317251,Raul Monteiro,1,2023,ATIVO,Pajuçara,Maceió
1214,7968929797,Alana Pereira,1,2026,EVADIDO,Mangabeiras,Maceió
1215,8086147474,Henrique Pastor,1,2023,ATIVO,Trapiche da Barra,Maceió
1216,7127372046,Maria Luísa Macedo,7,2024,TRANCADO,Mangabeiras,Maceió
1217,8930976126,Alana da Cruz,1,2026,ATIVO,Ouro Preto,Maceió
1218,9784420553,Giovanna Aragão,4,2022,TRANCADO,Pescaria,Maceió
1219,793881710,Luiz Fernando Andrade,5,2026,ATIVO,Chã de Bebedouro,Maceió
1220,8729229346,Letícia Farias,1,2023,ATIVO,Mutange,Maceió
1221,3953022176,Cauê Leão,4,2022,TRANCADO,São Jorge,Maceió
1222,4268060108,João Miguel Pimenta,6,2023,ATIVO,Santos Dumont,Maceió
1223,2414532686,Maria Cecília Andrade,6,2025,ATIVO,Chã de Bebedouro,Maceió
1224,5580427322,Bernardo Teixeira,4,2026,ATIVO,Canaã,Maceió
1225,2364255319,Ravy Carvalho,4,2022,ATIVO,Clima Bom,Maceió
1226,9114020381,Lucas Moura,6,2023,ATIVO,Jaraguá,Maceió
1227,9491213578,Benjamin Caldeira,6,2022,ATIVO,Cidade Universitária,Maceió
1228,4671505977,Laura Lima,4,2024,ATIVO,Jacarecica,Maceió
1229,5654275321,Maria Cardoso,2,2022,TRANCADO,Chã de Bebedouro,Maceió
1230,6432749100,Igor Santos,4,2025,ATIVO,Gruta de Lourdes,Maceió
1231,831314297,Apollo Martins,4,2023,ATIVO,Antares,Maceió
1232,9096421711,Oliver Jesus,4,2025,ATIVO,Santa Lúcia,Maceió
1233,4490354768,Anthony Porto,5,2024,ATIVO,Prado,Maceió
1234,9454026783,José Miguel Vieira,2,2022,TRANCADO,Ponta Grossa,Maceió
1235,4586320975,Thiago Novaes,1,2023,ATIVO,Benedito Bentes,Maceió
1236,26333597,Lívia Fernandes,5,2024,ATIVO,Santa Lúcia,Maceió
1237,4123653209,Gael Farias,4,2023,ATIVO,Canaã,Maceió
1238,7876219703,Pietra Melo,6,2026,ATIVO,Ipioca,Maceió
1239,3424181518,Catarina Mendes,4,2026,ATIVO,Ponta Grossa,Maceió
1240,9257313626,Zoe Farias,3,2024,ATIVO,Bebedouro,Maceió
1241,7791786307,Stephany da Rosa,7,2025,TRANCADO,Levada,Maceió
1242,7207803934,Zoe Almeida,2,2022,ATIVO,Bom Parto,Maceió
1243,9484415102,Luísa Vieira,4,2026,ATIVO,Guaxuma,Maceió
1244,1518681304,João Lucas Alves,1,2026,ATIVO,Feitosa,Maceió
1245,9302768105,Maria Julia Cirino,1,2025,ATIVO,Rio Novo,Maceió
1246,2556329609,Levi Santos,6,2024,EVADIDO,Prado,Maceió
1247,4430809445,Aurora Monteiro,5,2026,ATIVO,Jacintinho,Maceió
1248,3766895640,Kevin Cunha,4,2026,ATIVO,Chã da Jaqueira,Maceió
1249,6550256427,Daniel Freitas,2,2026,ATIVO,Pinheiro,Maceió
1250,3371308737,Caleb Macedo,1,2022,EVADIDO,Ipioca,Maceió
1251,2173230664,Sarah Cassiano,2,2026,ATIVO,Barra Mar,Barra de São Miguel
1252,5111920251,Valentina das Neves,3,2026,ATIVO,Senhor do Bonfim,Penedo
1253,7625857078,Carlos Eduardo Moreira,2,2024,ATIVO,Feitosa,Maceió
1254,570015858,Natália Gomes,5,2026,ATIVO,Bom Parto,Maceió
1255,2243454164,Leonardo Aparecida,3,2024,ATIVO,Antares,Maceió
1256,4668955416,Ana Clara Caldeira,1,2023,ATIVO,Pontal da Barra,Maceió
1257,1342094845,Luana Porto,4,2025,EVADIDO,Jaraguá,Maceió
1258,3831693156,Gael da Paz,2,2025,ATIVO,Santa Amélia,Maceió
1259,9778135305,Dante da Mata,4,2025,TRANCADO,Ponta da Terra,Maceió
1260,641327636,Danilo Albuquerque,3,2026,TRANCADO,Benedito Bentes,Maceió
1261,439698549,Marcela Novaes,1,2023,ATIVO,Jacintinho,Maceió
1262,5662849574,João Miguel Oliveira,7,2024,ATIVO,Jaraguá,Maceió
1263,1051515688,Leonardo Pimenta,1,2024,ATIVO,Cidade Universitária,Maceió
1264,8127122242,Melina Aragão,4,2023,ATIVO,Juca Sampaio,Palmeira dos Índios
1265,558663601,Ana Julia Caldeira,7,2024,ATIVO,Trapiche da Barra,Maceió
1266,1647547914,Paulo Gonçalves,4,2023,ATIVO,Guaxuma,Maceió
1267,9358660699,Melissa Pimenta,3,2023,ATIVO,Jacarecica,Maceió
1268,5822362090,Vitor Barros,1,2025,ATIVO,Bebedouro,Maceió
1269,566056427,Aylla Marques,2,2023,EVADIDO,Petrópolis,Maceió
1270,9923056730,Nina Melo,5,2024,ATIVO,Petrópolis,Maceió
1271,961189885,Joana Fonseca,1,2026,ATIVO,Cidade Universitária,Maceió
1272,1683957564,Luísa Viana,1,2025,ATIVO,Chã da Jaqueira,Maceió
1273,5689805567,Ana Azevedo,3,2022,ATIVO,Poço,Maceió
1274,2041545544,Ravi Cavalcante,3,2025,TRANCADO,Prado,Maceió
1275,2468224333,Bella Guerra,6,2024,ATIVO,Centro,Maceió
1276,3422048585,Kevin Nascimento,2,2024,ATIVO,Piaçavas,Barra de São Miguel
1277,6274839226,Maria Sophia da Costa,3,2025,ATIVO,Ipioca,Maceió
1278,2666637135,Eduarda Mendes,3,2022,ATIVO,Guaxuma,Maceió
1279,1648479139,Pedro Viana,2,2026,ATIVO,Saquarema,Barra de São Miguel
1280,8504916685,Manuela Nogueira,6,2024,ATIVO,Jacintinho,Maceió
1281,2981279224,Breno Sousa,5,2024,ATIVO,Clima Bom,Maceió
1282,2090061251,Nicole Duarte,4,2022,ATIVO,Benedito Bentes,Maceió
1283,2384083537,Emanuelly das Neves,4,2023,ATIVO,Benedito Bentes,Maceió
1284,8400455428,Cauê Rodrigues,6,2025,ATIVO,Ponta Verde,Maceió
1285,5922377726,Ana Liz Borges,2,2026,ATIVO,Jacarecica,Maceió
1286,3478233603,Dom Machado,5,2023,ATIVO,Trapiche da Barra,Maceió
1287,6576693686,Melissa Costa,4,2024,ATIVO,Santos Dumont,Maceió
1288,9473244790,Kevin Lopes,4,2023,ATIVO,São Jorge,Maceió
1289,8225368829,Anthony Pimenta,5,2024,TRANCADO,Cidade Universitária,Maceió
1290,1263513519,Alexandre Santos,6,2024,ATIVO,Mangabeiras,Maceió
1291,8498435585,João Miguel Alves,1,2022,ATIVO,Jacintinho,Maceió
1292,5305320432,Maria Júlia Pires,7,2023,ATIVO,Jardim Petrópolis,Maceió
1293,9956280970,Maria Luiza Garcia,2,2026,ATIVO,Jardim Petrópolis,Maceió
1294,9497100734,Renan Carvalho,3,2026,ATIVO,São Jorge,Maceió
1295,9398362695,Maria Cecília Leão,4,2026,ATIVO,Jacarecica,Maceió
1296,4957540284,Carolina Carvalho,2,2025,ATIVO,Riacho Doce,Maceió
1297,49833464,Allana Casa Grande,6,2026,ATIVO,Jaraguá,Maceió
1298,4252952412,Davi Miguel Ramos,3,2026,ATIVO,Ouro Preto,Maceió
1299,7756460189,Mariana Pinto,1,2026,ATIVO,Cruz das Almas,Maceió
1300,5067191149,Mariana Novaes,4,2024,ATIVO,Chã de Bebedouro,Maceió
1301,7817147252,Maria Câmara,4,2022,ATIVO,Pajuçara,Maceió
1302,5092933720,Alana Oliveira,7,2025,TRANCADO,Santo Amaro,Maceió
1303,3139249064,Juliana Jesus,1,2023,ATIVO,Santa Amélia,Maceió
1304,6770381816,Arthur Miguel Nunes,6,2022,EVADIDO,Ponta Verde,Maceió
1305,1583033048,Rafaela Sales,5,2024,ATIVO,Santa Lúcia,Maceió
1306,343868435,Valentina Sá,2,2024,ATIVO,Pontal da Barra,Maceió
1307,7640187694,Stella Barros,4,2024,ATIVO,Santo Amaro,Maceió
1308,2620233330,Ravy Pires,5,2025,ATIVO,Centro,Penedo
1309,8925293862,Ágatha Pacheco,5,2022,ATIVO,Ipioca,Maceió
1310,9932110681,Luigi Nascimento,3,2022,TRANCADO,Padre Antonio Lima Neto,Arapiraca
1311,3343748592,Mirella Moraes,6,2026,ATIVO,Barro Duro,Maceió
1312,8186444252,Luísa Leão,4,2025,ATIVO,Jacintinho,Maceió
1313,5560341732,Arthur Miguel Sales,4,2023,ATIVO,Feitosa,Maceió
1314,7513724361,Joana Araújo,3,2025,TRANCADO,Levada,Maceió
1315,6997790446,Eloá Oliveira,1,2022,ATIVO,Santa Lúcia,Maceió
1316,8811640292,Apollo da Paz,4,2025,ATIVO,Cidade Universitária,Maceió
1317,2082029167,Thiago Barbosa,6,2025,ATIVO,José Maia Costa,Palmeira dos Índios
1318,5488318795,João Lucas da Mota,4,2026,ATIVO,Santos Dumont,Maceió
1319,7979441020,Daniel Pereira,7,2025,ATIVO,Pitanguinha,Maceió
1320,9239057097,Maria Eduarda Cavalcanti,5,2022,ATIVO,Fernão Velho,Maceió
1321,3009805180,Emilly Moura,5,2024,ATIVO,Serraria,Maceió
1322,3702323796,Diogo Peixoto,1,2022,ATIVO,Ponta da Terra,Maceió
1323,8562384841,Isabela Ribeiro,5,2025,ATIVO,São Jorge,Maceió
1324,2738362362,Luiz Felipe Aragão,6,2026,ATIVO,Pedro Sales de Barros,Olho d'Água das Flores
1325,7053457714,Benjamim Cavalcante,1,2026,ATIVO,Ribeira,Palmeira dos Índios
1326,6287896242,Liz Melo,6,2022,ATIVO,Canaã,Maceió
1327,2287159563,Maria Julia Melo,3,2026,ATIVO,Ponta da Terra,Maceió
1328,1127966460,Maya Albuquerque,1,2025,ATIVO,Jaraguá,Maceió
1329,7719383556,Luara Moura,3,2025,ATIVO,Petrópolis,Maceió
1330,176169319,Maria Lopes,1,2026,ATIVO,Ipioca,Maceió
1331,5465734977,João Felipe Brito,3,2022,ATIVO,Serraria,Maceió
1332,9686628357,Maria Júlia Martins,1,2024,ATIVO,Ponta Verde,Maceió
1333,3217320974,Evelyn Moreira,4,2022,ATIVO,Riacho Doce,Maceió
1334,5067703428,Alexia Rocha,3,2024,TRANCADO,Bom Parto,Maceió
1335,291851443,Beatriz Moura,3,2022,ATIVO,Guaxuma,Maceió
1336,9036212960,Marcela Câmara,5,2023,ATIVO,Prado,Maceió
1337,7409895157,Gael Andrade,3,2023,TRANCADO,Jatiúca,Maceió
