id_estudante,matricula,nome,id_curso,ano_ingresso,bairro,cidade,freq_media,total_reprovacoes,total_disciplinas,risco_evasao
1208,3041678076,Mariana Brito,6,2023,Antares,Maceió,0.46,5,5,ALTO
1209,9553750091,Hadassa da Mata,1,2025,Santa Lúcia,Maceió,0.9,0,5,BAIXO
1210,1864573222,Liz Cassiano,3,2023,Bebedouro,Maceió,0.58,5,5,ALTO
1211,5114428756,Olívia Leão,4,2022,Jatiúca,Maceió,0.54,5,5,ALTO
1212,2167834905,Bento Macedo,7,2024,Ouro Preto,Maceió,0.74,3,5,MEDIO
1213,5503668395,Theodoro Sales,3,2022,Mangabeiras,Maceió,0.67,5,5,MEDIO
1214,2696494311,Igor Silva,4,2024,Pedro Sales de Barros,Olho d'Água das Flores,0.6,5,5,ALTO
1215,2778426645,Maria Helena Pastor,2,2024,Cidade Universitária,Maceió,0.72,3,5,MEDIO
1216,7262546370,Sabrina Nogueira,7,2025,Senador Nilo Coelho,Arapiraca,0.7,5,5,MEDIO
1217,1037224004,Marcelo da Rocha,7,2024,Ouro Preto,Maceió,0.91,0,5,BAIXO
1218,3176889390,Emanuelly Fogaça,4,2023,Prado,Maceió,0.79,0,5,MEDIO
1219,2043779620,Ana Luiza Teixeira,4,2026,Pinheiro,Maceió,0.78,0,5,MEDIO
1220,7725422846,Mariane Oliveira,4,2024,Santos Dumont,Maceió,0.5,5,5,ALTO
1221,3230714736,Arthur Miguel Mendes,7,2025,Feitosa,Maceió,0.55,5,5,ALTO
1222,8691509104,Nicole da Mata,7,2024,Trapiche da Barra,Maceió,0.91,0,5,BAIXO
1223,8873989065,Maria Luísa Gonçalves,2,2023,Dom Constantino,Penedo,0.55,5,5,ALTO
1224,7788555757,Kevin Duarte,5,2023,Feitosa,Maceió,0.94,0,5,BAIXO
1225,4221215,Nicole Aragão,2,2022,São Jorge,Maceió,0.5,5,5,ALTO
1226,4197587384,Bento Vargas,5,2023,Ipioca,Maceió,0.69,5,5,MEDIO
1227,7074223614,Raul Oliveira,3,2025,Santos Dumont,Maceió,0.93,0,5,BAIXO
1228,2157197105,Théo Nascimento,7,2025,Chã da Jaqueira,Maceió,0.92,0,5,BAIXO
1229,9916034625,Brayan Pimenta,4,2022,Ponta Grossa,Maceió,0.92,0,5,BAIXO
1230,7418179578,Marcos Vinicius Moura,2,2025,Antares,Maceió,0.74,3,5,MEDIO
1231,2121420307,Aurora Lima,7,2026,Prado,Maceió,0.57,5,5,ALTO
1232,6350434336,Joana Ramos,1,2022,Jardim Petrópolis,Maceió,0.89,0,5,BAIXO
1233,3510888485,Juan Lopes,2,2024,São Jorge,Maceió,0.81,0,5,MEDIO
1234,1570393402,Thales Vieira,4,2022,Feitosa,Maceió,0.77,1,5,MEDIO
1235,1685880913,Isabelly Aragão,3,2025,Cruz das Almas,Maceió,0.9,0,5,BAIXO
1236,9859274174,Vitor Hugo das Neves,1,2023,Cidade Universitária,Maceió,0.95,0,5,BAIXO
1237,3059591637,Francisco Mendes,6,2023,Clima Bom,Maceió,0.7,4,5,MEDIO
1238,9908601734,Anna Liz Gomes,1,2024,Pinheiro,Maceió,0.77,2,5,MEDIO
1239,1485909848,Cauã Viana,2,2026,Gruta de Lourdes,Maceió,0.79,2,5,MEDIO
1240,5805358739,Emilly Novaes,6,2022,Pitanguinha,Maceió,0.76,1,5,MEDIO
1241,9420157322,Arthur Miguel Albuquerque,4,2023,Pedro Sales de Barros,Olho d'Água das Flores,0.74,2,5,MEDIO
1242,952829290,Liam Camargo,7,2025,Garça Torta,Maceió,0.57,5,5,ALTO
1243,3957206500,Nathan Novaes,7,2022,Chã da Jaqueira,Maceió,0.92,0,5,BAIXO
1244,934328411,Maria Liz Guerra,5,2022,Serraria,Maceió,0.91,0,5,BAIXO
1245,3369280654,Miguel Mendonça,2,2024,Pitanguinha,Maceió,0.92,0,5,BAIXO
1246,3639991638,Vicente Jesus,4,2026,Antares,Maceió,0.78,1,5,MEDIO
1247,6521011459,Beatriz Leão,5,2023,Jaraguá,Maceió,0.77,1,5,MEDIO
1248,5792343768,Olivia Albuquerque,6,2022,Pontal da Barra,Maceió,0.73,3,5,MEDIO
1249,6304828378,Vinícius Vieira,6,2024,São Luiz II,Arapiraca,0.93,0,5,BAIXO
1250,2405237888,Marina Nogueira,3,2024,Jatiúca,Maceió,0.89,0,5,BAIXO
1251,1498712790,Beatriz Garcia,4,2022,Jardim Petrópolis,Maceió,0.6,5,5,ALTO
1252,1186883359,Fernanda Lopes,3,2026,Benedito Bentes,Maceió,0.92,0,5,BAIXO
1253,7585806373,Brayan Fonseca,7,2026,Pajuçara,Maceió,0.67,5,5,MEDIO
1254,6259685809,Lorenzo Costa,3,2025,Chã de Bebedouro,Maceió,0.67,5,5,MEDIO
1255,9194652974,Bianca Ribeiro,3,2022,Jacintinho,Maceió,0.74,2,5,MEDIO
1256,3908154649,Theo Nunes,7,2022,Levada,Maceió,0.75,2,5,MEDIO
1257,5403229794,Sophia Albuquerque,6,2024,Riacho Doce,Maceió,0.69,4,5,MEDIO
1258,9100562848,Igor Azevedo,5,2022,Garça Torta,Maceió,0.7,4,5,MEDIO
1259,2226557053,Pedro Miguel Ferreira,3,2024,Ouro Preto,Maceió,0.9,0,5,BAIXO
1260,5762976753,Allana Melo,7,2022,Petrópolis,Maceió,0.89,0,5,BAIXO
1261,4786247046,Dante Gonçalves,5,2025,Levada,Maceió,0.59,5,5,ALTO
1262,1452054313,Isadora Barbosa,3,2026,Chã de Bebedouro,Maceió,0.72,4,5,MEDIO
1263,6067283279,Maria Luiza Pires,3,2022,Ponta Verde,Maceió,0.68,5,5,MEDIO
1264,530911617,Asafe Barros,2,2024,Chã da Jaqueira,Maceió,0.79,1,5,MEDIO
1265,557218436,Lucas Campos,6,2024,São Jorge,Maceió,0.74,2,5,MEDIO
1266,7065967334,Maria Luiza Gomes,4,2024,Santa Lúcia,Maceió,0.91,0,5,BAIXO
1267,7440147579,Mateus da Costa,1,2024,Antares,Maceió,0.66,5,5,MEDIO
1268,6257720180,Isaque Monteiro,1,2023,Pedro Sales de Barros,Olho d'Água das Flores,0.68,5,5,MEDIO
1269,1165887430,Kevin Montenegro,6,2023,Petrópolis,Maceió,0.92,0,5,BAIXO
1270,5191654062,Luiz Miguel Pires,4,2022,Ponta Verde,Maceió,0.72,4,5,MEDIO
1271,7020636764,Gabriel da Cruz,3,2024,Riacho Doce,Maceió,0.54,5,5,ALTO
1272,7230648871,Luiz Gustavo Ramos,6,2024,Clima Bom,Maceió,0.72,4,5,MEDIO
1273,9813163765,Antônio Moura,6,2023,Bom Parto,Maceió,0.85,0,5,BAIXO
1274,4672204873,Felipe Souza,3,2022,Prado,Maceió,0.6,5,5,ALTO
1275,8520538272,Ana Luiza Correia,4,2024,Serraria,Maceió,0.78,0,5,MEDIO
1276,9320958940,Gustavo Novaes,1,2025,Ponta Verde,Maceió,0.58,5,5,ALTO
1277,766915613,Breno Martins,2,2024,Santa Amélia,Maceió,0.91,0,5,BAIXO
1278,3372165687,Benicio Borges,7,2022,Clima Bom,Maceió,0.76,1,5,MEDIO
1279,3868098896,Henry Gabriel Cardoso,1,2024,Fernão Velho,Maceió,0.91,0,5,BAIXO
1280,5301665,Cecília Araújo,2,2023,Feitosa,Maceió,0.74,3,5,MEDIO
1281,8439109459,Isabella Moraes,6,2024,Paraíso,Palmeira dos Índios,0.76,1,5,MEDIO
1282,2600165238,João Guilherme Costela,1,2022,Ponta da Terra,Maceió,0.75,2,5,MEDIO
1283,9545603735,Bryan Pastor,2,2023,Santos Dumont,Maceió,0.59,5,5,ALTO
1284,34846184,Alexandre Campos,1,2022,Jacarecica,Maceió,0.93,0,5,BAIXO
1285,2367930428,Anthony Gabriel Azevedo,7,2023,Pajuçara,Maceió,0.94,0,5,BAIXO
1286,4124652026,Liam Rocha,4,2022,Jacintinho,Maceió,0.76,1,5,MEDIO
1287,8375829070,Cecília Cassiano,6,2022,Clima Bom,Maceió,0.56,5,5,ALTO
1288,611919269,Arthur Gabriel Pinto,2,2025,Guaxuma,Maceió,0.72,3,5,MEDIO
1289,9210339762,Enzo Gabriel Abreu,7,2022,Benedito Bentes,Maceió,0.94,0,5,BAIXO
1290,2422888763,Joana Camargo,6,2022,Mutange,Maceió,0.71,5,5,MEDIO
1291,6838219831,Asafe Aparecida,2,2023,Ponta Grossa,Maceió,0.92,0,5,BAIXO
1292,7977757593,Hadassa Fogaça,6,2026,Trapiche da Barra,Maceió,0.57,5,5,ALTO
1293,1811119871,Sabrina da Luz,3,2026,Jaraguá,Maceió,0.55,5,5,ALTO
1294,7420517601,Theo Nogueira,4,2026,Jacarecica,Maceió,0.92,0,5,BAIXO
1295,5659814039,Aylla Pastor,6,2025,Ipioca,Maceió,0.57,5,5,ALTO
1296,3493382236,Caroline Viana,6,2026,Poço,Maceió,0.92,0,5,BAIXO
1297,2426810913,Fernanda Campos,5,2026,Guaxuma,Maceió,0.9,0,5,BAIXO
1298,4342296655,Stella Monteiro,4,2026,Ribeira,Palmeira dos Índios,0.55,5,5,ALTO
1299,4474113386,Gustavo Henrique da Rosa,1,2023,Jacarecica,Maceió,0.69,5,5,MEDIO
1300,7122745398,Lara Siqueira,2,2026,Tabuleiro do Martins,Maceió,0.92,0,5,BAIXO
1301,5277673194,André da Mata,7,2026,Santa Lúcia,Maceió,0.93,0,5,BAIXO
1302,3623117795,Danilo Novais,7,2025,Riacho Doce,Maceió,0.53,5,5,ALTO
1303,6620494073,Ana Liz Porto,1,2024,Pontal da Barra,Maceió,0.51,5,5,ALTO
1304,6726227738,Heloísa da Mata,4,2022,Centro,Barra de São Miguel,0.94,0,5,BAIXO
1305,8394779553,André Fernandes,6,2025,Barro Duro,Maceió,0.67,5,5,MEDIO
1306,3327026033,Rebeca Andrade,2,2025,Farol,Maceió,0.93,0,5,BAIXO
1307,4636129985,Ana Cecília Cavalcanti,1,2025,Tabuleiro do Martins,Maceió,0.52,5,5,ALTO
1308,6702233820,Théo Vieira,1,2023,Mutange,Maceió,0.98,0,5,BAIXO
1309,5644560518,Asafe Rios,5,2022,Pinheiro,Maceió,0.59,5,5,ALTO
1310,3990494603,Camila Andrade,6,2026,Santa Lúcia,Maceió,0.67,5,5,MEDIO
1311,1130607975,Isadora Rodrigues,3,2026,Pinheiro,Maceió,0.55,5,5,ALTO
1312,5101791797,Rael da Mota,7,2024,Centro,Penedo,0.76,1,5,MEDIO
1313,6390350666,Gustavo Henrique Leão,1,2026,Santos Dumont,Maceió,0.93,0,5,BAIXO
1314,5097964136,Samuel Camargo,2,2026,Prado,Maceió,0.72,5,5,MEDIO
1315,7655788747,Ester Mendonça,1,2022,Jacintinho,Maceió,0.95,0,5,BAIXO
1316,6544412619,Antony Moura,7,2024,Poço,Maceió,0.92,0,5,BAIXO
1317,9831365564,Ana Cecília Costela,7,2022,Jatiúca,Maceió,0.55,5,5,ALTO
1318,7106210527,Manuela Cassiano,6,2022,Farol,Maceió,0.77,1,5,MEDIO
1319,8940933889,Ana Clara da Rocha,4,2022,Levada,Maceió,0.62,5,5,ALTO
1320,1676510313,Kevin Almeida,7,2022,Levada,Maceió,0.74,3,5,MEDIO
1321,3448501872,Maria Eduarda Cavalcanti,7,2024,Santo Amaro,Maceió,0.94,0,5,BAIXO
1322,8721261958,Ana Sophia Viana,4,2023,Santa Lúcia,Maceió,0.57,5,5,ALTO
1323,2002864234,Yuri Moreira,6,2022,Jacarecica,Maceió,0.91,0,5,BAIXO
1324,4422419233,Ian Sousa,4,2025,Santos Dumont,Maceió,0.96,0,5,BAIXO
1325,6428524358,Helena Silveira,2,2023,Bom Parto,Maceió,0.56,5,5,ALTO
1326,974014110,Ravy Albuquerque,3,2023,Serraria,Maceió,0.74,3,5,MEDIO
1327,371365314,Cauã Correia,7,2025,São Luiz,Arapiraca,0.77,2,5,MEDIO
1328,5041966533,Josué Vieira,3,2022,Benedito Bentes,Maceió,0.73,4,5,MEDIO
1329,5486205566,Nina Camargo,2,2023,Chã da Jaqueira,Maceió,0.51,5,5,ALTO
1330,22309288,Carolina Viana,7,2026,Santa Amélia,Maceió,0.76,2,5,MEDIO
1331,8838536046,Cauê Silva,1,2025,Antares,Maceió,0.62,5,5,ALTO
1332,1804052695,Miguel Camargo,5,2025,Trapiche da Barra,Maceió,0.92,0,5,BAIXO
1333,5213544168,Calebe da Rosa,5,2024,Bebedouro,Maceió,0.74,3,5,MEDIO
1334,2921896105,Anna Liz Duarte,5,2026,Serraria,Maceió,0.77,1,5,MEDIO
1335,1579732811,Vitor Gabriel Rocha,7,2026,Prado,Maceió,0.54,5,5,ALTO
1336,5023201894,Maria Laura Cassiano,2,2025,Serraria,Maceió,0.95,0,5,BAIXO
1337,4039172834,Henry Gabriel Barbosa,1,2022,Alazão,Arapiraca,0.92,0,5,BAIXO
1338,2221189087,Alícia Teixeira,2,2023,Pajuçara,Maceió,0.55,5,5,ALTO
1339,4689489706,Calebe Sá,2,2025,Levada,Maceió,0.89,0,5,BAIXO
1340,428314037,Enzo Gabriel Almeida,4,2024,Ponta Verde,Maceió,0.89,0,5,BAIXO
1341,3120232854,Eduardo Vasconcelos,1,2024,Prado,Maceió,0.93,0,5,BAIXO
1342,4067693863,Luiz Miguel Cardoso,2,2026,Riacho Doce,Maceió,0.7,5,5,MEDIO
1343,2384897023,Yago Mendonça,7,2024,Riacho Doce,Maceió,0.9,0,5,BAIXO
1344,2669685041,Josué Teixeira,6,2023,Tabuleiro do Martins,Maceió,0.93,0,5,BAIXO
1345,562163450,Rebeca Peixoto,5,2026,Primavera,Arapiraca,0.86,0,5,BAIXO
1346,6475171743,Fernando Brito,5,2026,Antares,Maceió,0.9,0,5,BAIXO
1347,9384120834,Léo Pimenta,5,2023,Jacintinho,Maceió,0.95,0,5,BAIXO
1348,4255593426,Isadora Ferreira,5,2025,Trapiche da Barra,Maceió,0.91,0,5,BAIXO
1349,192811815,Ana Sophia Aragão,5,2024,Levada,Maceió,0.88,0,5,BAIXO
1350,6918390311,Calebe Pires,6,2024,Pescaria,Maceió,0.94,0,5,BAIXO
1351,9857905823,Agatha Rezende,2,2024,Mutange,Maceió,0.87,0,5,BAIXO
1352,4849369230,Rael Alves,1,2023,Trapiche da Barra,Maceió,0.9,0,5,BAIXO
1353,2993523096,Rodrigo Moreira,1,2023,Ponta Grossa,Maceió,0.51,5,5,ALTO
1354,7852369141,Clara das Neves,6,2024,Trapiche da Barra,Maceió,0.73,4,5,MEDIO
1355,7955791520,Eduardo Rodrigues,6,2023,Benedito Bentes,Maceió,0.89,0,5,BAIXO
1356,6703677761,Vitor Gabriel Freitas,5,2022,Santa Esmeralda,Arapiraca,0.72,4,5,MEDIO
1357,5616105823,Valentim Moura,6,2022,Pedro Sales de Barros,Olho d'Água das Flores,0.48,5,5,ALTO
1358,6791735714,Luiz Gustavo Castro,6,2026,Tabuleiro do Martins,Maceió,0.94,0,5,BAIXO
1359,2798670010,Ágatha Cardoso,2,2026,Fernão Velho,Maceió,0.94,0,5,BAIXO
1360,6533354602,Aurora Sá,3,2024,Poço,Maceió,0.5,5,5,ALTO
1361,3940403300,Enzo Abreu,1,2023,Tabuleiro do Martins,Maceió,0.73,3,5,MEDIO
1362,7306573323,Davi Lucca Barbosa,4,2023,Cruz das Almas,Maceió,0.51,5,5,ALTO
1363,7962899744,Pedro Lucas Pinto,5,2024,Prado,Maceió,0.94,0,5,BAIXO
1364,9215313984,Maria Luísa Dias,1,2024,Chã de Bebedouro,Maceió,0.84,0,5,BAIXO
1365,3021635283,José Teixeira,2,2024,Jardim Petrópolis,Maceió,0.72,5,5,MEDIO
1366,4139497043,Eloá da Cruz,7,2024,Vergel do Lago,Maceió,0.76,3,5,MEDIO
1367,3860888100,Luiz Miguel Pinto,5,2023,Fernão Velho,Maceió,0.92,0,5,BAIXO
1368,2904250397,Marcela Souza,3,2023,Garça Torta,Maceió,0.58,5,5,ALTO
1369,430036900,Enzo Santos,5,2022,Vergel do Lago,Maceió,0.95,0,5,BAIXO
1370,7699208778,Davi Lucca Abreu,3,2022,Santa Amélia,Maceió,0.96,0,5,BAIXO
1371,8030847742,Vitória Borges,7,2023,Trapiche da Barra,Maceió,0.93,0,5,BAIXO
1372,9712877328,João Miguel da Conceição,6,2026,Riacho Doce,Maceió,0.7,5,5,MEDIO
1373,1120885298,Stephany Rios,6,2025,Santo Amaro,Maceió,0.76,1,5,MEDIO
1374,4812775613,Joaquim Azevedo,3,2024,Pedro Sales de Barros,Olho d'Água das Flores,0.92,0,5,BAIXO
1375,306084256,Vitor Hugo Pacheco,6,2024,Santa Lúcia,Maceió,0.72,4,5,MEDIO
1376,8517326388,Leandro Nunes,3,2024,Santa Lúcia,Maceió,0.9,0,5,BAIXO
1377,3278201934,Ana Vitória Sampaio,4,2026,Serraria,Maceió,0.72,4,5,MEDIO
1378,2708367876,Mathias Macedo,1,2024,Jaraguá,Maceió,0.89,0,5,BAIXO
1379,5049362228,Marcos Vinicius Fonseca,4,2022,São Cristóvão,Palmeira dos Índios,0.91,0,5,BAIXO
1380,9262942205,Rebeca Sousa,6,2025,Garça Torta,Maceió,0.79,0,5,MEDIO
1381,3667233898,Manuela da Mota,3,2025,Pajuçara,Maceió,0.96,0,5,BAIXO
1382,5155373420,Leonardo Viana,2,2026,Santa Lúcia,Maceió,0.76,2,5,MEDIO
1383,8184568869,Alexia da Rosa,3,2023,Pinheiro,Maceió,0.9,0,5,BAIXO
1384,4005689863,Luiz Henrique Campos,6,2024,Gruta de Lourdes,Maceió,0.51,5,5,ALTO
1385,6466359188,Ana Cecília da Mata,3,2026,Trapiche da Barra,Maceió,0.9,0,5,BAIXO
1386,6504838162,Maria Helena Cardoso,5,2026,Ponta da Terra,Maceió,0.95,0,5,BAIXO
1387,588657027,Lunna Lima,6,2023,Petrópolis,Maceió,0.92,0,5,BAIXO
1388,1351211571,Enzo Freitas,3,2022,Guaxuma,Maceió,0.75,2,5,MEDIO
1389,6458274897,Breno Pimenta,4,2022,Dom Constantino,Penedo,0.76,1,5,MEDIO
1390,7250544258,Igor Macedo,2,2026,Chã da Jaqueira,Maceió,0.58,5,5,ALTO
1391,8452721125,André Nogueira,4,2026,Rio Novo,Maceió,0.55,5,5,ALTO
1392,8501965558,Vitor Hugo Barros,1,2022,Riacho Doce,Maceió,0.94,0,5,BAIXO
1393,8652986057,Yan Sampaio,5,2026,Jacintinho,Maceió,0.72,4,5,MEDIO
1394,3492419341,Evelyn Melo,6,2025,Fernão Velho,Maceió,0.67,5,5,MEDIO
1395,5360913444,Guilherme Cavalcante,2,2024,Tabuleiro do Martins,Maceió,0.96,0,5,BAIXO
1396,6610179082,Gael Henrique Marques,1,2023,Antares,Maceió,0.88,0,5,BAIXO
1397,2162809948,Bento Nunes,7,2026,Mangabeiras,Maceió,0.74,3,5,MEDIO
1398,8105807238,Noah Rezende,5,2025,Ouro Preto,Maceió,0.57,5,5,ALTO
1399,389318205,Eloah Borges,2,2026,Ponta da Terra,Maceió,0.96,0,5,BAIXO
1400,7721085525,Maria Helena Novais,4,2026,Cidade Universitária,Maceió,0.74,3,5,MEDIO
1401,1069763043,Elisa Barbosa,5,2022,Levada,Maceió,0.94,0,5,BAIXO
1402,7272987844,Dante da Rocha,6,2023,Ponta Verde,Maceió,0.55,5,5,ALTO
1403,3859132859,Marina Cunha,5,2022,Farol,Maceió,0.66,5,5,MEDIO
1404,3139057608,Luara Sousa,7,2023,Farol,Maceió,0.92,0,5,BAIXO
1405,6412507533,Hellena Lopes,3,2026,São Jorge,Maceió,0.78,1,5,MEDIO
1406,5132378675,Isabel Gomes,5,2023,Feitosa,Maceió,0.53,5,5,ALTO
1407,9288631870,Davi Miguel Fernandes,7,2026,Gruta de Lourdes,Maceió,0.5,5,5,ALTO
1408,4553474331,Olivia da Rosa,3,2026,Tabuleiro do Martins,Maceió,0.96,0,5,BAIXO
1409,5334908039,Lucas Silva,3,2026,Pescaria,Maceió,0.95,0,5,BAIXO
1410,3573463668,Samuel Câmara,7,2025,Pescaria,Maceió,0.73,4,5,MEDIO
1411,1904551873,Luísa da Cunha,1,2025,Santo Amaro,Maceió,0.75,2,5,MEDIO
1412,1642507423,Ana Carolina Andrade,5,2024,Feitosa,Maceió,0.73,3,5,MEDIO
1413,4075288868,Maria Alice Fonseca,2,2022,Farol,Maceió,0.92,0,5,BAIXO
1414,9779548497,Eduardo Oliveira,4,2022,Farol,Maceió,0.91,0,5,BAIXO
1415,1379733799,Eduardo Rodrigues,2,2025,Pescaria,Maceió,0.74,2,5,MEDIO
1416,1700477182,Bryan Machado,3,2026,Xucurus,Palmeira dos Índios,0.76,1,5,MEDIO
1417,2677032114,Ravi Pacheco,7,2024,Chã da Jaqueira,Maceió,0.82,0,5,BAIXO
1418,5667699861,Marcelo Lopes,4,2026,Pinheiro,Maceió,0.94,0,5,BAIXO
1419,2925648568,Augusto Moreira,7,2023,Paraíso,Palmeira dos Índios,0.57,5,5,ALTO
1420,4198925682,Bianca Sampaio,5,2023,Pinheiro,Maceió,0.78,0,5,MEDIO
1421,5899838067,Isis Pereira,1,2022,Pontal da Barra,Maceió,0.93,0,5,BAIXO
1422,2029531891,Anthony Fernandes,1,2024,Jardim Petrópolis,Maceió,0.59,5,5,ALTO
1423,7918933451,Cecilia Pires,5,2024,Pontal da Barra,Maceió,0.94,0,5,BAIXO
1424,5441059977,Brayan Rezende,5,2022,Ponta Verde,Maceió,0.9,0,5,BAIXO
1425,1679009956,Vitor Hugo Moraes,4,2023,Garça Torta,Maceió,0.68,5,5,MEDIO
1426,3168903153,Yago Macedo,1,2023,Pajuçara,Maceió,0.96,0,5,BAIXO
1427,6417098972,João Vitor Moraes,7,2025,Vergel do Lago,Maceió,0.91,0,5,BAIXO
1428,9267119877,Emanuelly Sá,7,2025,Chã de Bebedouro,Maceió,0.7,5,5,MEDIO
1429,405267863,Maria Clara Duarte,3,2024,Ouro Preto,Maceió,0.98,0,5,BAIXO
1430,624518105,Ana Carolina Costa,3,2026,Jacintinho,Maceió,0.92,0,5,BAIXO
1431,3196015881,Liz Teixeira,1,2024,Levada,Maceió,0.75,2,5,MEDIO
1432,9667270210,Mariana da Costa,3,2023,Jardim Petrópolis,Maceió,0.53,5,5,ALTO
1433,4186903310,Heloísa Vargas,2,2025,Santa Amélia,Maceió,0.88,0,5,BAIXO
1434,931178791,Heitor Costa,3,2024,Pitanguinha,Maceió,0.52,5,5,ALTO
1435,876730284,Julia Vieira,7,2022,Chã de Bebedouro,Maceió,0.79,1,5,MEDIO
1436,8490121171,Heloisa Melo,4,2026,Jatiúca,Maceió,0.76,1,5,MEDIO
1437,9892486406,Samuel Fonseca,4,2023,Ipioca,Maceió,0.88,0,5,BAIXO
1438,9674503993,Pedro Lucas Novais,5,2024,Pescaria,Maceió,0.95,0,5,BAIXO
1439,2354812093,Daniela Garcia,2,2026,Fernão Velho,Maceió,0.94,0,5,BAIXO
1440,8375050640,Levi Silva,3,2026,Jaraguá,Maceió,0.73,4,5,MEDIO
1441,7187358240,Maria Helena Albuquerque,7,2025,Pinheiro,Maceió,0.71,4,5,MEDIO
1442,1583638919,Manuella Jesus,1,2022,Farol,Maceió,0.94,0,5,BAIXO
1443,5979848645,Antony Pacheco,3,2025,São Luiz,Arapiraca,0.89,0,5,BAIXO
1444,4812446798,Enzo Gabriel Silva,4,2023,Cruz das Almas,Maceió,0.8,0,5,MEDIO
1445,6792121290,Ana Laura Sampaio,7,2023,Jacintinho,Maceió,0.88,0,5,BAIXO
1446,3996771264,Gabrielly Sá,1,2023,Poço,Maceió,0.75,1,5,MEDIO
1447,9917816695,Ravi Lucca Duarte,1,2025,Trapiche da Barra,Maceió,0.92,0,5,BAIXO
1448,9108226587,Catarina Novaes,1,2026,Centro,Maceió,0.95,0,5,BAIXO
1449,1931436134,Murilo Moraes,3,2024,Petrópolis,Maceió,0.68,5,5,MEDIO
1450,8666464860,Leonardo Cavalcante,2,2022,Trapiche da Barra,Maceió,0.75,3,5,MEDIO
1451,8723937046,Henry Castro,4,2026,Guaxuma,Maceió,0.74,3,5,MEDIO
1452,9013368678,Melina Mendes,4,2022,Bebedouro,Maceió,0.57,5,5,ALTO
1453,1019726094,Isabela Pastor,4,2024,São Luiz,Palmeira dos Índios,0.55,5,5,ALTO
1454,447426615,Sabrina Silva,3,2022,Centro,Maceió,0.9,0,5,BAIXO
1455,5210316376,João Pedro Duarte,4,2024,Pontal da Barra,Maceió,0.72,4,5,MEDIO
1456,2391944640,Beatriz Rocha,3,2023,Chã de Bebedouro,Maceió,0.96,0,5,BAIXO
1457,9495427859,Ayla Cavalcanti,5,2023,Poço,Maceió,0.9,0,5,BAIXO
1458,2888601154,Apollo Mendes,1,2023,Pajuçara,Maceió,0.93,0,5,BAIXO
1459,3110413816,Ester Vasconcelos,1,2026,Santos Dumont,Maceió,0.87,0,5,BAIXO
1460,9333253795,Nicole Ferreira,4,2025,Ponta Grossa,Maceió,0.92,0,5,BAIXO
1461,6460739510,João Guilherme Fonseca,4,2025,Pontal da Barra,Maceió,0.55,5,5,ALTO
1462,753707308,Gabrielly Pimenta,6,2023,Santo Amaro,Maceió,0.56,5,5,ALTO
1463,246914710,Valentim das Neves,3,2022,Pitanguinha,Maceió,0.55,5,5,ALTO
1464,1036355292,Rafael Mendes,6,2025,Santa Amélia,Maceió,0.91,0,5,BAIXO
1465,6085668626,Ana Carolina Moura,5,2025,Fernão Velho,Maceió,0.91,0,5,BAIXO
1466,3587226961,Sara Garcia,1,2023,Farol,Maceió,0.91,0,5,BAIXO
1467,9726649910,Isaque Cassiano,3,2024,Rio Novo,Maceió,0.92,0,5,BAIXO
1468,7307602386,Maria Clara da Cruz,7,2022,Pescaria,Maceió,0.53,5,5,ALTO
1469,831874187,Lucca da Mata,5,2022,Pajuçara,Maceió,0.7,5,5,MEDIO
1470,746645154,Clarice Guerra,5,2026,Mutange,Maceió,0.5,5,5,ALTO
1471,5381123529,Mariah Nogueira,5,2026,Petrópolis,Maceió,0.69,5,5,MEDIO
1472,6464340850,Emilly Moura,4,2023,Ponta Verde,Maceió,0.91,0,5,BAIXO
1473,1349415567,Vicente Ribeiro,3,2022,Centro,Penedo,0.92,0,5,BAIXO
1474,8428023253,Giovanna Pires,6,2022,Poço,Maceió,0.7,4,5,MEDIO
1475,9313944710,Noah Pimenta,7,2024,Barro Duro,Maceió,0.92,0,5,BAIXO
1476,8735442634,Yan Rocha,5,2023,Antares,Maceió,0.6,5,5,ALTO
1477,451135069,Enzo Gabriel Lopes,6,2026,Gruta de Lourdes,Maceió,0.79,0,5,MEDIO
1478,5989860715,Antony Ribeiro,4,2023,Pinheiro,Maceió,0.87,0,5,BAIXO
1479,5397073202,Ana Liz Sampaio,3,2026,Antares,Maceió,0.93,0,5,BAIXO
1480,626790569,João Vitor Macedo,4,2022,Jardim Petrópolis,Maceió,0.5,5,5,ALTO
1481,9442673875,Marina Abreu,6,2025,Ponta da Terra,Maceió,0.62,5,5,ALTO
1482,5393362671,Henry Gabriel da Mota,7,2022,Trapiche da Barra,Maceió,0.96,0,5,BAIXO
1483,7258814222,Kaique Campos,6,2025,Chã de Bebedouro,Maceió,0.94,0,5,BAIXO
1484,8027405184,Gabriel Novaes,3,2023,Clima Bom,Maceió,0.93,0,5,BAIXO
1485,4054238701,Cecília Moraes,1,2025,Xucurus,Palmeira dos Índios,0.55,5,5,ALTO
1486,9927546238,André Pereira,3,2026,Ponta Grossa,Maceió,0.94,0,5,BAIXO
1487,2013542408,Henry Gabriel da Luz,2,2022,Poço,Maceió,0.9,0,5,BAIXO
1488,7821151869,Lorenzo Pereira,6,2025,Santo Amaro,Maceió,0.91,0,5,BAIXO
