id_estudante,matricula,nome,id_curso,ano_ingresso,bairro,cidade,freq_media,total_reprovacoes,total_disciplinas,risco_evasao
788,5518883500,Benício Gonçalves,5,2022,Quebra Cachimbo,Barra de São Miguel,0.91,0,5,BAIXO
789,730761477,Ravy da Mata,2,2022,Tabuleiro do Martins,Maceió,0.89,0,5,BAIXO
790,5226181045,Rhavi Vieira,4,2025,Jaraguá,Maceió,0.94,0,5,BAIXO
791,6964565128,José Miguel Martins,4,2025,Pitanguinha,Maceió,0.7,5,5,MEDIO
792,1760407627,Jade Sousa,4,2023,Cidade Universitária,Maceió,0.91,0,5,BAIXO
793,4599857644,Lavínia da Cunha,5,2025,Vergel do Lago,Maceió,0.72,4,5,MEDIO
794,5402055861,Ana Vitória Aparecida,7,2026,Chã da Jaqueira,Maceió,0.96,0,5,BAIXO
795,6580113069,Melina Castro,4,2024,Bom Parto,Maceió,0.82,0,5,MEDIO
796,7017915746,João Nogueira,4,2024,Feitosa,Maceió,0.72,5,5,MEDIO
797,9733332750,Giovanna Aparecida,6,2025,Ouro Preto,Maceió,0.53,5,5,ALTO
798,9044924847,Igor Machado,5,2023,Jardim Petrópolis,Maceió,0.91,0,5,BAIXO
799,2958374729,Asafe Sampaio,6,2026,Cidade Universitária,Maceió,0.8,0,5,MEDIO
800,958058614,Maria Cecília Ramos,1,2026,Prado,Maceió,0.91,0,5,BAIXO
801,4092151726,Eduardo Moura,5,2023,Benedito Bentes,Maceió,0.77,1,5,MEDIO
802,1245815959,Josué da Rocha,3,2024,Levada,Maceió,0.8,0,5,MEDIO
803,6266696344,Murilo Nascimento,2,2025,Vergel do Lago,Maceió,0.81,0,5,MEDIO
804,9912631980,Isaque Rocha,5,2025,Serraria,Maceió,0.76,2,5,MEDIO
805,2432440450,Laís Ferreira,7,2024,Pajuçara,Maceió,0.54,5,5,ALTO
806,2695848914,Ravi Monteiro,7,2023,Jacintinho,Maceió,0.72,4,5,MEDIO
807,386185479,Enrico Cavalcanti,1,2023,Porto de Vacas,Barra de São Miguel,0.91,0,5,BAIXO
808,3998023962,Ravy Macedo,4,2024,Ponta Grossa,Maceió,0.55,5,5,ALTO
809,4409835246,Josué Câmara,2,2024,Cruz das Almas,Maceió,0.94,0,5,BAIXO
810,8512606516,Helena Cirino,1,2026,Ouro Preto,Maceió,0.81,0,5,MEDIO
811,997967847,Liam Andrade,6,2024,Chã de Bebedouro,Maceió,0.72,4,5,MEDIO
812,2358085524,Marcela Montenegro,7,2026,Pedro Sales de Barros,Olho d'Água das Flores,0.68,5,5,MEDIO
813,1441252644,Marcelo Rodrigues,6,2022,Clima Bom,Maceió,0.69,5,5,MEDIO
814,1038634326,Melina Pires,7,2022,Santa Lúcia,Maceió,0.54,5,5,ALTO
815,1861689381,Ravi Abreu,5,2026,Barro Duro,Maceió,0.9,0,5,BAIXO
816,7026375166,Carolina Leão,3,2023,Ponta da Terra,Maceió,0.77,2,5,MEDIO
817,4929428790,Maitê Barros,7,2024,Ipioca,Maceió,0.72,5,5,MEDIO
818,6753265460,Henry Gabriel Alves,5,2022,Jacarecica,Maceió,0.95,0,5,BAIXO
819,6049262718,Eloá Pereira,1,2023,Antares,Maceió,0.74,4,5,MEDIO
820,9194583574,Maria Sales,7,2024,Gruta de Lourdes,Maceió,0.52,5,5,ALTO
821,4066934217,Theodoro Fogaça,4,2023,Serraria,Maceió,0.93,0,5,BAIXO
822,5386316214,Mariana da Luz,1,2022,Pedro Sales de Barros,Olho d'Água das Flores,0.57,5,5,ALTO
823,266452677,Alexandre Fonseca,3,2023,Pajuçara,Maceió,0.51,5,5,ALTO
824,9724782909,Anthony Monteiro,2,2025,Bom Parto,Maceió,0.9,0,5,BAIXO
825,2079068724,Aylla Almeida,5,2024,Ouro Preto,Maceió,0.84,0,5,BAIXO
826,8764041987,Bryan Mendonça,3,2025,Feitosa,Maceió,0.91,0,5,BAIXO
827,1491004477,Hadassa Casa Grande,3,2026,Jatiúca,Maceió,0.72,3,5,MEDIO
828,32673225,Brenda Lima,2,2025,Garça Torta,Maceió,0.95,0,5,BAIXO
829,1251515677,Heloisa Souza,1,2025,Ponta da Terra,Maceió,0.74,2,5,MEDIO
830,8436345940,Theo Dias,6,2022,Pinheiro,Maceió,0.76,2,5,MEDIO
831,2320644881,Cauã Albuquerque,1,2024,Barro Duro,Maceió,0.94,0,5,BAIXO
832,4545233255,Nathan Lima,3,2023,Pontal da Barra,Maceió,0.93,0,5,BAIXO
833,4016143190,Augusto Novaes,6,2024,Jatiúca,Maceió,0.56,5,5,ALTO
834,7060181032,Mariah Barbosa,1,2023,Vergel do Lago,Maceió,0.76,2,5,MEDIO
835,2091938335,Erick Cassiano,4,2022,Jaraguá,Maceió,0.72,4,5,MEDIO
836,7718329914,Erick Marques,2,2025,Guaxuma,Maceió,0.96,0,5,BAIXO
837,451646987,Henry Gabriel Casa Grande,6,2025,Garça Torta,Maceió,0.6,5,5,ALTO
838,7783131926,Emilly Silva,2,2026,Pajuçara,Maceió,0.8,1,5,MEDIO
839,2069922512,Breno da Paz,3,2023,Ipioca,Maceió,0.74,2,5,MEDIO
840,2175629338,Henrique Moreira,5,2023,Feitosa,Maceió,0.91,0,5,BAIXO
841,2044066432,Luiz Henrique Aragão,3,2025,Pajuçara,Maceió,0.91,0,5,BAIXO
842,7657445141,Diogo Araújo,2,2024,Trapiche da Barra,Maceió,0.92,0,5,BAIXO
843,410758572,Vinicius da Cruz,5,2025,Cidade Universitária,Maceió,0.74,3,5,MEDIO
844,4019500177,José Pedro Carvalho,4,2024,Clima Bom,Maceió,0.89,0,5,BAIXO
845,1676980615,Emanuelly Mendes,3,2026,Pescaria,Maceió,0.91,0,5,BAIXO
846,3798276387,Davi Miguel Novais,3,2026,Ponta Grossa,Maceió,0.47,5,5,ALTO
847,6419281521,Yasmin Oliveira,3,2023,Canaã,Maceió,0.9,0,5,BAIXO
848,9646164979,Luiz Fernando Ramos,3,2023,Santo Amaro,Maceió,0.91,0,5,BAIXO
849,2448677415,Kevin Novaes,5,2022,Centro,Penedo,0.73,3,5,MEDIO
850,1287925458,João Guilherme Fernandes,3,2023,Canaã,Maceió,0.89,0,5,BAIXO
851,3068379676,João Pedro Aragão,6,2023,Pontal da Barra,Maceió,0.71,4,5,MEDIO
852,3150860188,Lara Aragão,2,2025,Ipioca,Maceió,0.72,4,5,MEDIO
853,4389330485,Antony Sousa,7,2022,Ouro Preto,Maceió,0.52,5,5,ALTO
854,2947561361,Rebeca Nascimento,1,2023,Trapiche da Barra,Maceió,0.92,0,5,BAIXO
855,1734289416,Maria Luísa Ramos,2,2023,Trapiche da Barra,Maceió,0.95,0,5,BAIXO
856,9645418955,Ana Sophia Albuquerque,4,2022,Pontal da Barra,Maceió,0.92,0,5,BAIXO
857,1479538945,Murilo Ribeiro,7,2022,Centro Histórico,Penedo,0.48,5,5,ALTO
858,938276277,Emanuella Barros,1,2022,Benedito Bentes,Maceió,0.71,5,5,MEDIO
859,452766505,Ana Vitória Caldeira,6,2023,Guaxuma,Maceió,0.97,0,5,BAIXO
860,3252690573,Davi Miguel Pinto,3,2026,Farol,Maceió,0.92,0,5,BAIXO
861,5805334284,Rodrigo Duarte,4,2026,Cruz das Almas,Maceió,0.74,4,5,MEDIO
862,1524078641,Luísa Costa,7,2025,Farol,Maceió,0.89,0,5,BAIXO
863,3999682495,Maria Julia Nogueira,2,2023,Levada,Maceió,0.93,0,5,BAIXO
864,4041109947,Ana Júlia Pereira,2,2023,Jardim Petrópolis,Maceió,0.56,5,5,ALTO
865,4558458438,João Gabriel Fogaça,1,2023,Farol,Maceió,0.78,1,5,MEDIO
866,1871775128,José Aparecida,2,2023,Mutange,Maceió,0.93,0,5,BAIXO
867,2296019960,João Lucas Siqueira,3,2026,Cruz das Almas,Maceió,0.93,0,5,BAIXO
868,9949693070,Sara Dias,5,2025,Santa Lúcia,Maceió,0.94,0,5,BAIXO
869,6026977119,Pietro Mendes,3,2025,Canaã,Maceió,0.91,0,5,BAIXO
870,690074971,Maria Cecília Souza,6,2026,Ipioca,Maceió,0.74,2,5,MEDIO
871,6199607622,Carlos Eduardo Porto,3,2026,Canaã,Maceió,0.73,4,5,MEDIO
872,807226872,Rael Aparecida,2,2024,Gruta de Lourdes,Maceió,0.91,0,5,BAIXO
873,9988742007,Sara Pires,1,2025,Antares,Maceió,0.92,0,5,BAIXO
874,7359973783,Melissa da Mata,1,2024,Tabuleiro do Martins,Maceió,0.78,0,5,MEDIO
875,1942789211,Lunna Novais,5,2025,Mutange,Maceió,0.72,4,5,MEDIO
876,1239070211,Júlia Machado,4,2022,Santos Dumont,Maceió,0.89,0,5,BAIXO
877,7955447741,Nicole Nogueira,7,2022,Jardim Petrópolis,Maceió,0.92,0,5,BAIXO
878,3942458267,Thiago Sousa,4,2024,Mangabeiras,Maceió,0.89,0,5,BAIXO
879,713954857,Gabrielly Fonseca,5,2025,Jardim Petrópolis,Maceió,0.76,1,5,MEDIO
880,2413112598,Ana Nunes,2,2024,Ponta da Terra,Maceió,0.92,0,5,BAIXO
881,6143761077,Davi Miguel Moreira,5,2022,Jacintinho,Maceió,0.72,3,5,MEDIO
882,5555171919,Laís Rezende,6,2022,Poço,Maceió,0.78,1,5,MEDIO
883,8165812834,Carolina Santos,7,2022,Pescaria,Maceió,0.55,5,5,ALTO
884,5356969867,Bernardo Mendonça,1,2023,Barro Duro,Maceió,0.5,5,5,ALTO
885,5549617970,Valentim Nogueira,1,2024,Poço,Maceió,0.94,0,5,BAIXO
886,1091488466,Miguel Silveira,1,2026,Serraria,Maceió,0.57,5,5,ALTO
887,5128712857,Juan da Paz,7,2024,Prado,Maceió,0.94,0,5,BAIXO
888,5090907793,Lunna Novais,6,2024,Prado,Maceió,0.92,0,5,BAIXO
889,6767277550,João Vitor Farias,5,2026,Pontal da Barra,Maceió,0.89,0,5,BAIXO
890,5209711093,Marcela Farias,4,2024,Fernão Velho,Maceió,0.51,5,5,ALTO
891,5568202960,Mathias Martins,5,2024,Benedito Bentes,Maceió,0.94,0,5,BAIXO
892,5732412573,Juliana Barros,1,2024,Trapiche da Barra,Maceió,0.9,0,5,BAIXO
893,5760091113,Brenda Camargo,7,2026,Riacho Doce,Maceió,0.93,0,5,BAIXO
894,1574587807,Rafael da Paz,2,2023,Levada,Maceió,0.91,0,5,BAIXO
895,1414977991,Marcos Vinicius Mendonça,2,2024,Pedro Sales de Barros,Olho d'Água das Flores,0.47,5,5,ALTO
896,5544650313,Heitor Dias,2,2026,Cidade Universitária,Maceió,0.59,5,5,ALTO
897,7522095601,Ravi Montenegro,4,2022,Jacarecica,Maceió,0.78,1,5,MEDIO
898,234398334,Clarice Rodrigues,5,2022,Jacintinho,Maceió,0.94,0,5,BAIXO
899,7197224312,Olívia Pimenta,6,2024,Tabuleiro do Martins,Maceió,0.92,0,5,BAIXO
900,209619644,Isabella Vasconcelos,1,2026,Clima Bom,Maceió,0.6,5,5,ALTO
901,4291886132,Marcela Oliveira,7,2025,Riacho Doce,Maceió,0.87,0,5,BAIXO
902,2454837689,Ana Pastor,3,2026,Benedito Bentes,Maceió,0.72,5,5,MEDIO
903,424164083,Bernardo Fonseca,1,2022,Pontal da Barra,Maceió,0.93,0,5,BAIXO
904,5989111417,Ravy da Paz,6,2023,Mangabeiras,Maceió,0.55,5,5,ALTO
905,6911555359,Pedro Lucas Câmara,6,2022,Gruta de Lourdes,Maceió,0.94,0,5,BAIXO
906,4322173106,Luigi Sales,3,2024,José Maia Costa,Palmeira dos Índios,0.52,5,5,ALTO
907,9394274985,Alexia Vieira,2,2024,Santo Amaro,Maceió,0.9,0,5,BAIXO
908,645469700,Emanuella Freitas,1,2022,Pajuçara,Maceió,0.91,0,5,BAIXO
909,803461098,Léo da Cunha,7,2026,Serraria,Maceió,0.9,0,5,BAIXO
910,5131888791,Gael Henrique Machado,5,2026,Alto de São Marcos,Barra de São Miguel,0.68,5,5,MEDIO
911,8575966289,Apollo Rezende,6,2026,Jacarecica,Maceió,0.92,0,5,BAIXO
912,3847116247,Henry Campos,3,2024,Pajuçara,Maceió,0.48,5,5,ALTO
913,8391112366,Hadassa Fonseca,5,2023,Jacintinho,Maceió,0.81,0,5,MEDIO
914,3276766343,Sophia Viana,7,2025,Serraria,Maceió,0.55,5,5,ALTO
915,7669992084,Nathan Siqueira,4,2022,Garça Torta,Maceió,0.91,0,5,BAIXO
916,234803531,Pedro Barbosa,7,2025,Quebra Cachimbo,Barra de São Miguel,0.52,5,5,ALTO
917,6960531904,Bento da Cruz,7,2025,Vergel do Lago,Maceió,0.8,0,5,MEDIO
918,5954909233,Bryan Guerra,2,2022,Jaraguá,Maceió,0.91,0,5,BAIXO
919,5141478958,Mathias Gonçalves,6,2026,Bom Parto,Maceió,0.54,5,5,ALTO
920,3851326442,Stephany Novaes,3,2026,Santa Lúcia,Maceió,0.93,0,5,BAIXO
921,727219147,Felipe Cirino,4,2024,Jacintinho,Maceió,0.57,5,5,ALTO
922,2944365154,Augusto da Luz,7,2024,Clima Bom,Maceió,0.93,0,5,BAIXO
923,9119394399,Lucas Gabriel Teixeira,1,2024,Barro Duro,Maceió,0.53,5,5,ALTO
924,6764929054,Juliana Aragão,1,2024,Barro Duro,Maceió,0.76,1,5,MEDIO
925,5614416040,Luiz Felipe Oliveira,5,2025,Mutange,Maceió,0.51,5,5,ALTO
926,9059793948,Luana Costa,4,2022,Feitosa,Maceió,0.91,0,5,BAIXO
927,8624639002,Stella Mendonça,7,2022,Gruta de Lourdes,Maceió,0.87,0,5,BAIXO
928,9332737968,Camila Carvalho,6,2026,Ponta da Terra,Maceió,0.95,0,5,BAIXO
929,3912081021,Stephany Cassiano,7,2025,Pitanguinha,Maceió,0.88,0,5,BAIXO
930,5135227826,Sophie Moreira,4,2024,Ponta Verde,Maceió,0.94,0,5,BAIXO
931,8847757882,Luiza Rezende,4,2024,Santo Amaro,Maceió,0.57,5,5,ALTO
932,2116221895,Isabela da Mata,7,2024,Poço,Maceió,0.94,0,5,BAIXO
933,850905548,Arthur Miguel Teixeira,5,2023,Ouro Preto,Maceió,0.85,0,5,BAIXO
934,5246457568,Fernando Azevedo,4,2022,Fernão Velho,Maceió,0.92,0,5,BAIXO
935,199779991,Maria Clara Costela,5,2025,Ponta Verde,Maceió,0.88,0,5,BAIXO
936,8602081353,Renan Marques,2,2026,Garça Torta,Maceió,0.81,0,5,MEDIO
937,5820925484,Natália Nascimento,4,2026,Santa Lúcia,Maceió,0.91,0,5,BAIXO
938,5868125100,Kamilly Cirino,3,2023,Ponta da Terra,Maceió,0.88,0,5,BAIXO
939,172465939,Luna Rezende,1,2024,Ponta da Terra,Maceió,0.89,0,5,BAIXO
940,4824120347,Guilherme Martins,4,2023,Trapiche da Barra,Maceió,0.9,0,5,BAIXO
941,9688929185,Anthony Gabriel Siqueira,3,2023,Cruz das Almas,Maceió,0.77,1,5,MEDIO
942,5947772801,Sophie Camargo,1,2024,Benedito Bentes,Maceió,0.57,5,5,ALTO
943,9303647333,Joaquim Barbosa,6,2026,Pitanguinha,Maceió,0.58,5,5,ALTO
944,3926779769,Allana Martins,7,2026,Rio Novo,Maceió,0.78,0,5,MEDIO
945,1251510248,Ana Sophia Campos,6,2026,Trapiche da Barra,Maceió,0.92,0,5,BAIXO
946,8235525533,Sophie Ramos,3,2026,Ponta Grossa,Maceió,0.77,1,5,MEDIO
947,9032228059,Maria Eduarda Farias,1,2023,Riacho Doce,Maceió,0.88,0,5,BAIXO
948,6765118998,Cecilia Teixeira,6,2023,Santo Amaro,Maceió,0.91,0,5,BAIXO
949,7540799889,Maria Vitória Cirino,1,2023,Antares,Maceió,0.9,0,5,BAIXO
950,9019201118,Benjamim Silva,4,2022,Rio Novo,Maceió,0.92,0,5,BAIXO
951,4281416474,Emanuelly Rocha,2,2025,Ipioca,Maceió,0.76,2,5,MEDIO
952,7301232370,Beatriz da Conceição,6,2024,Bom Parto,Maceió,0.54,5,5,ALTO
953,8502515103,Ana Laura da Rosa,5,2026,Vergel do Lago,Maceió,0.52,5,5,ALTO
954,2031181724,Ayla Rodrigues,2,2026,Pajuçara,Maceió,0.7,5,5,MEDIO
955,1101021226,Maria Alice Freitas,2,2025,Mangabeiras,Maceió,0.9,0,5,BAIXO
956,8440416848,Theodoro Novais,5,2026,Santos Dumont,Maceió,0.95,0,5,BAIXO
957,2956687777,Melissa das Neves,6,2023,Jacintinho,Maceió,0.74,4,5,MEDIO
958,3615579081,Thales Mendes,7,2023,São Jorge,Maceió,0.93,0,5,BAIXO
959,4380498158,Thomas Jesus,1,2023,Poço,Maceió,0.94,0,5,BAIXO
960,5251496763,Cauã Oliveira,4,2022,Jacintinho,Maceió,0.92,0,5,BAIXO
961,6336601382,Mirella Moura,2,2023,Trapiche da Barra,Maceió,0.6,5,5,ALTO
962,8807354054,Isaque Teixeira,4,2025,Benedito Bentes,Maceió,0.71,4,5,MEDIO
963,6059521477,Ana Beatriz Cunha,5,2025,Jacintinho,Maceió,0.87,0,5,BAIXO
964,297786256,Henry Teixeira,3,2024,Pitanguinha,Maceió,0.93,0,5,BAIXO
965,8666822174,Maria Flor Pires,5,2025,Prado,Maceió,0.88,0,5,BAIXO
966,3025871475,Emanuella Jesus,3,2023,Santo Amaro,Maceió,0.77,2,5,MEDIO
967,4947663027,Maria Helena Martins,6,2025,Mangabeiras,Maceió,0.9,0,5,BAIXO
968,8308291051,Zoe Lima,7,2025,Pontal da Barra,Maceió,0.51,5,5,ALTO
969,3075592202,Maya Câmara,7,2022,Santa Luzia,Penedo,0.52,5,5,ALTO
970,9113731576,Rael da Paz,6,2026,Centro,Penedo,0.67,5,5,MEDIO
971,146455397,Caleb Siqueira,1,2026,Santo Amaro,Maceió,0.91,0,5,BAIXO
972,7575921737,Ísis Novais,1,2022,Farol,Maceió,0.72,4,5,MEDIO
973,9934132707,Diego Pastor,3,2026,Trapiche da Barra,Maceió,0.9,0,5,BAIXO
974,9400878375,Yuri Almeida,3,2024,Santa Lúcia,Maceió,0.8,0,5,MEDIO
975,1261622899,Theodoro Gomes,6,2025,Santa Lúcia,Maceió,0.92,0,5,BAIXO
976,4631890146,Sophia Gomes,7,2026,Mutange,Maceió,0.95,0,5,BAIXO
977,3274944355,Alexandre Novaes,5,2023,Pitanguinha,Maceió,0.87,0,5,BAIXO
978,2763728208,Maria Flor Correia,3,2022,Alto de São Marcos,Barra de São Miguel,0.79,0,5,MEDIO
979,2424403997,Luan Santos,7,2022,Ponta Verde,Maceió,0.94,0,5,BAIXO
980,7388771620,Ravy Oliveira,3,2023,Poço,Maceió,0.81,0,5,MEDIO
981,5069383346,Evelyn Casa Grande,5,2023,Ipioca,Maceió,0.94,0,5,BAIXO
982,9156306439,Lívia Dias,7,2023,Trapiche da Barra,Maceió,0.91,0,5,BAIXO
983,9832899129,Ravi Lucca Mendes,5,2023,São Jorge,Maceió,0.92,0,5,BAIXO
984,8798849804,Cauê Alves,5,2026,Jardim Petrópolis,Maceió,0.7,5,5,MEDIO
985,4467262513,Maria Vitória Moreira,6,2024,Benedito Bentes,Maceió,0.93,0,5,BAIXO
986,4001613218,Melissa Nogueira,3,2023,Jacarecica,Maceió,0.91,0,5,BAIXO
987,2741059856,Kaique Farias,1,2024,Ponta Grossa,Maceió,0.76,1,5,MEDIO
988,4105037070,Maria Vitória Cirino,3,2025,Riacho Doce,Maceió,0.95,0,5,BAIXO
989,4166939254,Diogo Ferreira,3,2022,Quebra Cachimbo,Barra de São Miguel,0.74,4,5,MEDIO
990,685756370,Laura Aragão,5,2026,Pontal da Barra,Maceió,0.77,1,5,MEDIO
991,4009759121,Erick Moreira,1,2023,Tabuleiro do Martins,Maceió,0.76,1,5,MEDIO
992,6737968183,Emilly Barbosa,7,2024,Riacho Doce,Maceió,0.99,0,5,BAIXO
993,4307566360,João Gabriel Teixeira,6,2025,Barro Duro,Maceió,0.94,0,5,BAIXO
994,6666501874,Alice da Cunha,3,2023,Bom Parto,Maceió,0.72,3,5,MEDIO
995,6770408139,João Lucas Moura,5,2022,Pedro Sales de Barros,Olho d'Água das Flores,0.77,1,5,MEDIO
996,2216389056,Mirella da Paz,2,2026,Gruta de Lourdes,Maceió,0.7,5,5,MEDIO
997,5599086452,Bruno Campos,6,2025,Santos Dumont,Maceió,0.91,0,5,BAIXO
998,9656012482,Maria Sophia Fonseca,3,2024,Ponta da Terra,Maceió,0.94,0,5,BAIXO
999,4155652035,Maria Cecília da Rosa,1,2024,Pedro Sales de Barros,Olho d'Água das Flores,0.92,0,5,BAIXO
1000,3009844155,Yago Nogueira,2,2023,Ouro Preto,Maceió,0.79,0,5,MEDIO
1001,7959129357,José Pedro Silva,1,2022,Mangabeiras,Maceió,0.9,0,5,BAIXO
1002,4451792626,Hellena Monteiro,6,2023,Bebedouro,Maceió,0.93,0,5,BAIXO
1003,6260746793,Bruna Câmara,5,2025,Pitanguinha,Maceió,0.93,0,5,BAIXO
1004,3365641814,Luiza Pacheco,3,2025,Pescaria,Maceió,0.53,5,5,ALTO
1005,5162047545,Cauã Nunes,6,2024,Santo Amaro,Maceió,0.95,0,5,BAIXO
1006,1049524841,Lívia Abreu,1,2026,Mangabeiras,Maceió,0.76,1,5,MEDIO
1007,7902611995,Murilo Andrade,3,2023,Prado,Maceió,0.77,2,5,MEDIO
1008,9074912659,Breno Lima,2,2022,Mangabeiras,Maceió,0.75,1,5,MEDIO
1009,6795321390,Arthur Gabriel Pires,4,2025,Clima Bom,Maceió,0.53,5,5,ALTO
1010,483105368,Sara Andrade,6,2024,Ponta da Terra,Maceió,0.95,0,5,BAIXO
1011,8420079857,João Gabriel Câmara,7,2026,Pescaria,Maceió,0.96,0,5,BAIXO
1012,8528220324,Kevin Castro,5,2024,Pajuçara,Maceió,0.93,0,5,BAIXO
1013,3079144198,Mariane Novais,2,2026,Bom Parto,Maceió,0.89,0,5,BAIXO
1014,8216088419,Caroline Castro,3,2022,Mutange,Maceió,0.94,0,5,BAIXO
1015,3695464650,Vinicius Cunha,6,2024,Centro,Maceió,0.72,3,5,MEDIO
1016,8870350121,Thales Rios,7,2025,Canaã,Maceió,0.93,0,5,BAIXO
1017,6505953281,Arthur Miguel Martins,4,2025,Vergel do Lago,Maceió,0.6,5,5,ALTO
1018,7644917775,Jade Guerra,1,2026,Petrópolis,Maceió,0.95,0,5,BAIXO
1019,4682068970,Lucca Alves,5,2022,Vila Maria,Palmeira dos Índios,0.95,0,5,BAIXO
1020,6549956895,Luiz Henrique Melo,7,2026,Guaxuma,Maceió,0.79,0,5,MEDIO
1021,2278479140,Isabela Ferreira,1,2025,Goiti,Palmeira dos Índios,0.72,4,5,MEDIO
1022,6173267974,Heloisa Cunha,2,2026,Benedito Bentes,Maceió,0.53,5,5,ALTO
1023,215463793,Anna Liz Cavalcante,5,2023,Pescaria,Maceió,0.76,2,5,MEDIO
1024,8418937427,Dante Macedo,7,2025,Petrópolis,Maceió,0.7,5,5,MEDIO
1025,3155608136,Lunna da Costa,3,2026,Fernão Velho,Maceió,0.73,3,5,MEDIO
1026,6978123009,Cecilia da Mata,4,2022,Fernão Velho,Maceió,0.89,0,5,BAIXO
1027,1856719671,Giovanna da Luz,5,2022,Jatiúca,Maceió,0.95,0,5,BAIXO
1028,4037014563,Mathias das Neves,7,2025,Jardim Esperança,Arapiraca,0.94,0,5,BAIXO
1029,1039508334,Lorena da Cunha,7,2024,Jacarecica,Maceió,0.54,5,5,ALTO
1030,5551071623,Bárbara Silveira,3,2024,Ponta da Terra,Maceió,0.92,0,5,BAIXO
1031,4116119021,Maria Helena Machado,1,2025,Jacintinho,Maceió,0.92,0,5,BAIXO
1032,5455183947,Enzo Gabriel Pereira,2,2022,Mutange,Maceió,0.51,5,5,ALTO
1033,4948187291,Vicente Andrade,7,2022,Santa Amélia,Maceió,0.92,0,5,BAIXO
1034,5409638018,Oliver Pacheco,3,2024,Ipioca,Maceió,0.55,5,5,ALTO
1035,5342837776,Yago da Mota,6,2022,Prado,Maceió,0.56,5,5,ALTO
1036,7779401751,Luiz Gustavo Vasconcelos,5,2026,Benedito Bentes,Maceió,0.75,2,5,MEDIO
1037,8854371869,Ayla Nogueira,5,2024,Santos Dumont,Maceió,0.57,5,5,ALTO
1038,6874877252,Thomas Ferreira,6,2023,Ouro Preto,Maceió,0.88,0,5,BAIXO
1039,8015918381,Ana Luiza da Cunha,4,2025,Pontal da Barra,Maceió,0.95,0,5,BAIXO
1040,2222916767,Laís Carvalho,1,2023,Centro,Maceió,0.91,0,5,BAIXO
1041,9673263125,Manuela Leão,6,2022,Antares,Maceió,0.93,0,5,BAIXO
1042,4775061691,Maria Eduarda Cunha,2,2022,Bom Parto,Maceió,0.73,4,5,MEDIO
1043,9021961532,Heloísa Cavalcante,2,2026,Benedito Bentes,Maceió,0.97,0,5,BAIXO
1044,7691066556,Olivia Nogueira,5,2024,Santo Amaro,Maceió,0.95,0,5,BAIXO
1045,7262367498,Sara Fonseca,1,2026,Bom Parto,Maceió,0.9,0,5,BAIXO
1046,1217932942,Joana Silva,5,2022,Feitosa,Maceió,0.96,0,5,BAIXO
1047,3104689102,Brayan Nascimento,6,2023,Pescaria,Maceió,0.58,5,5,ALTO
1048,9277313759,Vicente Cardoso,6,2023,Tabuleiro do Martins,Maceió,0.51,5,5,ALTO
1049,9507253782,Bruno Cardoso,6,2022,Prado,Maceió,0.77,0,5,MEDIO
1050,7033704587,Bárbara Pires,6,2025,Pedro Sales de Barros,Olho d'Água das Flores,0.58,5,5,ALTO
1051,3617001112,Mariane Carvalho,7,2026,Bom Parto,Maceió,0.95,0,5,BAIXO
1052,363425664,Benício Leão,4,2024,Ponta Verde,Maceió,0.71,4,5,MEDIO
1053,1891439472,Luan Sales,1,2024,Feitosa,Maceió,0.76,0,5,MEDIO
1054,4684905660,Juliana Machado,1,2023,Jaraguá,Maceió,0.95,0,5,BAIXO
1055,2164443476,Helena Oliveira,5,2024,Jacarecica,Maceió,0.92,0,5,BAIXO
1056,4550600151,Eduardo Fogaça,5,2024,Jaraguá,Maceió,0.52,5,5,ALTO
1057,5238176912,Isadora Peixoto,6,2025,Guaxuma,Maceió,0.88,0,5,BAIXO
1058,6679299440,Maria Julia Borges,1,2022,Pescaria,Maceió,0.88,0,5,BAIXO
1059,2155561433,Gabriel Porto,3,2022,Cidade Universitária,Maceió,0.53,5,5,ALTO
1060,5561827643,José Lopes,5,2026,Riacho Doce,Maceió,0.6,5,5,ALTO
1061,2327354544,Hellena Marques,6,2022,Prado,Maceió,0.91,0,5,BAIXO
1062,833791543,Jade Macedo,7,2026,Mangabeiras,Maceió,0.55,5,5,ALTO
1063,7034217299,Ayla Castro,1,2023,Pontal da Barra,Maceió,0.94,0,5,BAIXO
1064,7239477438,Gael Henrique da Luz,5,2024,Bebedouro,Maceió,0.94,0,5,BAIXO
1065,4340432670,Mathias Sousa,1,2023,Ponta Grossa,Maceió,0.91,0,5,BAIXO
1066,2958231579,Eduardo Câmara,4,2022,Rio Novo,Maceió,0.79,0,5,MEDIO
1067,3545659249,Bento Nogueira,3,2023,Santos Dumont,Maceió,0.92,0,5,BAIXO
1068,7076324213,Pietro Pinto,3,2025,Bebedouro,Maceió,0.92,0,5,BAIXO
1069,5107205323,Danilo Rezende,4,2023,Gruta de Lourdes,Maceió,0.8,0,5,MEDIO
1070,3234750866,Gabriela Leão,5,2024,Jaraguá,Maceió,0.89,0,5,BAIXO
1071,6285627378,Luiz Otávio Almeida,4,2022,Trapiche da Barra,Maceió,0.91,0,5,BAIXO
1072,6539355512,Luigi Duarte,2,2024,Vergel do Lago,Maceió,0.76,0,5,MEDIO
1073,8532993228,Carolina Barros,5,2022,Ipioca,Maceió,0.94,0,5,BAIXO
